"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin"
"21.11.2.2","logTrace",0,0,"","","System"
"21.11.2.2","aes_decrypt_mysql",0,0,"","","System"
"21.11.2.2","aes_encrypt_mysql",0,0,"","","System"
"21.11.2.2","decrypt",0,0,"","","System"
"21.11.2.2","encrypt",0,0,"","","System"
"21.11.2.2","snowflakeToDateTime64",0,0,"","","System"
"21.11.2.2","snowflakeToDateTime",0,0,"","","System"
"21.11.2.2","validateNestedArraySizes",0,0,"","","System"
"21.11.2.2","wordShingleMinHashArgCaseInsensitiveUTF8",0,0,"","","System"
"21.11.2.2","wordShingleMinHashArgUTF8",0,0,"","","System"
"21.11.2.2","wordShingleMinHashArgCaseInsensitive",0,0,"","","System"
"21.11.2.2","wordShingleMinHashArg",0,0,"","","System"
"21.11.2.2","ngramMinHashArgCaseInsensitiveUTF8",0,0,"","","System"
"21.11.2.2","ngramMinHashArgUTF8",0,0,"","","System"
"21.11.2.2","ngramMinHashArgCaseInsensitive",0,0,"","","System"
"21.11.2.2","wordShingleMinHashCaseInsensitiveUTF8",0,0,"","","System"
"21.11.2.2","wordShingleMinHashUTF8",0,0,"","","System"
"21.11.2.2","ngramMinHashCaseInsensitiveUTF8",0,0,"","","System"
"21.11.2.2","ngramMinHashUTF8",0,0,"","","System"
"21.11.2.2","ngramMinHashCaseInsensitive",0,0,"","","System"
"21.11.2.2","wordShingleSimHashUTF8",0,0,"","","System"
"21.11.2.2","ngramSimHashUTF8",0,0,"","","System"
"21.11.2.2","ngramSimHashCaseInsensitive",0,0,"","","System"
"21.11.2.2","ngramSimHash",0,0,"","","System"
"21.11.2.2","toUnixTimestamp64Nano",0,0,"","","System"
"21.11.2.2","toUnixTimestamp64Micro",0,0,"","","System"
"21.11.2.2","jumpConsistentHash",0,0,"","","System"
"21.11.2.2","yandexConsistentHash",0,0,"","","System"
"21.11.2.2","addressToSymbol",0,0,"","","System"
"21.11.2.2","toJSONString",0,0,"","","System"
"21.11.2.2","JSON_VALUE",0,0,"","","System"
"21.11.2.2","JSONExtractKeys",0,0,"","","System"
"21.11.2.2","JSONExtractKeysAndValuesRaw",0,0,"","","System"
"21.11.2.2","JSONExtractString",0,0,"","","System"
"21.11.2.2","JSONType",0,0,"","","System"
"21.11.2.2","JSONKey",0,0,"","","System"
"21.11.2.2","JSONLength",0,0,"","","System"
"21.11.2.2","isValidJSON",0,0,"","","System"
"21.11.2.2","isZeroOrNull",0,0,"","","System"
"21.11.2.2","assumeNotNull",0,0,"","","System"
