"ch_version","name"
"20.1.13.105","Kafka"
"20.1.13.105","MySQL"
"20.1.13.105","HDFS"
"20.1.13.105","S3"
"20.1.13.105","MaterializedView"
"20.1.13.105","View"
"20.1.13.105","JDBC"
"20.1.13.105","Join"
"20.1.13.105","Set"
"20.1.13.105","Dictionary"
"20.1.13.105","LiveView"
"20.1.13.105","MergeTree"
"20.1.13.105","Memory"
"20.1.13.105","Buffer"
"20.1.13.105","URL"
"20.1.13.105","ReplicatedVersionedCollapsingMergeTree"
"20.1.13.105","ReplacingMergeTree"
"20.1.13.105","ReplicatedSummingMergeTree"
"20.1.13.105","ReplicatedAggregatingMergeTree"
"20.1.13.105","ReplicatedCollapsingMergeTree"
"20.1.13.105","File"
"20.1.13.105","ReplicatedGraphiteMergeTree"
"20.1.13.105","ReplicatedMergeTree"
"20.1.13.105","ReplicatedReplacingMergeTree"
"20.1.13.105","VersionedCollapsingMergeTree"
"20.1.13.105","SummingMergeTree"
"20.1.13.105","Distributed"
"20.1.13.105","TinyLog"
"20.1.13.105","GraphiteMergeTree"
"20.1.13.105","CollapsingMergeTree"
"20.1.13.105","Merge"
"20.1.13.105","AggregatingMergeTree"
"20.1.13.105","ODBC"
"20.1.13.105","Null"
"20.1.13.105","StripeLog"
"20.1.13.105","Log"
