"ch_version","name","case_insensitive","alias_to"
"21.8.10.1.altinitystable","Polygon",0,""
"21.8.10.1.altinitystable","Ring",0,""
"21.8.10.1.altinitystable","Point",0,""
"21.8.10.1.altinitystable","MultiPolygon",0,""
"21.8.10.1.altinitystable","IPv6",0,""
"21.8.10.1.altinitystable","IntervalSecond",0,""
"21.8.10.1.altinitystable","IPv4",0,""
"21.8.10.1.altinitystable","UInt32",0,""
"21.8.10.1.altinitystable","IntervalYear",0,""
"21.8.10.1.altinitystable","IntervalQuarter",0,""
"21.8.10.1.altinitystable","IntervalMonth",0,""
"21.8.10.1.altinitystable","Int64",0,""
"21.8.10.1.altinitystable","IntervalDay",0,""
"21.8.10.1.altinitystable","IntervalHour",0,""
"21.8.10.1.altinitystable","UInt256",0,""
"21.8.10.1.altinitystable","Int16",0,""
"21.8.10.1.altinitystable","LowCardinality",0,""
"21.8.10.1.altinitystable","AggregateFunction",0,""
"21.8.10.1.altinitystable","Nothing",0,""
"21.8.10.1.altinitystable","Decimal256",1,""
"21.8.10.1.altinitystable","Tuple",0,""
"21.8.10.1.altinitystable","Array",0,""
"21.8.10.1.altinitystable","Enum16",0,""
"21.8.10.1.altinitystable","IntervalMinute",0,""
"21.8.10.1.altinitystable","FixedString",0,""
"21.8.10.1.altinitystable","String",0,""
"21.8.10.1.altinitystable","DateTime",1,""
"21.8.10.1.altinitystable","Map",0,""
"21.8.10.1.altinitystable","UUID",0,""
"21.8.10.1.altinitystable","Decimal64",1,""
"21.8.10.1.altinitystable","Nullable",0,""
"21.8.10.1.altinitystable","Enum",1,""
"21.8.10.1.altinitystable","Int32",0,""
"21.8.10.1.altinitystable","UInt8",0,""
"21.8.10.1.altinitystable","Date",1,""
"21.8.10.1.altinitystable","Decimal32",1,""
"21.8.10.1.altinitystable","UInt128",0,""
"21.8.10.1.altinitystable","Float64",0,""
"21.8.10.1.altinitystable","SimpleAggregateFunction",0,""
"21.8.10.1.altinitystable","Nested",0,""
"21.8.10.1.altinitystable","DateTime64",1,""
"21.8.10.1.altinitystable","Int128",0,""
"21.8.10.1.altinitystable","Decimal128",1,""
"21.8.10.1.altinitystable","Int8",0,""
"21.8.10.1.altinitystable","Decimal",1,""
"21.8.10.1.altinitystable","Int256",0,""
"21.8.10.1.altinitystable","IntervalWeek",0,""
"21.8.10.1.altinitystable","UInt64",0,""
"21.8.10.1.altinitystable","Enum8",0,""
"21.8.10.1.altinitystable","DateTime32",1,""
"21.8.10.1.altinitystable","UInt16",0,""
"21.8.10.1.altinitystable","Float32",0,""
"21.8.10.1.altinitystable","INET6",1,"IPv6"
"21.8.10.1.altinitystable","INET4",1,"IPv4"
"21.8.10.1.altinitystable","ENUM",1,"Enum"
"21.8.10.1.altinitystable","BINARY",1,"FixedString"
"21.8.10.1.altinitystable","NATIONAL CHAR VARYING",1,"String"
"21.8.10.1.altinitystable","BINARY VARYING",1,"String"
"21.8.10.1.altinitystable","NCHAR LARGE OBJECT",1,"String"
"21.8.10.1.altinitystable","NATIONAL CHARACTER VARYING",1,"String"
"21.8.10.1.altinitystable","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"21.8.10.1.altinitystable","NATIONAL CHARACTER",1,"String"
"21.8.10.1.altinitystable","NATIONAL CHAR",1,"String"
