"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"21.8.10.1.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Kafka",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","MySQL",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","HDFS",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","S3",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"21.8.10.1.altinitystable","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"21.8.10.1.altinitystable","View",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","JDBC",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Join",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Set",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","LiveView",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","Memory",1,0,0,0,0,0,0,1
"21.8.10.1.altinitystable","Buffer",0,0,0,0,0,0,0,1
"21.8.10.1.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","URL",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","COSN",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","File",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"21.8.10.1.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","Distributed",1,0,0,0,0,0,0,1
"21.8.10.1.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","Merge",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"21.8.10.1.altinitystable","ODBC",0,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Null",0,0,0,0,0,0,0,1
"21.8.10.1.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"21.8.10.1.altinitystable","Log",1,0,0,0,0,0,0,0
