"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"25.7.6.21","OSS",1,0,0,1,0,0,0,0
"25.7.6.21","AzureBlobStorage",1,0,0,1,0,0,0,0
"25.7.6.21","KeeperMap",0,0,0,1,0,0,0,1
"25.7.6.21","S3",1,0,0,1,0,0,0,0
"25.7.6.21","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"25.7.6.21","PostgreSQL",0,0,0,0,0,0,0,0
"25.7.6.21","NATS",1,0,0,0,0,0,0,0
"25.7.6.21","COSN",1,0,0,1,0,0,0,0
"25.7.6.21","Redis",0,0,0,1,0,0,0,1
"25.7.6.21","MongoDB",0,0,0,0,0,0,0,0
"25.7.6.21","MySQL",1,0,0,0,0,0,0,0
"25.7.6.21","ODBC",0,0,0,0,0,0,0,0
"25.7.6.21","Hive",1,0,0,1,0,0,0,0
"25.7.6.21","DeltaLakeAzure",1,0,0,0,0,0,0,0
"25.7.6.21","DeltaLakeS3",1,0,0,0,0,0,0,0
"25.7.6.21","S3Queue",1,0,0,0,0,0,0,0
"25.7.6.21","Distributed",1,0,0,0,0,0,0,1
"25.7.6.21","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","ExecutablePool",1,0,0,0,0,0,0,0
"25.7.6.21","IcebergLocal",1,0,0,0,0,0,0,0
"25.7.6.21","View",0,0,0,0,0,0,0,0
"25.7.6.21","FuzzQuery",0,0,0,0,0,0,0,0
"25.7.6.21","Loop",0,0,0,0,0,0,0,0
"25.7.6.21","MaterializedView",0,0,0,0,0,0,0,0
"25.7.6.21","Join",1,0,0,0,0,0,0,0
"25.7.6.21","Executable",1,0,0,0,0,0,0,0
"25.7.6.21","Kafka",1,0,0,0,0,0,0,0
"25.7.6.21","Set",1,0,0,0,0,0,0,0
"25.7.6.21","Dictionary",0,0,0,0,0,0,0,0
"25.7.6.21","IcebergS3",1,0,0,0,0,0,0,0
"25.7.6.21","Iceberg",1,0,0,0,0,0,0,0
"25.7.6.21","GenerateRandom",0,0,0,0,0,0,0,0
"25.7.6.21","LiveView",0,0,0,0,0,0,0,0
"25.7.6.21","Memory",1,0,0,0,0,0,0,1
"25.7.6.21","Merge",0,0,0,0,0,0,0,0
"25.7.6.21","URL",1,0,0,0,0,0,0,0
"25.7.6.21","File",1,0,0,0,0,0,0,0
"25.7.6.21","Log",1,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedCoalescingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","SQLite",0,0,0,0,0,0,0,0
"25.7.6.21","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","ReplacingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","TimeSeries",1,0,0,0,0,0,0,0
"25.7.6.21","HDFS",1,0,0,1,0,0,0,0
"25.7.6.21","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"25.7.6.21","DeltaLakeLocal",1,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","IcebergHDFS",1,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","IcebergAzure",1,0,0,0,0,0,0,0
"25.7.6.21","DeltaLake",1,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","JDBC",0,0,0,0,0,0,0,0
"25.7.6.21","SummingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","Hudi",0,0,0,0,0,0,0,0
"25.7.6.21","TinyLog",1,0,0,0,0,0,0,0
"25.7.6.21","FuzzJSON",0,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","WindowView",0,0,0,0,0,0,0,0
"25.7.6.21","Null",0,0,0,0,0,0,0,1
"25.7.6.21","CoalescingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","MergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","GraphiteMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","CollapsingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","FileLog",1,0,0,0,0,0,0,0
"25.7.6.21","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"25.7.6.21","RabbitMQ",1,0,0,0,0,0,0,0
"25.7.6.21","Buffer",0,0,0,0,0,0,0,1
"25.7.6.21","AzureQueue",1,0,0,0,0,0,0,0
"25.7.6.21","AggregatingMergeTree",1,1,1,1,1,0,0,1
"25.7.6.21","StripeLog",1,0,0,0,0,0,0,0
