"ch_version","name","is_input","is_output"
"19.11.6.31","Null",0,1
"19.11.6.31","ODBCDriver",0,1
"19.11.6.31","XML",0,1
"19.11.6.31","JSON",0,1
"19.11.6.31","Vertical",0,1
"19.11.6.31","PrettySpaceNoEscapes",0,1
"19.11.6.31","PrettySpace",0,1
"19.11.6.31","JSONCompact",0,1
"19.11.6.31","TabSeparatedRaw",0,1
"19.11.6.31","PrettyCompactMonoBlock",0,1
"19.11.6.31","TabSeparatedWithNames",1,1
"19.11.6.31","JSONEachRow",1,1
"19.11.6.31","TSVWithNamesAndTypes",1,1
"19.11.6.31","TSVRaw",0,1
"19.11.6.31","TabSeparated",1,1
"19.11.6.31","RowBinary",1,1
"19.11.6.31","MySQLWire",0,1
"19.11.6.31","PrettyCompactNoEscapes",0,1
"19.11.6.31","Native",1,1
"19.11.6.31","TabSeparatedWithNamesAndTypes",1,1
"19.11.6.31","TSVWithNames",1,1
"19.11.6.31","RowBinaryWithNamesAndTypes",1,1
"19.11.6.31","TSV",1,1
"19.11.6.31","Values",1,1
"19.11.6.31","ODBCDriver2",0,1
"19.11.6.31","TSKV",1,1
"19.11.6.31","CSV",1,1
"19.11.6.31","Protobuf",1,1
"19.11.6.31","CapnProto",1,0
"19.11.6.31","Pretty",0,1
"19.11.6.31","Parquet",1,1
"19.11.6.31","PrettyNoEscapes",0,1
"19.11.6.31","CSVWithNames",1,1
"19.11.6.31","PrettyCompact",0,1
