"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"23.8.1.2992","AzureBlobStorage",1,0,0,1,0,0,0,0
"23.8.1.2992","KeeperMap",0,0,0,1,0,0,0,1
"23.8.1.2992","SQLite",0,0,0,0,0,0,0,0
"23.8.1.2992","ExternalDistributed",0,0,0,0,0,0,0,0
"23.8.1.2992","PostgreSQL",0,0,0,0,0,0,0,0
"23.8.1.2992","NATS",1,0,0,0,0,0,0,0
"23.8.1.2992","RabbitMQ",1,0,0,0,0,0,0,0
"23.8.1.2992","Kafka",1,0,0,0,0,0,0,0
"23.8.1.2992","MongoDB",0,0,0,0,0,0,0,0
"23.8.1.2992","FileLog",1,0,0,0,0,0,0,0
"23.8.1.2992","Dictionary",0,0,0,0,0,0,0,0
"23.8.1.2992","MySQL",1,0,0,0,0,0,0,0
"23.8.1.2992","S3Queue",1,0,0,1,0,0,0,0
"23.8.1.2992","HDFS",0,0,0,1,0,0,0,0
"23.8.1.2992","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"23.8.1.2992","S3",1,0,0,1,0,0,0,0
"23.8.1.2992","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","MeiliSearch",0,0,0,0,0,0,0,0
"23.8.1.2992","OSS",1,0,0,1,0,0,0,0
"23.8.1.2992","WindowView",0,0,0,0,0,0,0,0
"23.8.1.2992","Distributed",1,0,0,0,0,0,0,1
"23.8.1.2992","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","ExecutablePool",1,0,0,0,0,0,0,0
"23.8.1.2992","COSN",1,0,0,1,0,0,0,0
"23.8.1.2992","Iceberg",0,0,0,0,0,0,0,0
"23.8.1.2992","MaterializedView",0,0,0,0,0,0,0,0
"23.8.1.2992","View",0,0,0,0,0,0,0,0
"23.8.1.2992","JDBC",0,0,0,0,0,0,0,0
"23.8.1.2992","Join",1,0,0,0,0,0,0,0
"23.8.1.2992","Executable",1,0,0,0,0,0,0,0
"23.8.1.2992","Set",1,0,0,0,0,0,0,0
"23.8.1.2992","Redis",0,0,0,1,0,0,0,1
"23.8.1.2992","GenerateRandom",0,0,0,0,0,0,0,0
"23.8.1.2992","LiveView",0,0,0,0,0,0,0,0
"23.8.1.2992","MergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","Memory",1,0,0,0,0,0,0,1
"23.8.1.2992","Buffer",0,0,0,0,0,0,0,1
"23.8.1.2992","URL",1,0,0,0,0,0,0,0
"23.8.1.2992","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","Hive",1,0,0,1,0,0,0,0
"23.8.1.2992","ReplacingMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","DeltaLake",0,0,0,0,0,0,0,0
"23.8.1.2992","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"23.8.1.2992","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","File",1,0,0,0,0,0,0,0
"23.8.1.2992","TinyLog",1,0,0,0,0,0,0,0
"23.8.1.2992","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"23.8.1.2992","SummingMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","Hudi",0,0,0,0,0,0,0,0
"23.8.1.2992","GraphiteMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","CollapsingMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","Merge",0,0,0,0,0,0,0,0
"23.8.1.2992","AggregatingMergeTree",1,1,1,1,1,0,0,1
"23.8.1.2992","ODBC",0,0,0,0,0,0,0,0
"23.8.1.2992","Null",0,0,0,0,0,0,0,1
"23.8.1.2992","StripeLog",1,0,0,0,0,0,0,0
"23.8.1.2992","Log",1,0,0,0,0,0,0,0
