"ch_version","name","is_input","is_output"
"21.12.2.17","CapnProto",1,1
"21.12.2.17","PostgreSQLWire",0,1
"21.12.2.17","MySQLWire",0,1
"21.12.2.17","JSONStringsEachRowWithProgress",0,1
"21.12.2.17","JSONEachRowWithProgress",0,1
"21.12.2.17","JSONCompact",0,1
"21.12.2.17","Null",0,1
"21.12.2.17","JSONStrings",0,1
"21.12.2.17","JSON",0,1
"21.12.2.17","ODBCDriver2",0,1
"21.12.2.17","PrettySpaceNoEscapes",0,1
"21.12.2.17","PrettySpace",0,1
"21.12.2.17","PrettyCompactNoEscapes",0,1
"21.12.2.17","PrettyCompactMonoBlock",0,1
"21.12.2.17","JSONCompactStrings",0,1
"21.12.2.17","PrettyNoEscapes",0,1
"21.12.2.17","ArrowStream",1,1
"21.12.2.17","AvroConfluent",1,0
"21.12.2.17","ORC",1,1
"21.12.2.17","TabSeparatedRaw",1,1
"21.12.2.17","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"21.12.2.17","JSONCompactEachRow",1,1
"21.12.2.17","CustomSeparated",1,1
"21.12.2.17","RawBLOB",1,1
"21.12.2.17","Template",1,1
"21.12.2.17","MsgPack",1,1
"21.12.2.17","TemplateIgnoreSpaces",1,0
"21.12.2.17","Markdown",0,1
"21.12.2.17","XML",0,1
"21.12.2.17","ProtobufSingle",1,1
"21.12.2.17","Avro",1,1
"21.12.2.17","RowBinaryWithNamesAndTypes",1,1
"21.12.2.17","Protobuf",1,1
"21.12.2.17","RowBinary",1,1
"21.12.2.17","CustomSeparatedWithNamesAndTypes",1,1
"21.12.2.17","LineAsString",1,0
"21.12.2.17","Native",1,1
"21.12.2.17","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.12.2.17","PrettyCompact",0,1
"21.12.2.17","RowBinaryWithNames",1,1
"21.12.2.17","Arrow",1,1
"21.12.2.17","TabSeparatedWithNames",1,1
"21.12.2.17","Parquet",1,1
"21.12.2.17","JSONCompactStringsEachRowWithNames",1,1
"21.12.2.17","TabSeparatedRawWithNames",1,1
"21.12.2.17","JSONCompactStringsEachRow",1,1
"21.12.2.17","TabSeparated",1,1
"21.12.2.17","JSONStringEachRow",0,0
"21.12.2.17","TabSeparatedRawWithNamesAndTypes",1,1
"21.12.2.17","TSKV",1,1
"21.12.2.17","Pretty",0,1
"21.12.2.17","JSONCompactEachRowWithNames",1,1
"21.12.2.17","TSVRawWithNamesAndTypes",1,1
"21.12.2.17","JSONAsString",1,0
"21.12.2.17","CustomSeparatedWithNames",1,1
"21.12.2.17","TSVWithNamesAndTypes",1,1
"21.12.2.17","CSVWithNamesAndTypes",1,1
"21.12.2.17","CustomSeparatedIgnoreSpaces",1,0
"21.12.2.17","CSVWithNames",1,1
"21.12.2.17","Regexp",1,0
"21.12.2.17","TSV",1,1
"21.12.2.17","Vertical",0,1
"21.12.2.17","CSV",1,1
"21.12.2.17","TSVRaw",1,1
"21.12.2.17","Values",1,1
"21.12.2.17","JSONStringsEachRow",1,1
"21.12.2.17","CustomSeparatedIgnoreSpacesWithNames",1,0
"21.12.2.17","TabSeparatedWithNamesAndTypes",1,1
"21.12.2.17","TSVRawWithNames",1,1
"21.12.2.17","JSONCompactEachRowWithNamesAndTypes",1,1
"21.12.2.17","TSVWithNames",1,1
"21.12.2.17","JSONEachRow",1,1
