"ch_version","name","value"
"21.5.9.4","VERSION_FULL","ClickHouse 21.5.9.4"
"21.5.9.4","VERSION_DESCRIBE","v21.5.9.4-stable"
"21.5.9.4","VERSION_INTEGER","21005009"
"21.5.9.4","VERSION_GITHASH","38561e712082d58268fda78f063eecd7d97befd4"
"21.5.9.4","VERSION_REVISION","54450"
"21.5.9.4","BUILD_DATE","2021-07-10"
"21.5.9.4","SYSTEM","Linux-4.9.151-35"
"21.5.9.4","BUILD_TYPE","RelWithDebInfo"
"21.5.9.4","SYSTEM_PROCESSOR","x86_64"
"21.5.9.4","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"21.5.9.4","CMAKE_VERSION","3.16.3"
"21.5.9.4","C_COMPILER","/usr/bin/clang-11"
"21.5.9.4","C_COMPILER_VERSION","11.1.0"
"21.5.9.4","CXX_COMPILER","/usr/bin/clang++-11"
"21.5.9.4","CXX_COMPILER_VERSION","11.1.0"
"21.5.9.4","C_FLAGS","-g -O2 -fdebug-prefix-map=/build=. -specs=/usr/share/dpkg/no-pie-compile.specs -Wdate-time -fdiagnostics-color=always  -gdwarf-aranges -pipe -msse4.1 -msse4.2 -mpopcnt -falign-functions=32  -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Werror -O2 -g -DNDEBUG -O3  -flto=thin -fno-pie"
"21.5.9.4","CXX_FLAGS","-g -O2 -fdebug-prefix-map=/build=. -specs=/usr/share/dpkg/no-pie-compile.specs -Wdate-time -fdiagnostics-color=always -fsized-deallocation  -gdwarf-aranges -pipe -msse4.1 -msse4.2 -mpopcnt -falign-functions=32   -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Werror -O2 -g -DNDEBUG -O3  -flto=thin -fno-pie"
"21.5.9.4","LINK_FLAGS","-Wl,-Bsymbolic-functions -specs=/usr/share/dpkg/no-pie-link.specs -fuse-ld=lld -rdynamic -Wl,--gdb-index -Wl,--build-id=sha1 -Wl,--no-undefined -Wl,-no-pie"
"21.5.9.4","BUILD_COMPILE_DEFINITIONS",""
"21.5.9.4","BUILD_INCLUDE_DIRECTORIES","/build/contrib/sentry-native/include;/build/obj-x86_64-linux-gnu/includes/configs"
"21.5.9.4","STATIC","ON"
"21.5.9.4","SPLIT_BINARY",""
"21.5.9.4","UNBUNDLED","OFF"
"21.5.9.4","USE_EMBEDDED_COMPILER","1"
"21.5.9.4","USE_GLIBC_COMPATIBILITY","ON"
"21.5.9.4","USE_JEMALLOC","ON"
"21.5.9.4","USE_UNWIND","ON"
"21.5.9.4","USE_ICU","1"
"21.5.9.4","USE_H3","1"
"21.5.9.4","USE_MYSQL","1"
"21.5.9.4","USE_RE2_ST","1"
"21.5.9.4","USE_LIBGSASL","1"
"21.5.9.4","USE_RDKAFKA","1"
"21.5.9.4","USE_CAPNP","1"
"21.5.9.4","USE_BASE64","1"
"21.5.9.4","USE_XXHASH","ON"
"21.5.9.4","USE_HDFS","1"
"21.5.9.4","USE_SNAPPY","ON"
"21.5.9.4","USE_PARQUET","1"
"21.5.9.4","USE_PROTOBUF","1"
"21.5.9.4","USE_BROTLI","1"
"21.5.9.4","USE_SSL","1"
"21.5.9.4","USE_HYPERSCAN","ON"
"21.5.9.4","USE_SIMDJSON","ON"
"21.5.9.4","USE_GRPC","1"
"21.5.9.4","USE_LDAP","1"
"21.5.9.4","TZDATA_VERSION","2020e"
"21.5.9.4","USE_KRB5","1"
