"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.3.8.40.altinitystable","SQLite",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","FileLog",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","MySQL",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","HDFS",0,0,0,1,0,0,0,0
"22.3.8.40.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.3.8.40.altinitystable","S3",1,0,0,1,0,0,0,0
"22.3.8.40.altinitystable","Kafka",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","WindowView",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Distributed",1,0,0,0,0,0,0,1
"22.3.8.40.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"22.3.8.40.altinitystable","View",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","JDBC",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Join",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Executable",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Set",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","LiveView",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","Memory",1,0,0,0,0,0,0,1
"22.3.8.40.altinitystable","Buffer",0,0,0,0,0,0,0,1
"22.3.8.40.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","URL",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","Hive",1,0,0,1,0,0,0,0
"22.3.8.40.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","COSN",1,0,0,1,0,0,0,0
"22.3.8.40.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","File",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.3.8.40.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","Merge",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.3.8.40.altinitystable","ODBC",0,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Null",0,0,0,0,0,0,0,1
"22.3.8.40.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"22.3.8.40.altinitystable","Log",1,0,0,0,0,0,0,0
