"ch_version","name","is_input","is_output"
"22.3.8.40.altinitystable","HiveText",1,0
"22.3.8.40.altinitystable","JSONAsObject",1,0
"22.3.8.40.altinitystable","CapnProto",1,1
"22.3.8.40.altinitystable","PostgreSQLWire",0,1
"22.3.8.40.altinitystable","MySQLWire",0,1
"22.3.8.40.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.3.8.40.altinitystable","JSONEachRowWithProgress",0,1
"22.3.8.40.altinitystable","JSONCompact",0,1
"22.3.8.40.altinitystable","Null",0,1
"22.3.8.40.altinitystable","JSONStrings",0,1
"22.3.8.40.altinitystable","JSON",0,1
"22.3.8.40.altinitystable","ODBCDriver2",0,1
"22.3.8.40.altinitystable","PrettySpaceNoEscapes",0,1
"22.3.8.40.altinitystable","PrettySpace",0,1
"22.3.8.40.altinitystable","PrettyCompactNoEscapes",0,1
"22.3.8.40.altinitystable","PrettyCompactMonoBlock",0,1
"22.3.8.40.altinitystable","JSONCompactStrings",0,1
"22.3.8.40.altinitystable","PrettyNoEscapes",0,1
"22.3.8.40.altinitystable","ArrowStream",1,1
"22.3.8.40.altinitystable","Avro",1,1
"22.3.8.40.altinitystable","AvroConfluent",1,0
"22.3.8.40.altinitystable","ORC",1,1
"22.3.8.40.altinitystable","TabSeparatedRaw",1,1
"22.3.8.40.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.3.8.40.altinitystable","JSONCompactEachRow",1,1
"22.3.8.40.altinitystable","CustomSeparated",1,1
"22.3.8.40.altinitystable","RawBLOB",1,1
"22.3.8.40.altinitystable","Template",1,1
"22.3.8.40.altinitystable","MsgPack",1,1
"22.3.8.40.altinitystable","TemplateIgnoreSpaces",1,0
"22.3.8.40.altinitystable","Markdown",0,1
"22.3.8.40.altinitystable","XML",0,1
"22.3.8.40.altinitystable","ProtobufSingle",1,1
"22.3.8.40.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.3.8.40.altinitystable","LineAsStringWithNames",0,1
"22.3.8.40.altinitystable","Native",1,1
"22.3.8.40.altinitystable","LineAsString",1,1
"22.3.8.40.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","Protobuf",1,1
"22.3.8.40.altinitystable","RowBinary",1,1
"22.3.8.40.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","PrettyCompact",0,1
"22.3.8.40.altinitystable","RowBinaryWithNames",1,1
"22.3.8.40.altinitystable","Arrow",1,1
"22.3.8.40.altinitystable","Parquet",1,1
"22.3.8.40.altinitystable","TabSeparatedWithNames",1,1
"22.3.8.40.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.3.8.40.altinitystable","TabSeparatedRawWithNames",1,1
"22.3.8.40.altinitystable","JSONCompactStringsEachRow",1,1
"22.3.8.40.altinitystable","TabSeparated",1,1
"22.3.8.40.altinitystable","JSONStringEachRow",0,0
"22.3.8.40.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","TSKV",1,1
"22.3.8.40.altinitystable","Pretty",0,1
"22.3.8.40.altinitystable","JSONCompactEachRowWithNames",1,1
"22.3.8.40.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","JSONAsString",1,0
"22.3.8.40.altinitystable","CustomSeparatedWithNames",1,1
"22.3.8.40.altinitystable","TSVWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","CSVWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.3.8.40.altinitystable","CSVWithNames",1,1
"22.3.8.40.altinitystable","Regexp",1,0
"22.3.8.40.altinitystable","TSV",1,1
"22.3.8.40.altinitystable","Vertical",0,1
"22.3.8.40.altinitystable","CSV",1,1
"22.3.8.40.altinitystable","TSVRaw",1,1
"22.3.8.40.altinitystable","Values",1,1
"22.3.8.40.altinitystable","JSONStringsEachRow",1,1
"22.3.8.40.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.3.8.40.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","TSVRawWithNames",1,1
"22.3.8.40.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.3.8.40.altinitystable","TSVWithNames",1,1
"22.3.8.40.altinitystable","JSONEachRow",1,1
