"ch_version","name","is_input","is_output"
"22.8.20.12.altinitystable","SQLInsert",0,1
"22.8.20.12.altinitystable","Prometheus",0,1
"22.8.20.12.altinitystable","CapnProto",1,1
"22.8.20.12.altinitystable","PostgreSQLWire",0,1
"22.8.20.12.altinitystable","MySQLWire",0,1
"22.8.20.12.altinitystable","JSONColumnsWithMetadata",0,1
"22.8.20.12.altinitystable","JSONEachRowWithProgress",0,1
"22.8.20.12.altinitystable","JSONCompact",0,1
"22.8.20.12.altinitystable","Null",0,1
"22.8.20.12.altinitystable","JSONStrings",0,1
"22.8.20.12.altinitystable","ODBCDriver2",0,1
"22.8.20.12.altinitystable","PrettySpaceNoEscapes",0,1
"22.8.20.12.altinitystable","PrettySpace",0,1
"22.8.20.12.altinitystable","PrettyCompactMonoBlock",0,1
"22.8.20.12.altinitystable","PrettyCompactNoEscapes",0,1
"22.8.20.12.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.8.20.12.altinitystable","PrettyNoEscapesMonoBlock",0,1
"22.8.20.12.altinitystable","PrettyMonoBlock",0,1
"22.8.20.12.altinitystable","JSONCompactStrings",0,1
"22.8.20.12.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1
"22.8.20.12.altinitystable","PrettyNoEscapes",0,1
"22.8.20.12.altinitystable","ArrowStream",1,1
"22.8.20.12.altinitystable","Avro",1,1
"22.8.20.12.altinitystable","AvroConfluent",1,0
"22.8.20.12.altinitystable","ORC",1,1
"22.8.20.12.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.8.20.12.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.8.20.12.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","CustomSeparatedWithNames",1,1
"22.8.20.12.altinitystable","RawBLOB",1,1
"22.8.20.12.altinitystable","Template",1,1
"22.8.20.12.altinitystable","MsgPack",1,1
"22.8.20.12.altinitystable","TemplateIgnoreSpaces",1,0
"22.8.20.12.altinitystable","JSON",0,1
"22.8.20.12.altinitystable","ProtobufList",1,1
"22.8.20.12.altinitystable","Markdown",0,1
"22.8.20.12.altinitystable","XML",0,1
"22.8.20.12.altinitystable","ProtobufSingle",1,1
"22.8.20.12.altinitystable","JSONCompactColumns",1,1
"22.8.20.12.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.8.20.12.altinitystable","LineAsStringWithNames",0,1
"22.8.20.12.altinitystable","Native",1,1
"22.8.20.12.altinitystable","LineAsString",1,1
"22.8.20.12.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","Protobuf",1,1
"22.8.20.12.altinitystable","RowBinary",1,1
"22.8.20.12.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","PrettySpaceMonoBlock",0,1
"22.8.20.12.altinitystable","PrettyCompact",0,1
"22.8.20.12.altinitystable","RowBinaryWithNames",1,1
"22.8.20.12.altinitystable","Arrow",1,1
"22.8.20.12.altinitystable","Parquet",1,1
"22.8.20.12.altinitystable","TabSeparatedWithNames",1,1
"22.8.20.12.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.8.20.12.altinitystable","HiveText",1,0
"22.8.20.12.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1
"22.8.20.12.altinitystable","TabSeparatedRawWithNames",1,1
"22.8.20.12.altinitystable","JSONCompactStringsEachRow",1,1
"22.8.20.12.altinitystable","CustomSeparated",1,1
"22.8.20.12.altinitystable","JSONCompactEachRow",1,1
"22.8.20.12.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","JSONAsString",1,0
"22.8.20.12.altinitystable","JSONColumns",1,1
"22.8.20.12.altinitystable","NDJSON",1,1
"22.8.20.12.altinitystable","JSONAsObject",1,0
"22.8.20.12.altinitystable","JSONLines",1,1
"22.8.20.12.altinitystable","MySQLDump",1,0
"22.8.20.12.altinitystable","TSVWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","CSVWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","CSVWithNames",1,1
"22.8.20.12.altinitystable","Regexp",1,0
"22.8.20.12.altinitystable","TSV",1,1
"22.8.20.12.altinitystable","Vertical",0,1
"22.8.20.12.altinitystable","CSV",1,1
"22.8.20.12.altinitystable","TabSeparated",1,1
"22.8.20.12.altinitystable","JSONStringEachRow",0,0
"22.8.20.12.altinitystable","Pretty",0,1
"22.8.20.12.altinitystable","JSONCompactEachRowWithNames",1,1
"22.8.20.12.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","TSKV",1,1
"22.8.20.12.altinitystable","TSVRaw",1,1
"22.8.20.12.altinitystable","Values",1,1
"22.8.20.12.altinitystable","JSONStringsEachRow",1,1
"22.8.20.12.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","TSVRawWithNames",1,1
"22.8.20.12.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.8.20.12.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.8.20.12.altinitystable","TabSeparatedRaw",1,1
"22.8.20.12.altinitystable","TSVWithNames",1,1
"22.8.20.12.altinitystable","JSONEachRow",1,1
