"ch_version","name","value"
"26.6.4.55","VERSION_FULL","ClickHouse 26.6.4.55"
"26.6.4.55","VERSION_DESCRIBE","v26.6.4.55-stable"
"26.6.4.55","VERSION_INTEGER","26006004"
"26.6.4.55","VERSION_NAME","ClickHouse"
"26.6.4.55","VERSION_MAJOR","26"
"26.6.4.55","VERSION_MINOR","6"
"26.6.4.55","VERSION_PATCH","4"
"26.6.4.55","VERSION_STRING","26.6.4.55"
"26.6.4.55","VERSION_STRING_SHORT","26.6"
"26.6.4.55","VERSION_OFFICIAL"," (official build)"
"26.6.4.55","SYSTEM","Linux"
"26.6.4.55","VERSION_GITHASH","27ca7c373d63f090bab788d6fae6c097dc0670dd"
"26.6.4.55","VERSION_REVISION","54514"
"26.6.4.55","BUILD_TYPE","RelWithDebInfo"
"26.6.4.55","SYSTEM_PROCESSOR","x86_64"
"26.6.4.55","CMAKE_VERSION","4.3.1"
"26.6.4.55","C_COMPILER","/usr/local/bin/clang-21"
"26.6.4.55","C_COMPILER_VERSION","21.1.8"
"26.6.4.55","CXX_COMPILER","/usr/bin/clang++-21"
"26.6.4.55","CXX_COMPILER_VERSION","21.1.8"
