"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.6.3.38","HDFS",1,0,0,1,0,0,0,0
"24.6.3.38","OSS",1,0,0,1,0,0,0,0
"24.6.3.38","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.6.3.38","KeeperMap",0,0,0,1,0,0,0,1
"24.6.3.38","SQLite",0,0,0,0,0,0,0,0
"24.6.3.38","ExternalDistributed",0,0,0,0,0,0,0,0
"24.6.3.38","S3",1,0,0,1,0,0,0,0
"24.6.3.38","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.6.3.38","PostgreSQL",0,0,0,0,0,0,0,0
"24.6.3.38","NATS",1,0,0,0,0,0,0,0
"24.6.3.38","RabbitMQ",1,0,0,0,0,0,0,0
"24.6.3.38","FileLog",1,0,0,0,0,0,0,0
"24.6.3.38","Dictionary",0,0,0,0,0,0,0,0
"24.6.3.38","MySQL",1,0,0,0,0,0,0,0
"24.6.3.38","S3Queue",1,0,0,0,0,0,0,0
"24.6.3.38","FuzzJSON",0,0,0,0,0,0,0,0
"24.6.3.38","Kafka",1,0,0,0,0,0,0,0
"24.6.3.38","Loop",0,0,0,0,0,0,0,0
"24.6.3.38","WindowView",0,0,0,0,0,0,0,0
"24.6.3.38","Distributed",1,0,0,0,0,0,0,1
"24.6.3.38","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","ExecutablePool",1,0,0,0,0,0,0,0
"24.6.3.38","COSN",1,0,0,1,0,0,0,0
"24.6.3.38","Iceberg",0,0,0,0,0,0,0,0
"24.6.3.38","MaterializedView",0,0,0,0,0,0,0,0
"24.6.3.38","View",0,0,0,0,0,0,0,0
"24.6.3.38","JDBC",0,0,0,0,0,0,0,0
"24.6.3.38","Join",1,0,0,0,0,0,0,0
"24.6.3.38","Executable",1,0,0,0,0,0,0,0
"24.6.3.38","Set",1,0,0,0,0,0,0,0
"24.6.3.38","Redis",0,0,0,1,0,0,0,1
"24.6.3.38","GenerateRandom",0,0,0,0,0,0,0,0
"24.6.3.38","LiveView",0,0,0,0,0,0,0,0
"24.6.3.38","MergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","Memory",1,0,0,0,0,0,0,1
"24.6.3.38","Buffer",0,0,0,0,0,0,0,1
"24.6.3.38","MongoDB",0,0,0,0,0,0,0,0
"24.6.3.38","URL",1,0,0,0,0,0,0,0
"24.6.3.38","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","Hive",1,0,0,1,0,0,0,0
"24.6.3.38","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","DeltaLake",0,0,0,0,0,0,0,0
"24.6.3.38","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"24.6.3.38","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","File",1,0,0,0,0,0,0,0
"24.6.3.38","TinyLog",1,0,0,0,0,0,0,0
"24.6.3.38","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.6.3.38","SummingMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","Hudi",0,0,0,0,0,0,0,0
"24.6.3.38","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","Merge",0,0,0,0,0,0,0,0
"24.6.3.38","AzureQueue",1,0,0,0,0,0,0,0
"24.6.3.38","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.6.3.38","ODBC",0,0,0,0,0,0,0,0
"24.6.3.38","Null",0,0,0,0,0,0,0,1
"24.6.3.38","StripeLog",1,0,0,0,0,0,0,0
"24.6.3.38","Log",1,0,0,0,0,0,0,0
