"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.1.2934","One",1,0,0,0,1
"25.4.1.2934","ParquetMetadata",1,0,1,0,1
"25.4.1.2934","MySQLDump",1,0,0,0,1
"25.4.1.2934","CapnProto",1,1,0,0,0
"25.4.1.2934","PostgreSQLWire",0,1,0,0,0
"25.4.1.2934","TSV",1,1,1,1,1
"25.4.1.2934","PrettyCompactMonoBlock",0,1,0,0,1
"25.4.1.2934","JSONEachRowWithProgress",0,1,0,0,1
"25.4.1.2934","JSONCompactStrings",0,1,0,1,1
"25.4.1.2934","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.4.1.2934","Vertical",0,1,0,1,1
"25.4.1.2934","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.4.1.2934","Null",0,1,0,0,1
"25.4.1.2934","PrettySpaceNoEscapes",0,1,0,0,1
"25.4.1.2934","Markdown",0,1,0,1,1
"25.4.1.2934","Form",1,0,0,0,1
"25.4.1.2934","ODBCDriver2",0,1,0,0,0
"25.4.1.2934","PrettySpaceMonoBlock",0,1,0,0,1
"25.4.1.2934","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.4.1.2934","PrettyCompactNoEscapes",0,1,0,0,1
"25.4.1.2934","JSONStringsEachRow",1,1,1,1,1
"25.4.1.2934","PrettyCompact",0,1,0,0,1
"25.4.1.2934","DWARF",1,0,1,0,1
"25.4.1.2934","Values",1,1,0,1,1
"25.4.1.2934","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.4.1.2934","PrettyNoEscapes",0,1,0,0,1
"25.4.1.2934","PrettyMonoBlock",0,1,0,0,1
"25.4.1.2934","AvroConfluent",1,0,0,0,1
"25.4.1.2934","RawBLOB",1,1,0,0,1
"25.4.1.2934","Parquet",1,1,1,0,0
"25.4.1.2934","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.4.1.2934","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.4.1.2934","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.4.1.2934","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.4.1.2934","PrettySpace",0,1,0,0,1
"25.4.1.2934","Arrow",1,1,0,0,0
"25.4.1.2934","JSONAsString",1,0,1,0,1
"25.4.1.2934","CustomSeparatedWithNames",1,1,0,1,1
"25.4.1.2934","CustomSeparated",1,1,0,1,1
"25.4.1.2934","BSONEachRow",1,1,1,1,0
"25.4.1.2934","Template",1,1,0,0,1
"25.4.1.2934","XML",0,1,0,1,1
"25.4.1.2934","ProtobufList",1,1,0,0,0
"25.4.1.2934","ProtobufSingle",1,1,0,0,0
"25.4.1.2934","JSONColumnsWithMetadata",1,1,0,0,1
"25.4.1.2934","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","Npy",1,1,0,0,0
"25.4.1.2934","TemplateIgnoreSpaces",1,0,0,0,1
"25.4.1.2934","JSONCompactColumns",1,1,0,0,1
"25.4.1.2934","JSONColumns",1,1,0,0,1
"25.4.1.2934","ArrowStream",1,1,0,0,0
"25.4.1.2934","JSONObjectEachRow",1,1,0,1,1
"25.4.1.2934","NDJSON",1,1,1,1,1
"25.4.1.2934","PrettyNDJSON",0,1,0,1,1
"25.4.1.2934","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.4.1.2934","PrettyJSONLines",0,1,0,1,1
"25.4.1.2934","CSVWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","ORC",1,1,1,0,0
"25.4.1.2934","Protobuf",1,1,0,0,0
"25.4.1.2934","PrettyJSONEachRow",0,1,0,1,1
"25.4.1.2934","JSONStrings",0,1,0,1,1
"25.4.1.2934","JSON",1,1,0,1,1
"25.4.1.2934","RawWithNames",1,1,1,1,1
"25.4.1.2934","MsgPack",1,1,0,1,0
"25.4.1.2934","LineAsStringWithNames",0,1,0,1,1
"25.4.1.2934","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.4.1.2934","LineAsString",1,1,1,1,1
"25.4.1.2934","RowBinaryWithNames",1,1,0,1,0
"25.4.1.2934","RowBinary",1,1,0,1,0
"25.4.1.2934","SQLInsert",0,1,0,0,1
"25.4.1.2934","Native",1,1,0,0,0
"25.4.1.2934","Prometheus",0,1,0,0,1
"25.4.1.2934","TSVRaw",1,1,1,1,1
"25.4.1.2934","JSONLines",1,1,1,1,1
"25.4.1.2934","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.4.1.2934","JSONAsObject",1,0,1,0,1
"25.4.1.2934","HiveText",1,0,1,0,1
"25.4.1.2934","RowBinaryWithDefaults",1,0,0,0,1
"25.4.1.2934","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","RawWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","JSONCompactStringsEachRow",1,1,1,1,1
"25.4.1.2934","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.4.1.2934","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","JSONCompactEachRow",1,1,1,1,1
"25.4.1.2934","TSKV",1,1,1,1,1
"25.4.1.2934","Avro",1,1,0,0,0
"25.4.1.2934","JSONEachRow",1,1,1,1,1
"25.4.1.2934","Pretty",0,1,0,0,1
"25.4.1.2934","TSVRawWithNames",1,1,1,1,1
"25.4.1.2934","TabSeparatedRaw",1,1,1,1,1
"25.4.1.2934","Regexp",1,0,1,0,1
"25.4.1.2934","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","MySQLWire",0,1,0,0,0
"25.4.1.2934","CSVWithNames",1,1,1,1,1
"25.4.1.2934","Raw",1,1,1,1,1
"25.4.1.2934","TabSeparatedRawWithNames",1,1,1,1,1
"25.4.1.2934","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.4.1.2934","JSONCompact",1,1,0,1,1
"25.4.1.2934","CSV",1,1,1,1,1
"25.4.1.2934","JSONCompactEachRowWithNames",1,1,1,1,1
"25.4.1.2934","TSVWithNamesAndTypes",1,1,1,1,1
"25.4.1.2934","TabSeparatedWithNames",1,1,1,1,1
"25.4.1.2934","TabSeparated",1,1,1,1,1
"25.4.1.2934","TSVWithNames",1,1,1,1,1
