"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.8.1.2684","DWARF",1,0,1,0
"24.8.1.2684","ParquetMetadata",1,0,1,0
"24.8.1.2684","SQLInsert",0,1,0,0
"24.8.1.2684","Prometheus",0,1,0,0
"24.8.1.2684","JSONCompactStrings",0,1,0,1
"24.8.1.2684","JSONStringsEachRowWithProgress",0,1,0,0
"24.8.1.2684","TSV",1,1,1,1
"24.8.1.2684","PrettyCompactMonoBlock",0,1,0,0
"24.8.1.2684","JSONEachRowWithProgress",0,1,0,0
"24.8.1.2684","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.8.1.2684","MsgPack",1,1,0,1
"24.8.1.2684","ODBCDriver2",0,1,0,0
"24.8.1.2684","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.8.1.2684","PrettySpaceMonoBlock",0,1,0,0
"24.8.1.2684","RawBLOB",1,1,0,0
"24.8.1.2684","Markdown",0,1,0,1
"24.8.1.2684","PrettySpaceNoEscapes",0,1,0,1
"24.8.1.2684","PrettyCompactNoEscapes",0,1,0,1
"24.8.1.2684","JSONStringsEachRow",1,1,1,1
"24.8.1.2684","PrettyCompact",0,1,0,1
"24.8.1.2684","PrettyNoEscapesMonoBlock",0,1,0,0
"24.8.1.2684","PrettyNoEscapes",0,1,0,1
"24.8.1.2684","Pretty",0,1,0,1
"24.8.1.2684","AvroConfluent",1,0,0,0
"24.8.1.2684","Vertical",0,1,0,1
"24.8.1.2684","Avro",1,1,0,0
"24.8.1.2684","LineAsString",1,1,1,1
"24.8.1.2684","RowBinaryWithNames",1,1,0,1
"24.8.1.2684","Parquet",1,1,1,0
"24.8.1.2684","JSONCompactEachRow",1,1,1,1
"24.8.1.2684","Form",1,0,0,0
"24.8.1.2684","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.8.1.2684","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.8.1.2684","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.8.1.2684","PrettySpace",0,1,0,1
"24.8.1.2684","JSONAsString",1,0,1,0
"24.8.1.2684","CustomSeparatedWithNames",1,1,0,1
"24.8.1.2684","CustomSeparated",1,1,0,1
"24.8.1.2684","PrettyMonoBlock",0,1,0,0
"24.8.1.2684","TSVRaw",1,1,1,1
"24.8.1.2684","XML",0,1,0,1
"24.8.1.2684","NDJSON",1,1,1,1
"24.8.1.2684","ProtobufList",1,1,0,0
"24.8.1.2684","Protobuf",1,1,0,0
"24.8.1.2684","ProtobufSingle",1,1,0,0
"24.8.1.2684","JSONColumnsWithMetadata",1,1,0,0
"24.8.1.2684","TSVRawWithNamesAndTypes",1,1,1,1
"24.8.1.2684","Npy",1,1,0,0
"24.8.1.2684","TemplateIgnoreSpaces",1,0,0,0
"24.8.1.2684","JSONCompactColumns",1,1,0,0
"24.8.1.2684","JSONColumns",1,1,0,0
