"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.11.5.8","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.11.5.8","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.11.5.8","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.5.8","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.11.5.8","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.11.5.8","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.5.8","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.11.5.8","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"25.11.5.8","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.5.8","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"25.11.5.8","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"25.11.5.8","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.5.8","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"25.11.5.8","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.11.5.8","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.11.5.8","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"25.11.5.8","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.11.5.8","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.11.5.8","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"25.11.5.8","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.11.5.8","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.11.5.8","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.11.5.8","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.11.5.8","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.5.8","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"25.11.5.8","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","LineAsStringWithNamesAndTypes",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","PrettyJSONLines",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","CSVWithNamesAndTypes",1,1,1,1,1,"text/csv; charset=UTF-8; header=present",0,1,0,0,0,1
"25.11.5.8","ORC",1,1,1,0,0,"application/octet-stream",1,1,0,1,0,1
"25.11.5.8","Protobuf",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.11.5.8","PrettyJSONEachRow",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","JSONL",1,0,0,0,1,"",0,0,0,0,0,0
"25.11.5.8","JSONStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSON",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","RawWithNames",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","MsgPack",1,1,0,1,0,"application/octet-stream",0,1,0,0,0,0
"25.11.5.8","LineAsStringWithNames",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","JSONCompactStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","LineAsString",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,0,1,0,0,0
"25.11.5.8","RowBinaryWithNames",1,1,0,1,0,"application/octet-stream",0,0,0,0,0,0
"25.11.5.8","RowBinary",1,1,0,1,0,"application/octet-stream",0,0,0,0,0,0
"25.11.5.8","SQLInsert",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","Native",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.11.5.8","Prometheus",0,1,0,0,1,"text/plain; version=0.0.4; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","TSVRaw",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","JSONLines",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","CustomSeparatedIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"25.11.5.8","JSONAsObject",1,0,1,0,1,"",0,0,1,0,0,0
"25.11.5.8","HiveText",1,0,1,0,1,"",0,0,0,0,0,0
"25.11.5.8","RowBinaryWithDefaults",1,0,0,0,1,"",0,0,0,0,0,0
"25.11.5.8","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","RawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","JSONCompactStringsEachRow",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","TabSeparatedWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","JSONCompactStringsEachRowWithNames",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","JSONCompactEachRow",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","TSKV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","Avro",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.11.5.8","JSONEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","Pretty",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.11.5.8","TSVRawWithNames",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","TabSeparatedRaw",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","Regexp",1,0,1,0,1,"",0,1,0,0,0,0
"25.11.5.8","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","MySQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.11.5.8","CSVWithNames",1,1,1,1,1,"text/csv; charset=UTF-8; header=present",0,1,0,0,0,1
"25.11.5.8","Raw",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","TabSeparatedRawWithNames",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","RowBinaryWithNamesAndTypes",1,1,0,1,0,"application/octet-stream",0,1,0,0,0,0
"25.11.5.8","JSONCompact",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","CSV",1,1,1,1,1,"text/csv; charset=UTF-8; header=absent",0,1,0,0,0,0
"25.11.5.8","JSONCompactEachRowWithNames",1,1,1,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","TSVWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","TabSeparatedWithNames",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.11.5.8","TabSeparated",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.11.5.8","TSVWithNames",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
