"ch_version","name","case_insensitive","alias_to"
"18.14.18","LowCardinality",0,""
"18.14.18","IntervalYear",0,""
"18.14.18","IntervalDay",0,""
"18.14.18","IntervalWeek",0,""
"18.14.18","IntervalHour",0,""
"18.14.18","IntervalMinute",0,""
"18.14.18","Nested",0,""
"18.14.18","IntervalMonth",0,""
"18.14.18","Tuple",0,""
"18.14.18","AggregateFunction",0,""
"18.14.18","Nullable",0,""
"18.14.18","FixedString",0,""
"18.14.18","IntervalSecond",0,""
"18.14.18","UInt64",0,""
"18.14.18","Enum8",0,""
"18.14.18","Int32",0,""
"18.14.18","Int16",0,""
"18.14.18","Int8",0,""
"18.14.18","Date",1,""
"18.14.18","UInt32",0,""
"18.14.18","UInt8",0,""
"18.14.18","Enum16",0,""
"18.14.18","DateTime",1,""
"18.14.18","UInt16",0,""
"18.14.18","Nothing",0,""
"18.14.18","Array",0,""
"18.14.18","Int64",0,""
"18.14.18","Float32",0,""
"18.14.18","Float64",0,""
"18.14.18","Decimal32",1,""
"18.14.18","Decimal64",1,""
"18.14.18","Decimal128",1,""
"18.14.18","UUID",0,""
"18.14.18","String",0,""
"18.14.18","Decimal",1,""
"18.14.18","LONGBLOB",1,"String"
"18.14.18","MEDIUMBLOB",1,"String"
"18.14.18","TINYBLOB",1,"String"
"18.14.18","BIGINT",1,"Int64"
"18.14.18","SMALLINT",1,"Int16"
"18.14.18","TIMESTAMP",1,"DateTime"
"18.14.18","INTEGER",1,"Int32"
"18.14.18","INT",1,"Int32"
"18.14.18","DOUBLE",1,"Float64"
"18.14.18","MEDIUMTEXT",1,"String"
"18.14.18","TINYINT",1,"Int8"
"18.14.18","DEC",1,"Decimal"
"18.14.18","BINARY",1,"FixedString"
"18.14.18","FLOAT",1,"Float32"
"18.14.18","CHAR",1,"String"
"18.14.18","VARCHAR",1,"String"
"18.14.18","TEXT",1,"String"
"18.14.18","TINYTEXT",1,"String"
"18.14.18","LONGTEXT",1,"String"
"18.14.18","BLOB",1,"String"
