"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.3.18.10426.altinitystable","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"24.3.18.10426.altinitystable","SQLite",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","ExternalDistributed",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","NATS",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Kafka",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","FileLog",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","MySQL",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","S3Queue",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","HDFS",0,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","S3",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","FuzzJSON",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","OSS",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","WindowView",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Distributed",1,0,0,0,0,0,0,1
"24.3.18.10426.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","COSN",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","Iceberg",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","View",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","JDBC",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Join",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Executable",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Set",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Redis",0,0,0,1,0,0,0,1
"24.3.18.10426.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","LiveView",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","Memory",1,0,0,0,0,0,0,1
"24.3.18.10426.altinitystable","Buffer",0,0,0,0,0,0,0,1
"24.3.18.10426.altinitystable","URL",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","Hive",1,0,0,1,0,0,0,0
"24.3.18.10426.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","DeltaLake",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","EmbeddedRocksDB",0,0,0,1,1,0,0,1
"24.3.18.10426.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","File",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.3.18.10426.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","Hudi",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","Merge",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.3.18.10426.altinitystable","ODBC",0,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Null",0,0,0,0,0,0,0,1
"24.3.18.10426.altinitystable","StripeLog",1,0,0,0,0,0,0,0
"24.3.18.10426.altinitystable","Log",1,0,0,0,0,0,0,0
