"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.4.25","One",1,0,0,0,1
"25.4.4.25","ParquetMetadata",1,0,1,0,1
"25.4.4.25","MySQLDump",1,0,0,0,1
"25.4.4.25","CapnProto",1,1,0,0,0
"25.4.4.25","PostgreSQLWire",0,1,0,0,0
"25.4.4.25","TSV",1,1,1,1,1
"25.4.4.25","PrettyCompactMonoBlock",0,1,0,0,1
"25.4.4.25","JSONEachRowWithProgress",0,1,0,0,1
"25.4.4.25","JSONCompactStrings",0,1,0,1,1
"25.4.4.25","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.4.4.25","Vertical",0,1,0,1,1
"25.4.4.25","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.4.4.25","Null",0,1,0,0,1
"25.4.4.25","PrettySpaceNoEscapes",0,1,0,0,1
"25.4.4.25","Markdown",0,1,0,1,1
"25.4.4.25","Form",1,0,0,0,1
"25.4.4.25","ODBCDriver2",0,1,0,0,0
"25.4.4.25","PrettySpaceMonoBlock",0,1,0,0,1
"25.4.4.25","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.4.4.25","PrettyCompactNoEscapes",0,1,0,0,1
"25.4.4.25","JSONStringsEachRow",1,1,1,1,1
"25.4.4.25","PrettyCompact",0,1,0,0,1
"25.4.4.25","DWARF",1,0,1,0,1
"25.4.4.25","Values",1,1,0,1,1
"25.4.4.25","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.4.4.25","PrettyNoEscapes",0,1,0,0,1
"25.4.4.25","PrettyMonoBlock",0,1,0,0,1
"25.4.4.25","AvroConfluent",1,0,0,0,1
"25.4.4.25","RawBLOB",1,1,0,0,1
"25.4.4.25","Parquet",1,1,1,0,0
"25.4.4.25","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.4.4.25","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.4.4.25","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.4.4.25","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.4.4.25","PrettySpace",0,1,0,0,1
"25.4.4.25","Arrow",1,1,0,0,0
"25.4.4.25","JSONAsString",1,0,1,0,1
"25.4.4.25","CustomSeparatedWithNames",1,1,0,1,1
"25.4.4.25","CustomSeparated",1,1,0,1,1
"25.4.4.25","BSONEachRow",1,1,1,1,0
"25.4.4.25","Template",1,1,0,0,1
"25.4.4.25","XML",0,1,0,1,1
"25.4.4.25","ProtobufList",1,1,0,0,0
"25.4.4.25","ProtobufSingle",1,1,0,0,0
"25.4.4.25","JSONColumnsWithMetadata",1,1,0,0,1
"25.4.4.25","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","Npy",1,1,0,0,0
"25.4.4.25","TemplateIgnoreSpaces",1,0,0,0,1
"25.4.4.25","JSONCompactColumns",1,1,0,0,1
"25.4.4.25","JSONColumns",1,1,0,0,1
"25.4.4.25","ArrowStream",1,1,0,0,0
"25.4.4.25","JSONObjectEachRow",1,1,0,1,1
"25.4.4.25","NDJSON",1,1,1,1,1
"25.4.4.25","PrettyNDJSON",0,1,0,1,1
"25.4.4.25","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.4.4.25","PrettyJSONLines",0,1,0,1,1
"25.4.4.25","CSVWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","ORC",1,1,1,0,0
"25.4.4.25","Protobuf",1,1,0,0,0
"25.4.4.25","PrettyJSONEachRow",0,1,0,1,1
"25.4.4.25","JSONStrings",0,1,0,1,1
"25.4.4.25","JSON",1,1,0,1,1
"25.4.4.25","RawWithNames",1,1,1,1,1
"25.4.4.25","MsgPack",1,1,0,1,0
"25.4.4.25","LineAsStringWithNames",0,1,0,1,1
"25.4.4.25","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.4.4.25","LineAsString",1,1,1,1,1
"25.4.4.25","RowBinaryWithNames",1,1,0,1,0
"25.4.4.25","RowBinary",1,1,0,1,0
"25.4.4.25","SQLInsert",0,1,0,0,1
"25.4.4.25","Native",1,1,0,0,0
"25.4.4.25","Prometheus",0,1,0,0,1
"25.4.4.25","TSVRaw",1,1,1,1,1
"25.4.4.25","JSONLines",1,1,1,1,1
"25.4.4.25","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.4.4.25","JSONAsObject",1,0,1,0,1
"25.4.4.25","HiveText",1,0,1,0,1
"25.4.4.25","RowBinaryWithDefaults",1,0,0,0,1
"25.4.4.25","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","RawWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","JSONCompactStringsEachRow",1,1,1,1,1
"25.4.4.25","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.4.4.25","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","JSONCompactEachRow",1,1,1,1,1
"25.4.4.25","TSKV",1,1,1,1,1
"25.4.4.25","Avro",1,1,0,0,0
"25.4.4.25","JSONEachRow",1,1,1,1,1
"25.4.4.25","Pretty",0,1,0,0,1
"25.4.4.25","TSVRawWithNames",1,1,1,1,1
"25.4.4.25","TabSeparatedRaw",1,1,1,1,1
"25.4.4.25","Regexp",1,0,1,0,1
"25.4.4.25","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.4.4.25","MySQLWire",0,1,0,0,0
"25.4.4.25","CSVWithNames",1,1,1,1,1
"25.4.4.25","Raw",1,1,1,1,1
"25.4.4.25","TabSeparatedRawWithNames",1,1,1,1,1
"25.4.4.25","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.4.4.25","JSONCompact",1,1,0,1,1
"25.4.4.25","CSV",1,1,1,1,1
"25.4.4.25","JSONCompactEachRowWithNames",1,1,1,1,1
"25.4.4.25","TSVWithNamesAndTypes",1,1,1,1,1
