"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.10.6.60","Npy",1,0,0,0
"23.10.6.60","ParquetMetadata",1,0,1,0
"23.10.6.60","Prometheus",0,1,0,0
"23.10.6.60","CSVWithNamesAndTypes",1,1,1,1
"23.10.6.60","CapnProto",1,1,0,0
"23.10.6.60","PostgreSQLWire",0,1,0,0
"23.10.6.60","RowBinaryWithDefaults",1,0,0,0
"23.10.6.60","PrettyNoEscapesMonoBlock",0,1,0,0
"23.10.6.60","MySQLWire",0,1,0,0
"23.10.6.60","JSONEachRowWithProgress",0,1,0,0
"23.10.6.60","TSKV",1,1,1,1
"23.10.6.60","Markdown",0,1,0,1
"23.10.6.60","ODBCDriver2",0,1,0,0
"23.10.6.60","PrettySpaceNoEscapes",0,1,0,1
"23.10.6.60","PrettySpace",0,1,0,1
"23.10.6.60","Parquet",1,1,1,0
"23.10.6.60","PrettyCompactMonoBlock",0,1,0,0
"23.10.6.60","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.10.6.60","PrettyCompactNoEscapes",0,1,0,1
"23.10.6.60","PrettyNDJSON",0,1,0,1
"23.10.6.60","JSONStringsEachRowWithProgress",0,1,0,0
"23.10.6.60","PrettyMonoBlock",0,1,0,0
"23.10.6.60","LineAsString",1,1,1,1
"23.10.6.60","ArrowStream",1,1,0,0
"23.10.6.60","TSV",1,1,1,1
"23.10.6.60","Avro",1,1,0,0
"23.10.6.60","AvroConfluent",1,0,0,0
"23.10.6.60","ORC",1,1,0,0
"23.10.6.60","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.10.6.60","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.10.6.60","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.10.6.60","CustomSeparatedWithNames",1,1,0,1
"23.10.6.60","RawBLOB",1,1,0,0
"23.10.6.60","TemplateIgnoreSpaces",1,0,0,0
"23.10.6.60","MsgPack",1,1,0,1
"23.10.6.60","Template",1,1,0,0
"23.10.6.60","ProtobufSingle",1,1,0,0
"23.10.6.60","Protobuf",1,1,0,0
"23.10.6.60","XML",0,1,0,1
"23.10.6.60","JSONColumnsWithMetadata",1,1,0,0
"23.10.6.60","JSONCompactColumns",1,1,0,0
"23.10.6.60","JSONColumns",1,1,0,0
"23.10.6.60","JSONObjectEachRow",1,1,0,1
"23.10.6.60","JSONStringsEachRow",1,1,1,1
"23.10.6.60","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.10.6.60","PrettyNoEscapes",0,1,0,1
"23.10.6.60","JSONCompactStrings",0,1,0,1
"23.10.6.60","JSONCompact",1,1,0,1
"23.10.6.60","Null",0,1,0,0
"23.10.6.60","JSONStrings",0,1,0,1
"23.10.6.60","LineAsStringWithNamesAndTypes",0,1,0,1
"23.10.6.60","RowBinaryWithNamesAndTypes",1,1,0,1
"23.10.6.60","RowBinary",1,1,0,1
"23.10.6.60","DWARF",1,0,1,0
"23.10.6.60","Native",1,1,0,0
"23.10.6.60","LineAsStringWithNames",0,1,0,1
"23.10.6.60","TSVWithNames",1,1,1,1
"23.10.6.60","BSONEachRow",1,1,1,1
"23.10.6.60","Vertical",0,1,0,1
"23.10.6.60","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.10.6.60","PrettySpaceMonoBlock",0,1,0,0
"23.10.6.60","PrettyCompact",0,1,0,1
"23.10.6.60","RowBinaryWithNames",1,1,0,1
"23.10.6.60","Arrow",1,1,0,0
"23.10.6.60","TabSeparatedWithNames",1,1,1,1
"23.10.6.60","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.10.6.60","PrettyJSONLines",0,1,0,1
"23.10.6.60","HiveText",1,0,1,0
"23.10.6.60","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.10.6.60","TabSeparatedRawWithNames",1,1,1,1
"23.10.6.60","JSONAsString",1,0,1,0
"23.10.6.60","JSONCompactStringsEachRow",1,1,1,1
"23.10.6.60","CustomSeparated",1,1,0,1
"23.10.6.60","JSONCompactEachRow",1,1,1,1
"23.10.6.60","TSVRawWithNamesAndTypes",1,1,1,1
"23.10.6.60","TSVWithNamesAndTypes",1,1,1,1
"23.10.6.60","NDJSON",1,1,1,1
"23.10.6.60","JSONAsObject",1,0,1,0
"23.10.6.60","SQLInsert",0,1,0,0
"23.10.6.60","PrettyJSONEachRow",0,1,0,1
"23.10.6.60","JSONLines",1,1,1,1
"23.10.6.60","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.10.6.60","ProtobufList",1,1,0,0
"23.10.6.60","JSON",1,1,0,1
"23.10.6.60","One",1,0,0,0
"23.10.6.60","Pretty",0,1,0,1
"23.10.6.60","MySQLDump",1,0,0,0
"23.10.6.60","TSVRawWithNames",1,1,1,1
"23.10.6.60","CSVWithNames",1,1,1,1
"23.10.6.60","Regexp",1,0,1,0
"23.10.6.60","TabSeparated",1,1,1,1
"23.10.6.60","CSV",1,1,1,1
"23.10.6.60","JSONCompactEachRowWithNames",1,1,1,1
"23.10.6.60","TSVRaw",1,1,1,1
"23.10.6.60","Values",1,1,0,1
"23.10.6.60","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.10.6.60","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.10.6.60","TabSeparatedRaw",1,1,1,1
"23.10.6.60","JSONEachRow",1,1,1,1
