"ch_version","name"
"19.1.10","JDBC"
"19.1.10","ODBC"
"19.1.10","HDFS"
"19.1.10","Kafka"
"19.1.10","MaterializedView"
"19.1.10","Set"
"19.1.10","Dictionary"
"19.1.10","Merge"
"19.1.10","MySQL"
"19.1.10","Buffer"
"19.1.10","MergeTree"
"19.1.10","CollapsingMergeTree"
"19.1.10","Join"
"19.1.10","ReplicatedVersionedCollapsingMergeTree"
"19.1.10","GraphiteMergeTree"
"19.1.10","View"
"19.1.10","Distributed"
"19.1.10","ReplacingMergeTree"
"19.1.10","TinyLog"
"19.1.10","Log"
"19.1.10","ReplicatedGraphiteMergeTree"
"19.1.10","ReplicatedReplacingMergeTree"
"19.1.10","ReplicatedSummingMergeTree"
"19.1.10","URL"
"19.1.10","Memory"
"19.1.10","StripeLog"
"19.1.10","SummingMergeTree"
"19.1.10","File"
"19.1.10","AggregatingMergeTree"
"19.1.10","ReplicatedMergeTree"
"19.1.10","ReplicatedCollapsingMergeTree"
"19.1.10","VersionedCollapsingMergeTree"
"19.1.10","Null"
"19.1.10","ReplicatedAggregatingMergeTree"
