"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"25.8.16.10002.altinitystable","GCS",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","OSS",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","AzureBlobStorage",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","KeeperMap",0,0,0,1,0,0,0,1
"25.8.16.10002.altinitystable","S3",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","PostgreSQL",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","NATS",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","COSN",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","Redis",0,0,0,1,0,0,0,1
"25.8.16.10002.altinitystable","YTsaurus",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","MongoDB",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","MySQL",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","DeltaLakeAzure",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","DeltaLakeS3",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","S3Queue",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Hudi",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Distributed",1,0,0,0,0,0,0,1
"25.8.16.10002.altinitystable","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","ExecutablePool",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","IcebergLocal",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","View",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","FuzzQuery",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Loop",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","MaterializedView",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Join",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Executable",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Kafka",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Set",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Dictionary",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","IcebergS3",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","Iceberg",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","GenerateRandom",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","LiveView",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Memory",1,0,0,0,0,0,0,1
"25.8.16.10002.altinitystable","Merge",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ODBC",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Hive",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","ArrowFlight",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","URL",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","File",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Log",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedCoalescingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","SQLite",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","ReplacingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","TimeSeries",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","HDFS",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"25.8.16.10002.altinitystable","DeltaLakeLocal",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","IcebergHDFS",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","IcebergAzure",1,0,0,1,0,0,0,0
"25.8.16.10002.altinitystable","DeltaLake",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","JDBC",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","SummingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","TinyLog",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","FuzzJSON",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","WindowView",0,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Null",0,0,0,0,0,0,0,1
"25.8.16.10002.altinitystable","CoalescingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","MergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","GraphiteMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","CollapsingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","FileLog",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"25.8.16.10002.altinitystable","RabbitMQ",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","Buffer",0,0,0,0,0,0,0,1
"25.8.16.10002.altinitystable","AzureQueue",1,0,0,0,0,0,0,0
"25.8.16.10002.altinitystable","AggregatingMergeTree",1,1,1,1,1,0,0,1
"25.8.16.10002.altinitystable","StripeLog",1,0,0,0,0,0,0,0
