"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.3.8.22.altinitystable","SQLInsert",0,1,0,0
"23.3.8.22.altinitystable","Prometheus",0,1,0,0
"23.3.8.22.altinitystable","CapnProto",1,1,0,0
"23.3.8.22.altinitystable","PostgreSQLWire",0,1,0,0
"23.3.8.22.altinitystable","MySQLWire",0,1,0,0
"23.3.8.22.altinitystable","JSONEachRowWithProgress",0,1,0,0
"23.3.8.22.altinitystable","ODBCDriver2",0,1,0,0
"23.3.8.22.altinitystable","PrettySpaceNoEscapes",0,1,0,1
"23.3.8.22.altinitystable","PrettySpace",0,1,0,1
"23.3.8.22.altinitystable","PrettyCompactMonoBlock",0,1,0,0
"23.3.8.22.altinitystable","PrettyCompactNoEscapes",0,1,0,1
"23.3.8.22.altinitystable","JSONStringsEachRowWithProgress",0,1,0,0
"23.3.8.22.altinitystable","PrettyNoEscapesMonoBlock",0,1,0,0
"23.3.8.22.altinitystable","PrettyMonoBlock",0,1,0,0
"23.3.8.22.altinitystable","ArrowStream",1,1,0,0
"23.3.8.22.altinitystable","Avro",1,1,0,0
"23.3.8.22.altinitystable","AvroConfluent",1,0,0,0
"23.3.8.22.altinitystable","ORC",1,1,0,0
"23.3.8.22.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.3.8.22.altinitystable","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.3.8.22.altinitystable","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.3.8.22.altinitystable","CustomSeparatedWithNames",1,1,0,1
"23.3.8.22.altinitystable","RawBLOB",1,1,0,0
"23.3.8.22.altinitystable","TemplateIgnoreSpaces",1,0,0,0
"23.3.8.22.altinitystable","MsgPack",1,1,0,1
"23.3.8.22.altinitystable","Template",1,1,0,0
"23.3.8.22.altinitystable","Protobuf",1,1,0,0
"23.3.8.22.altinitystable","Markdown",0,1,0,1
"23.3.8.22.altinitystable","XML",0,1,0,1
"23.3.8.22.altinitystable","ProtobufSingle",1,1,0,0
"23.3.8.22.altinitystable","JSONColumnsWithMetadata",1,1,0,0
"23.3.8.22.altinitystable","JSONCompactColumns",1,1,0,0
"23.3.8.22.altinitystable","JSONObjectEachRow",1,1,0,1
"23.3.8.22.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.3.8.22.altinitystable","PrettyNoEscapes",0,1,0,1
"23.3.8.22.altinitystable","JSONCompactStrings",0,1,0,1
"23.3.8.22.altinitystable","JSONCompact",1,1,0,1
"23.3.8.22.altinitystable","Null",0,1,0,0
"23.3.8.22.altinitystable","JSONStrings",0,1,0,1
"23.3.8.22.altinitystable","LineAsStringWithNamesAndTypes",0,1,0,1
"23.3.8.22.altinitystable","RowBinaryWithNamesAndTypes",1,1,0,1
"23.3.8.22.altinitystable","RowBinary",1,1,0,1
"23.3.8.22.altinitystable","LineAsString",1,1,1,1
"23.3.8.22.altinitystable","Native",1,1,0,0
"23.3.8.22.altinitystable","LineAsStringWithNames",0,1,0,1
"23.3.8.22.altinitystable","BSONEachRow",1,1,1,1
"23.3.8.22.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.3.8.22.altinitystable","PrettySpaceMonoBlock",0,1,0,0
