"ch_version","name","is_input","is_output"
"21.3.9.83","CapnProto",1,0
"21.3.9.83","PostgreSQLWire",0,1
"21.3.9.83","MySQLWire",0,1
"21.3.9.83","JSONStringsEachRowWithProgress",0,1
"21.3.9.83","JSONEachRowWithProgress",0,1
"21.3.9.83","JSONCompact",0,1
"21.3.9.83","JSON",0,1
"21.3.9.83","CSV",1,1
"21.3.9.83","Vertical",0,1
"21.3.9.83","ODBCDriver2",0,1
"21.3.9.83","PrettySpaceNoEscapes",0,1
"21.3.9.83","Pretty",0,1
"21.3.9.83","JSONCompactStrings",0,1
"21.3.9.83","PrettyNoEscapes",0,1
"21.3.9.83","ArrowStream",1,1
"21.3.9.83","TabSeparatedWithNames",1,1
"21.3.9.83","Parquet",1,1
"21.3.9.83","Arrow",1,1
"21.3.9.83","PrettyCompact",0,1
"21.3.9.83","AvroConfluent",1,0
"21.3.9.83","ORC",1,1
"21.3.9.83","PrettyCompactNoEscapes",0,1
"21.3.9.83","RawBLOB",1,1
"21.3.9.83","Template",1,1
"21.3.9.83","MsgPack",1,1
"21.3.9.83","JSONCompactEachRow",1,1
"21.3.9.83","CustomSeparated",1,1
"21.3.9.83","TemplateIgnoreSpaces",1,0
"21.3.9.83","Markdown",0,1
"21.3.9.83","XML",0,1
"21.3.9.83","ProtobufSingle",1,1
"21.3.9.83","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.3.9.83","TSKV",1,1
"21.3.9.83","TabSeparated",1,1
"21.3.9.83","JSONStringEachRow",0,0
"21.3.9.83","CustomSeparatedIgnoreSpaces",1,0
"21.3.9.83","CSVWithNames",1,1
"21.3.9.83","JSONStringsEachRow",1,1
"21.3.9.83","TSVRaw",1,1
"21.3.9.83","Values",1,1
"21.3.9.83","TabSeparatedWithNamesAndTypes",1,1
"21.3.9.83","JSONStrings",0,1
"21.3.9.83","Null",0,1
"21.3.9.83","TabSeparatedRaw",1,1
"21.3.9.83","TSVWithNames",1,1
"21.3.9.83","JSONCompactEachRowWithNamesAndTypes",1,1
"21.3.9.83","PrettyCompactMonoBlock",0,1
"21.3.9.83","LineAsString",1,0
"21.3.9.83","Native",1,1
"21.3.9.83","Protobuf",1,1
"21.3.9.83","RowBinary",1,1
"21.3.9.83","JSONAsString",1,0
"21.3.9.83","JSONCompactStringsEachRow",1,1
"21.3.9.83","PrettySpace",0,1
"21.3.9.83","TSV",1,1
"21.3.9.83","Regexp",1,0
"21.3.9.83","JSONEachRow",1,1
"21.3.9.83","TSVWithNamesAndTypes",1,1
"21.3.9.83","Avro",1,1
"21.3.9.83","RowBinaryWithNamesAndTypes",1,1
