"ch_version","name","is_input","is_output"
"20.4.2.9","ODBCDriver2",0,1
"20.4.2.9","JSONCompact",0,1
"20.4.2.9","PrettyNoEscapes",0,1
"20.4.2.9","Pretty",0,1
"20.4.2.9","MsgPack",1,1
"20.4.2.9","Regexp",1,0
"20.4.2.9","CustomSeparated",1,1
"20.4.2.9","TemplateIgnoreSpaces",1,0
"20.4.2.9","MySQLWire",0,1
"20.4.2.9","Template",1,1
"20.4.2.9","TabSeparatedWithNames",1,1
"20.4.2.9","JSONCompactEachRowWithNamesAndTypes",1,1
"20.4.2.9","Parquet",1,1
"20.4.2.9","RowBinary",1,1
"20.4.2.9","Protobuf",1,1
"20.4.2.9","CustomSeparatedIgnoreSpaces",1,0
"20.4.2.9","CSVWithNames",1,1
"20.4.2.9","PrettySpace",0,1
"20.4.2.9","TSV",1,1
"20.4.2.9","CSV",1,1
"20.4.2.9","ODBCDriver",0,1
"20.4.2.9","JSONCompactEachRow",1,1
"20.4.2.9","Values",1,1
"20.4.2.9","PrettyCompact",0,1
"20.4.2.9","ORC",1,0
"20.4.2.9","TSVRaw",0,1
"20.4.2.9","Markdown",0,1
"20.4.2.9","PrettyCompactNoEscapes",0,1
"20.4.2.9","JSONEachRowWithProgress",0,1
"20.4.2.9","AvroConfluent",1,0
"20.4.2.9","TabSeparated",1,1
"20.4.2.9","TabSeparatedWithNamesAndTypes",1,1
"20.4.2.9","Null",0,1
"20.4.2.9","TabSeparatedRaw",0,1
"20.4.2.9","TSVWithNames",1,1
"20.4.2.9","Avro",1,1
"20.4.2.9","RowBinaryWithNamesAndTypes",1,1
"20.4.2.9","XML",0,1
"20.4.2.9","JSON",0,1
"20.4.2.9","TSVWithNamesAndTypes",1,1
"20.4.2.9","Vertical",0,1
"20.4.2.9","PrettySpaceNoEscapes",0,1
"20.4.2.9","CapnProto",1,0
"20.4.2.9","JSONEachRow",1,1
"20.4.2.9","Native",1,1
"20.4.2.9","TSKV",1,1
