"ch_version","name","supports_settings","supports_skipping_indices","supports_sort_order","supports_ttl","supports_replication","supports_deduplication"
"20.3.21.2","Kafka",1,0,0,0,0,0
"20.3.21.2","MySQL",0,0,0,0,0,0
"20.3.21.2","HDFS",0,0,0,0,0,0
"20.3.21.2","S3",0,0,0,0,0,0
"20.3.21.2","MaterializedView",0,0,0,0,0,0
"20.3.21.2","View",0,0,0,0,0,0
"20.3.21.2","JDBC",0,0,0,0,0,0
"20.3.21.2","Join",1,0,0,0,0,0
"20.3.21.2","Set",0,0,0,0,0,0
"20.3.21.2","Dictionary",0,0,0,0,0,0
"20.3.21.2","GenerateRandom",0,0,0,0,0,0
"20.3.21.2","LiveView",0,0,0,0,0,0
"20.3.21.2","MergeTree",1,1,1,1,0,0
"20.3.21.2","Memory",0,0,0,0,0,0
"20.3.21.2","Buffer",0,0,0,0,0,0
"20.3.21.2","URL",0,0,0,0,0,0
"20.3.21.2","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1
"20.3.21.2","ReplacingMergeTree",1,1,1,1,0,0
"20.3.21.2","ReplicatedSummingMergeTree",1,1,1,1,1,1
"20.3.21.2","ReplicatedAggregatingMergeTree",1,1,1,1,1,1
"20.3.21.2","ReplicatedCollapsingMergeTree",1,1,1,1,1,1
"20.3.21.2","File",0,0,0,0,0,0
"20.3.21.2","ReplicatedGraphiteMergeTree",1,1,1,1,1,1
"20.3.21.2","ReplicatedMergeTree",1,1,1,1,1,1
"20.3.21.2","ReplicatedReplacingMergeTree",1,1,1,1,1,1
"20.3.21.2","VersionedCollapsingMergeTree",1,1,1,1,0,0
"20.3.21.2","SummingMergeTree",1,1,1,1,0,0
"20.3.21.2","Distributed",0,0,0,0,0,0
"20.3.21.2","TinyLog",1,0,0,0,0,0
"20.3.21.2","GraphiteMergeTree",1,1,1,1,0,0
"20.3.21.2","CollapsingMergeTree",1,1,1,1,0,0
"20.3.21.2","Merge",0,0,0,0,0,0
"20.3.21.2","AggregatingMergeTree",1,1,1,1,0,0
"20.3.21.2","ODBC",0,0,0,0,0,0
"20.3.21.2","Null",0,0,0,0,0,0
"20.3.21.2","StripeLog",1,0,0,0,0,0
"20.3.21.2","Log",1,0,0,0,0,0
