"ch_version","name"
"19.1.14","JDBC"
"19.1.14","ODBC"
"19.1.14","HDFS"
"19.1.14","Kafka"
"19.1.14","MaterializedView"
"19.1.14","Set"
"19.1.14","Dictionary"
"19.1.14","Merge"
"19.1.14","MySQL"
"19.1.14","Buffer"
"19.1.14","MergeTree"
"19.1.14","CollapsingMergeTree"
"19.1.14","Join"
"19.1.14","ReplicatedVersionedCollapsingMergeTree"
"19.1.14","GraphiteMergeTree"
"19.1.14","View"
"19.1.14","Distributed"
"19.1.14","ReplacingMergeTree"
"19.1.14","TinyLog"
"19.1.14","Log"
"19.1.14","ReplicatedGraphiteMergeTree"
"19.1.14","ReplicatedReplacingMergeTree"
"19.1.14","ReplicatedSummingMergeTree"
"19.1.14","URL"
"19.1.14","Memory"
"19.1.14","StripeLog"
"19.1.14","SummingMergeTree"
"19.1.14","File"
"19.1.14","AggregatingMergeTree"
"19.1.14","ReplicatedMergeTree"
"19.1.14","ReplicatedCollapsingMergeTree"
"19.1.14","VersionedCollapsingMergeTree"
"19.1.14","Null"
"19.1.14","ReplicatedAggregatingMergeTree"
