"ch_version","name","case_insensitive","alias_to"
"19.1.14","LowCardinality",0,""
"19.1.14","IntervalYear",0,""
"19.1.14","IntervalQuarter",0,""
"19.1.14","IntervalDay",0,""
"19.1.14","IntervalWeek",0,""
"19.1.14","IntervalHour",0,""
"19.1.14","IntervalMinute",0,""
"19.1.14","Nested",0,""
"19.1.14","IntervalMonth",0,""
"19.1.14","Tuple",0,""
"19.1.14","AggregateFunction",0,""
"19.1.14","Nullable",0,""
"19.1.14","FixedString",0,""
"19.1.14","IntervalSecond",0,""
"19.1.14","UInt64",0,""
"19.1.14","Enum8",0,""
"19.1.14","Int32",0,""
"19.1.14","Int16",0,""
"19.1.14","Int8",0,""
"19.1.14","Date",1,""
"19.1.14","UInt32",0,""
"19.1.14","UInt8",0,""
"19.1.14","Enum16",0,""
"19.1.14","DateTime",1,""
"19.1.14","UInt16",0,""
"19.1.14","Nothing",0,""
"19.1.14","Array",0,""
"19.1.14","Int64",0,""
"19.1.14","Float32",0,""
"19.1.14","Float64",0,""
"19.1.14","Decimal32",1,""
"19.1.14","Decimal64",1,""
"19.1.14","Decimal128",1,""
"19.1.14","UUID",0,""
"19.1.14","String",0,""
"19.1.14","Decimal",1,""
"19.1.14","LONGBLOB",1,"String"
"19.1.14","MEDIUMBLOB",1,"String"
"19.1.14","TINYBLOB",1,"String"
"19.1.14","BIGINT",1,"Int64"
"19.1.14","SMALLINT",1,"Int16"
"19.1.14","TIMESTAMP",1,"DateTime"
"19.1.14","INTEGER",1,"Int32"
"19.1.14","INT",1,"Int32"
"19.1.14","DOUBLE",1,"Float64"
"19.1.14","MEDIUMTEXT",1,"String"
"19.1.14","TINYINT",1,"Int8"
"19.1.14","DEC",1,"Decimal"
"19.1.14","BINARY",1,"FixedString"
"19.1.14","FLOAT",1,"Float32"
"19.1.14","CHAR",1,"String"
"19.1.14","VARCHAR",1,"String"
"19.1.14","TEXT",1,"String"
"19.1.14","TINYTEXT",1,"String"
"19.1.14","LONGTEXT",1,"String"
"19.1.14","BLOB",1,"String"
