"ch_version","name","case_insensitive","alias_to"
"25.3.8.10041.altinitystable","JSON",1,""
"25.3.8.10041.altinitystable","Dynamic",0,""
"25.3.8.10041.altinitystable","Object",0,""
"25.3.8.10041.altinitystable","Polygon",0,""
"25.3.8.10041.altinitystable","Ring",0,""
"25.3.8.10041.altinitystable","Point",0,""
"25.3.8.10041.altinitystable","SimpleAggregateFunction",0,""
"25.3.8.10041.altinitystable","IntervalYear",0,""
"25.3.8.10041.altinitystable","IntervalMonth",0,""
"25.3.8.10041.altinitystable","IntervalWeek",0,""
"25.3.8.10041.altinitystable","IntervalDay",0,""
"25.3.8.10041.altinitystable","Enum",1,""
"25.3.8.10041.altinitystable","IntervalMillisecond",0,""
"25.3.8.10041.altinitystable","Int64",0,""
"25.3.8.10041.altinitystable","IntervalMicrosecond",0,""
"25.3.8.10041.altinitystable","MultiLineString",0,""
"25.3.8.10041.altinitystable","IntervalNanosecond",0,""
"25.3.8.10041.altinitystable","Nested",0,""
"25.3.8.10041.altinitystable","LowCardinality",0,""
"25.3.8.10041.altinitystable","Decimal",1,""
"25.3.8.10041.altinitystable","AggregateFunction",0,""
"25.3.8.10041.altinitystable","Float64",0,""
"25.3.8.10041.altinitystable","IntervalHour",0,""
"25.3.8.10041.altinitystable","IPv6",0,""
"25.3.8.10041.altinitystable","Variant",0,""
"25.3.8.10041.altinitystable","IPv4",0,""
"25.3.8.10041.altinitystable","UUID",0,""
"25.3.8.10041.altinitystable","Nothing",0,""
"25.3.8.10041.altinitystable","UInt32",0,""
"25.3.8.10041.altinitystable","DateTime",1,""
"25.3.8.10041.altinitystable","Nullable",0,""
"25.3.8.10041.altinitystable","Tuple",0,""
"25.3.8.10041.altinitystable","IntervalMinute",0,""
"25.3.8.10041.altinitystable","FixedString",0,""
"25.3.8.10041.altinitystable","String",0,""
"25.3.8.10041.altinitystable","DateTime64",1,""
"25.3.8.10041.altinitystable","IntervalQuarter",0,""
"25.3.8.10041.altinitystable","Date",1,""
"25.3.8.10041.altinitystable","Int16",0,""
"25.3.8.10041.altinitystable","Decimal128",1,""
"25.3.8.10041.altinitystable","Array",0,""
"25.3.8.10041.altinitystable","DateTime32",1,""
"25.3.8.10041.altinitystable","Date32",1,""
"25.3.8.10041.altinitystable","UInt256",0,""
"25.3.8.10041.altinitystable","Int8",0,""
"25.3.8.10041.altinitystable","Decimal64",1,""
"25.3.8.10041.altinitystable","Int256",0,""
"25.3.8.10041.altinitystable","Bool",1,""
"25.3.8.10041.altinitystable","Int128",0,""
"25.3.8.10041.altinitystable","Enum8",0,""
"25.3.8.10041.altinitystable","UInt64",0,""
"25.3.8.10041.altinitystable","Float32",0,""
"25.3.8.10041.altinitystable","BFloat16",0,""
"25.3.8.10041.altinitystable","Enum16",0,""
"25.3.8.10041.altinitystable","MultiPolygon",0,""
"25.3.8.10041.altinitystable","LineString",0,""
"25.3.8.10041.altinitystable","UInt128",0,""
"25.3.8.10041.altinitystable","UInt16",0,""
"25.3.8.10041.altinitystable","Map",0,""
"25.3.8.10041.altinitystable","UInt8",0,""
"25.3.8.10041.altinitystable","Decimal256",1,""
"25.3.8.10041.altinitystable","IntervalSecond",0,""
"25.3.8.10041.altinitystable","Int32",0,""
"25.3.8.10041.altinitystable","Decimal32",1,""
"25.3.8.10041.altinitystable","bool",1,"Bool"
"25.3.8.10041.altinitystable","BINARY",1,"FixedString"
"25.3.8.10041.altinitystable","GEOMETRY",1,"String"
"25.3.8.10041.altinitystable","INET6",1,"IPv6"
"25.3.8.10041.altinitystable","NATIONAL CHAR VARYING",1,"String"
"25.3.8.10041.altinitystable","BINARY VARYING",1,"String"
"25.3.8.10041.altinitystable","NCHAR LARGE OBJECT",1,"String"
"25.3.8.10041.altinitystable","NATIONAL CHARACTER VARYING",1,"String"
"25.3.8.10041.altinitystable","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"25.3.8.10041.altinitystable","NATIONAL CHAR",1,"String"
"25.3.8.10041.altinitystable","CHAR LARGE OBJECT",1,"String"
"25.3.8.10041.altinitystable","CHARACTER VARYING",1,"String"
"25.3.8.10041.altinitystable","NATIONAL CHARACTER",1,"String"
"25.3.8.10041.altinitystable","LONGBLOB",1,"String"
"25.3.8.10041.altinitystable","CHAR VARYING",1,"String"
"25.3.8.10041.altinitystable","MEDIUMBLOB",1,"String"
"25.3.8.10041.altinitystable","INET4",1,"IPv4"
"25.3.8.10041.altinitystable","CLOB",1,"String"
"25.3.8.10041.altinitystable","INTEGER",1,"Int32"
"25.3.8.10041.altinitystable","LONGTEXT",1,"String"
"25.3.8.10041.altinitystable","MEDIUMTEXT",1,"String"
"25.3.8.10041.altinitystable","SMALLINT",1,"Int16"
"25.3.8.10041.altinitystable","TINYTEXT",1,"String"
"25.3.8.10041.altinitystable","NVARCHAR",1,"String"
"25.3.8.10041.altinitystable","TINYBLOB",1,"String"
"25.3.8.10041.altinitystable","CHARACTER",1,"String"
"25.3.8.10041.altinitystable","ENUM",1,"Enum"
"25.3.8.10041.altinitystable","CHAR",1,"String"
"25.3.8.10041.altinitystable","SMALLINT UNSIGNED",1,"UInt16"
"25.3.8.10041.altinitystable","SIGNED",1,"Int64"
"25.3.8.10041.altinitystable","TIMESTAMP",1,"DateTime"
"25.3.8.10041.altinitystable","BIT",1,"UInt64"
"25.3.8.10041.altinitystable","FIXED",1,"Decimal"
"25.3.8.10041.altinitystable","BYTE",1,"Int8"
"25.3.8.10041.altinitystable","VARCHAR",1,"String"
"25.3.8.10041.altinitystable","DEC",1,"Decimal"
"25.3.8.10041.altinitystable","CHARACTER LARGE OBJECT",1,"String"
"25.3.8.10041.altinitystable","DOUBLE PRECISION",1,"Float64"
"25.3.8.10041.altinitystable","DOUBLE",1,"Float64"
"25.3.8.10041.altinitystable","SINGLE",1,"Float32"
"25.3.8.10041.altinitystable","INTEGER SIGNED",1,"Int32"
"25.3.8.10041.altinitystable","REAL",1,"Float32"
"25.3.8.10041.altinitystable","TINYINT",1,"Int8"
"25.3.8.10041.altinitystable","BIGINT",1,"Int64"
"25.3.8.10041.altinitystable","FLOAT",1,"Float32"
"25.3.8.10041.altinitystable","SET",1,"UInt64"
"25.3.8.10041.altinitystable","BIGINT UNSIGNED",1,"UInt64"
"25.3.8.10041.altinitystable","TINYINT UNSIGNED",1,"UInt8"
"25.3.8.10041.altinitystable","TEXT",1,"String"
"25.3.8.10041.altinitystable","INTEGER UNSIGNED",1,"UInt32"
"25.3.8.10041.altinitystable","TIME",1,"Int64"
"25.3.8.10041.altinitystable","YEAR",1,"UInt16"
"25.3.8.10041.altinitystable","BLOB",1,"String"
"25.3.8.10041.altinitystable","INT1",1,"Int8"
"25.3.8.10041.altinitystable","VARCHAR2",1,"String"
"25.3.8.10041.altinitystable","INT1 UNSIGNED",1,"UInt8"
"25.3.8.10041.altinitystable","NCHAR",1,"String"
"25.3.8.10041.altinitystable","UNSIGNED",1,"UInt64"
"25.3.8.10041.altinitystable","NCHAR VARYING",1,"String"
"25.3.8.10041.altinitystable","INT SIGNED",1,"Int32"
"25.3.8.10041.altinitystable","BIGINT SIGNED",1,"Int64"
"25.3.8.10041.altinitystable","BINARY LARGE OBJECT",1,"String"
"25.3.8.10041.altinitystable","SMALLINT SIGNED",1,"Int16"
"25.3.8.10041.altinitystable","MEDIUMINT",1,"Int32"
"25.3.8.10041.altinitystable","MEDIUMINT UNSIGNED",1,"UInt32"
"25.3.8.10041.altinitystable","VARBINARY",1,"String"
"25.3.8.10041.altinitystable","NUMERIC",1,"Decimal"
"25.3.8.10041.altinitystable","BYTEA",1,"String"
"25.3.8.10041.altinitystable","INT",1,"Int32"
"25.3.8.10041.altinitystable","MEDIUMINT SIGNED",1,"Int32"
"25.3.8.10041.altinitystable","boolean",1,"Bool"
"25.3.8.10041.altinitystable","INT1 SIGNED",1,"Int8"
"25.3.8.10041.altinitystable","INT UNSIGNED",1,"UInt32"
"25.3.8.10041.altinitystable","TINYINT SIGNED",1,"Int8"
