"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.1.4165","One",1,0,0,0,1
"25.1.1.4165","ParquetMetadata",1,0,1,0,1
"25.1.1.4165","MySQLDump",1,0,0,0,1
"25.1.1.4165","TSV",1,1,1,1,1
"25.1.1.4165","PrettyCompactMonoBlock",0,1,0,0,1
"25.1.1.4165","JSONEachRowWithProgress",0,1,0,0,1
"25.1.1.4165","JSONCompactStrings",0,1,0,1,1
"25.1.1.4165","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.1.1.4165","Vertical",0,1,0,1,1
"25.1.1.4165","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.1.1.4165","Null",0,1,0,0,1
"25.1.1.4165","PrettySpaceNoEscapes",0,1,0,0,1
"25.1.1.4165","Markdown",0,1,0,1,1
"25.1.1.4165","Form",1,0,0,0,1
"25.1.1.4165","ODBCDriver2",0,1,0,0,0
"25.1.1.4165","PrettySpaceMonoBlock",0,1,0,0,1
"25.1.1.4165","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.1.1.4165","PrettyCompactNoEscapes",0,1,0,0,1
"25.1.1.4165","JSONStringsEachRow",1,1,1,1,1
"25.1.1.4165","PrettyCompact",0,1,0,0,1
"25.1.1.4165","DWARF",1,0,1,0,1
"25.1.1.4165","Values",1,1,0,1,1
"25.1.1.4165","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.1.1.4165","PrettyNoEscapes",0,1,0,0,1
"25.1.1.4165","PrettyMonoBlock",0,1,0,0,1
"25.1.1.4165","AvroConfluent",1,0,0,0,1
"25.1.1.4165","RawBLOB",1,1,0,0,1
"25.1.1.4165","Parquet",1,1,1,0,0
"25.1.1.4165","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.1.1.4165","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.1.1.4165","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.1.1.4165","PrettySpace",0,1,0,0,1
"25.1.1.4165","Arrow",1,1,0,0,0
"25.1.1.4165","JSONAsString",1,0,1,0,1
"25.1.1.4165","CustomSeparatedWithNames",1,1,0,1,1
"25.1.1.4165","CustomSeparated",1,1,0,1,1
"25.1.1.4165","BSONEachRow",1,1,1,1,0
"25.1.1.4165","Template",1,1,0,0,1
"25.1.1.4165","XML",0,1,0,1,1
"25.1.1.4165","ProtobufList",1,1,0,0,0
"25.1.1.4165","ProtobufSingle",1,1,0,0,0
"25.1.1.4165","JSONColumnsWithMetadata",1,1,0,0,1
"25.1.1.4165","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","Npy",1,1,0,0,0
"25.1.1.4165","TemplateIgnoreSpaces",1,0,0,0,1
"25.1.1.4165","JSONCompactColumns",1,1,0,0,1
"25.1.1.4165","JSONColumns",1,1,0,0,1
"25.1.1.4165","ArrowStream",1,1,0,0,0
"25.1.1.4165","JSONObjectEachRow",1,1,0,1,1
"25.1.1.4165","NDJSON",1,1,1,1,1
"25.1.1.4165","PrettyNDJSON",0,1,0,1,1
"25.1.1.4165","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.1.1.4165","PrettyJSONLines",0,1,0,1,1
"25.1.1.4165","CSVWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","ORC",1,1,0,0,0
"25.1.1.4165","Protobuf",1,1,0,0,0
"25.1.1.4165","PrettyJSONEachRow",0,1,0,1,1
"25.1.1.4165","JSONStrings",0,1,0,1,1
"25.1.1.4165","JSON",1,1,0,1,1
"25.1.1.4165","RawWithNames",1,1,1,1,1
"25.1.1.4165","MsgPack",1,1,0,1,0
"25.1.1.4165","LineAsStringWithNames",0,1,0,1,1
"25.1.1.4165","LineAsString",1,1,1,1,1
"25.1.1.4165","RowBinaryWithNames",1,1,0,1,0
"25.1.1.4165","RowBinary",1,1,0,1,0
"25.1.1.4165","SQLInsert",0,1,0,0,1
"25.1.1.4165","Native",1,1,0,0,0
"25.1.1.4165","Prometheus",0,1,0,0,1
"25.1.1.4165","TSVRaw",1,1,1,1,1
"25.1.1.4165","JSONLines",1,1,1,1,1
"25.1.1.4165","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.1.1.4165","JSONAsObject",1,0,1,0,1
"25.1.1.4165","HiveText",1,0,1,0,1
"25.1.1.4165","RowBinaryWithDefaults",1,0,0,0,1
"25.1.1.4165","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","RawWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","JSONCompactStringsEachRow",1,1,1,1,1
"25.1.1.4165","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.1.1.4165","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.1.1.4165","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
