"ch_version","name","value"
"1.1.54337","VERSION_FULL","ClickHouse 1.1.54337"
"1.1.54337","VERSION_DESCRIBE","v1.1.54337-testing"
"1.1.54337","BUILD_DATE","2018-01-17"
"1.1.54337","BUILD_TYPE","RELWITHDEBINFO"
"1.1.54337","SYSTEM","Linux-3.18.35-35.1"
"1.1.54337","SYSTEM_PROCESSOR","x86_64"
"1.1.54337","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"1.1.54337","CMAKE_VERSION","3.9.1"
"1.1.54337","C_COMPILER","/usr/lib/ccache/cc"
"1.1.54337","C_COMPILER_VERSION","7.2.0"
"1.1.54337","CXX_COMPILER","/usr/lib/ccache/g++"
"1.1.54337","CXX_COMPILER_VERSION","7.2.0"
"1.1.54337","C_FLAGS","-g -O2 -fdebug-prefix-map=/build/clickhouse-1.1.54337=. -specs=/usr/share/dpkg/no-pie-compile.specs -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall   -no-pie -O2 -g -DNDEBUG -O3 "
"1.1.54337","CXX_FLAGS","-g -O2 -fdebug-prefix-map=/build/clickhouse-1.1.54337=. -specs=/usr/share/dpkg/no-pie-compile.specs -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2 -std=c++17  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor  -no-pie -O2 -g -DNDEBUG -O3 "
"1.1.54337","LINK_FLAGS","-Wl,-Bsymbolic-functions -specs=/usr/share/dpkg/no-pie-link.specs -Wl,-z,relro -Wl,-z,now -fuse-ld=gold -static-libgcc -static-libstdc++"
"1.1.54337","BUILD_COMPILE_DEFINITIONS",""
"1.1.54337","BUILD_INCLUDE_DIRECTORIES",""
"1.1.54337","STATIC","ON"
"1.1.54337","USE_EMBEDDED_COMPILER","1"
"1.1.54337","USE_INTERNAL_MEMCPY","ON"
"1.1.54337","USE_GLIBC_COMPATIBILITY","ON"
"1.1.54337","USE_JEMALLOC",""
"1.1.54337","USE_TCMALLOC","1"
"1.1.54337","USE_UNWIND","1"
"1.1.54337","USE_ICU","1"
"1.1.54337","USE_MYSQL","1"
"1.1.54337","USE_RE2_ST","1"
"1.1.54337","USE_VECTORCLASS",""
"1.1.54337","USE_RDKAFKA","1"
"1.1.54337","USE_CAPNP","1"
"1.1.54337","USE_Poco_DataODBC","1"
"1.1.54337","USE_Poco_MongoDB","1"
"1.1.54337","USE_Poco_NetSSL","1"
