"ch_version","name"
"19.13.2.19","MySQL"
"19.13.2.19","JDBC"
"19.13.2.19","HDFS"
"19.13.2.19","MaterializedView"
"19.13.2.19","View"
"19.13.2.19","Set"
"19.13.2.19","Dictionary"
"19.13.2.19","AggregatingMergeTree"
"19.13.2.19","ReplacingMergeTree"
"19.13.2.19","ReplicatedSummingMergeTree"
"19.13.2.19","ODBC"
"19.13.2.19","TinyLog"
"19.13.2.19","SummingMergeTree"
"19.13.2.19","VersionedCollapsingMergeTree"
"19.13.2.19","Log"
"19.13.2.19","MergeTree"
"19.13.2.19","GraphiteMergeTree"
"19.13.2.19","CollapsingMergeTree"
"19.13.2.19","ReplicatedGraphiteMergeTree"
"19.13.2.19","Join"
"19.13.2.19","StripeLog"
"19.13.2.19","ReplicatedAggregatingMergeTree"
"19.13.2.19","ReplicatedVersionedCollapsingMergeTree"
"19.13.2.19","URL"
"19.13.2.19","Null"
"19.13.2.19","Merge"
"19.13.2.19","ReplicatedMergeTree"
"19.13.2.19","Distributed"
"19.13.2.19","Memory"
"19.13.2.19","Kafka"
"19.13.2.19","ReplicatedCollapsingMergeTree"
"19.13.2.19","Buffer"
"19.13.2.19","ReplicatedReplacingMergeTree"
"19.13.2.19","File"
