"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.7.1.2484","SQLite",0,0,0,0,0,0,0,0
"22.7.1.2484","ExternalDistributed",0,0,0,0,0,0,0,0
"22.7.1.2484","PostgreSQL",0,0,0,0,0,0,0,0
"22.7.1.2484","RabbitMQ",1,0,0,0,0,0,0,0
"22.7.1.2484","Dictionary",0,0,0,0,0,0,0,0
"22.7.1.2484","FileLog",1,0,0,0,0,0,0,0
"22.7.1.2484","MySQL",1,0,0,0,0,0,0,0
"22.7.1.2484","HDFS",0,0,0,1,0,0,0,0
"22.7.1.2484","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.7.1.2484","S3",1,0,0,1,0,0,0,0
"22.7.1.2484","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","MeiliSearch",0,0,0,0,0,0,0,0
"22.7.1.2484","Kafka",1,0,0,0,0,0,0,0
"22.7.1.2484","WindowView",0,0,0,0,0,0,0,0
"22.7.1.2484","Distributed",1,0,0,0,0,0,0,1
"22.7.1.2484","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","ExecutablePool",1,0,0,0,0,0,0,0
"22.7.1.2484","MaterializedView",0,0,0,0,0,0,0,0
"22.7.1.2484","View",0,0,0,0,0,0,0,0
"22.7.1.2484","JDBC",0,0,0,0,0,0,0,0
"22.7.1.2484","Join",1,0,0,0,0,0,0,0
"22.7.1.2484","Executable",1,0,0,0,0,0,0,0
"22.7.1.2484","Set",1,0,0,0,0,0,0,0
"22.7.1.2484","NATS",1,0,0,0,0,0,0,0
"22.7.1.2484","GenerateRandom",0,0,0,0,0,0,0,0
"22.7.1.2484","LiveView",0,0,0,0,0,0,0,0
"22.7.1.2484","MergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","Memory",1,0,0,0,0,0,0,1
"22.7.1.2484","Buffer",0,0,0,0,0,0,0,1
"22.7.1.2484","MongoDB",0,0,0,0,0,0,0,0
"22.7.1.2484","URL",1,0,0,0,0,0,0,0
"22.7.1.2484","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","Hive",1,0,0,1,0,0,0,0
"22.7.1.2484","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","COSN",1,0,0,1,0,0,0,0
"22.7.1.2484","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"22.7.1.2484","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","File",1,0,0,0,0,0,0,0
"22.7.1.2484","TinyLog",1,0,0,0,0,0,0,0
"22.7.1.2484","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.7.1.2484","SummingMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","Merge",0,0,0,0,0,0,0,0
"22.7.1.2484","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.7.1.2484","ODBC",0,0,0,0,0,0,0,0
"22.7.1.2484","Null",0,0,0,0,0,0,0,1
"22.7.1.2484","StripeLog",1,0,0,0,0,0,0,0
"22.7.1.2484","Log",1,0,0,0,0,0,0,0
