"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.12.1.1368","Npy",1,0,0,0
"23.12.1.1368","ParquetMetadata",1,0,1,0
"23.12.1.1368","Prometheus",0,1,0,0
"23.12.1.1368","CSVWithNamesAndTypes",1,1,1,1
"23.12.1.1368","CapnProto",1,1,0,0
"23.12.1.1368","PostgreSQLWire",0,1,0,0
"23.12.1.1368","RowBinaryWithDefaults",1,0,0,0
"23.12.1.1368","PrettyNoEscapesMonoBlock",0,1,0,0
"23.12.1.1368","MySQLWire",0,1,0,0
"23.12.1.1368","JSONEachRowWithProgress",0,1,0,0
"23.12.1.1368","TSKV",1,1,1,1
"23.12.1.1368","Markdown",0,1,0,1
"23.12.1.1368","ODBCDriver2",0,1,0,0
"23.12.1.1368","PrettySpaceNoEscapes",0,1,0,1
"23.12.1.1368","PrettySpace",0,1,0,1
"23.12.1.1368","Parquet",1,1,1,0
"23.12.1.1368","PrettyCompactMonoBlock",0,1,0,0
"23.12.1.1368","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.12.1.1368","PrettyCompactNoEscapes",0,1,0,1
"23.12.1.1368","PrettyNDJSON",0,1,0,1
"23.12.1.1368","JSONStringsEachRowWithProgress",0,1,0,0
"23.12.1.1368","PrettyMonoBlock",0,1,0,0
"23.12.1.1368","LineAsString",1,1,1,1
"23.12.1.1368","ArrowStream",1,1,0,0
"23.12.1.1368","TSV",1,1,1,1
"23.12.1.1368","Avro",1,1,0,0
"23.12.1.1368","AvroConfluent",1,0,0,0
"23.12.1.1368","ORC",1,1,0,0
"23.12.1.1368","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.12.1.1368","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.12.1.1368","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.12.1.1368","CustomSeparatedWithNames",1,1,0,1
"23.12.1.1368","RawBLOB",1,1,0,0
"23.12.1.1368","TemplateIgnoreSpaces",1,0,0,0
"23.12.1.1368","MsgPack",1,1,0,1
"23.12.1.1368","Template",1,1,0,0
"23.12.1.1368","ProtobufSingle",1,1,0,0
"23.12.1.1368","Protobuf",1,1,0,0
"23.12.1.1368","XML",0,1,0,1
"23.12.1.1368","JSONColumnsWithMetadata",1,1,0,0
"23.12.1.1368","JSONCompactColumns",1,1,0,0
"23.12.1.1368","JSONColumns",1,1,0,0
"23.12.1.1368","JSONObjectEachRow",1,1,0,1
"23.12.1.1368","JSONStringsEachRow",1,1,1,1
"23.12.1.1368","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.12.1.1368","PrettyNoEscapes",0,1,0,1
"23.12.1.1368","JSONCompactStrings",0,1,0,1
"23.12.1.1368","JSONCompact",1,1,0,1
"23.12.1.1368","Null",0,1,0,0
"23.12.1.1368","JSONStrings",0,1,0,1
"23.12.1.1368","LineAsStringWithNamesAndTypes",0,1,0,1
"23.12.1.1368","RowBinaryWithNamesAndTypes",1,1,0,1
"23.12.1.1368","RowBinary",1,1,0,1
"23.12.1.1368","DWARF",1,0,1,0
"23.12.1.1368","Native",1,1,0,0
"23.12.1.1368","LineAsStringWithNames",0,1,0,1
"23.12.1.1368","TSVWithNames",1,1,1,1
"23.12.1.1368","BSONEachRow",1,1,1,1
"23.12.1.1368","Vertical",0,1,0,1
"23.12.1.1368","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.12.1.1368","PrettySpaceMonoBlock",0,1,0,0
"23.12.1.1368","PrettyCompact",0,1,0,1
"23.12.1.1368","RowBinaryWithNames",1,1,0,1
"23.12.1.1368","Arrow",1,1,0,0
"23.12.1.1368","TabSeparatedWithNames",1,1,1,1
"23.12.1.1368","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.12.1.1368","PrettyJSONLines",0,1,0,1
"23.12.1.1368","HiveText",1,0,1,0
"23.12.1.1368","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.12.1.1368","TabSeparatedRawWithNames",1,1,1,1
"23.12.1.1368","JSONAsString",1,0,1,0
"23.12.1.1368","JSONCompactStringsEachRow",1,1,1,1
"23.12.1.1368","CustomSeparated",1,1,0,1
"23.12.1.1368","JSONCompactEachRow",1,1,1,1
"23.12.1.1368","TSVRawWithNamesAndTypes",1,1,1,1
"23.12.1.1368","TSVWithNamesAndTypes",1,1,1,1
"23.12.1.1368","NDJSON",1,1,1,1
"23.12.1.1368","JSONAsObject",1,0,1,0
"23.12.1.1368","SQLInsert",0,1,0,0
"23.12.1.1368","PrettyJSONEachRow",0,1,0,1
"23.12.1.1368","JSONLines",1,1,1,1
"23.12.1.1368","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.12.1.1368","ProtobufList",1,1,0,0
"23.12.1.1368","JSON",1,1,0,1
"23.12.1.1368","One",1,0,0,0
"23.12.1.1368","Pretty",0,1,0,1
"23.12.1.1368","MySQLDump",1,0,0,0
"23.12.1.1368","TSVRawWithNames",1,1,1,1
"23.12.1.1368","CSVWithNames",1,1,1,1
"23.12.1.1368","Regexp",1,0,1,0
"23.12.1.1368","TabSeparated",1,1,1,1
"23.12.1.1368","CSV",1,1,1,1
"23.12.1.1368","JSONCompactEachRowWithNames",1,1,1,1
"23.12.1.1368","TSVRaw",1,1,1,1
"23.12.1.1368","Values",1,1,0,1
"23.12.1.1368","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.12.1.1368","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.12.1.1368","TabSeparatedRaw",1,1,1,1
