"ch_version","name","case_insensitive","alias_to"
"22.8.15.25.altinitystable","JSON",1,""
"22.8.15.25.altinitystable","Polygon",0,""
"22.8.15.25.altinitystable","Ring",0,""
"22.8.15.25.altinitystable","Point",0,""
"22.8.15.25.altinitystable","SimpleAggregateFunction",0,""
"22.8.15.25.altinitystable","MultiPolygon",0,""
"22.8.15.25.altinitystable","IPv6",0,""
"22.8.15.25.altinitystable","UInt32",0,""
"22.8.15.25.altinitystable","IntervalYear",0,""
"22.8.15.25.altinitystable","IntervalQuarter",0,""
"22.8.15.25.altinitystable","IntervalMonth",0,""
"22.8.15.25.altinitystable","Int64",0,""
"22.8.15.25.altinitystable","IntervalDay",0,""
"22.8.15.25.altinitystable","IntervalHour",0,""
"22.8.15.25.altinitystable","IPv4",0,""
"22.8.15.25.altinitystable","IntervalSecond",0,""
"22.8.15.25.altinitystable","LowCardinality",0,""
"22.8.15.25.altinitystable","Int16",0,""
"22.8.15.25.altinitystable","UInt256",0,""
"22.8.15.25.altinitystable","AggregateFunction",0,""
"22.8.15.25.altinitystable","Nothing",0,""
"22.8.15.25.altinitystable","Decimal256",1,""
"22.8.15.25.altinitystable","Tuple",0,""
"22.8.15.25.altinitystable","Array",0,""
"22.8.15.25.altinitystable","IntervalMicrosecond",0,""
"22.8.15.25.altinitystable","Bool",1,""
"22.8.15.25.altinitystable","Enum16",0,""
"22.8.15.25.altinitystable","IntervalMinute",0,""
"22.8.15.25.altinitystable","FixedString",0,""
"22.8.15.25.altinitystable","String",0,""
"22.8.15.25.altinitystable","DateTime",1,""
"22.8.15.25.altinitystable","Object",0,""
"22.8.15.25.altinitystable","Map",0,""
"22.8.15.25.altinitystable","UUID",0,""
"22.8.15.25.altinitystable","Decimal64",1,""
"22.8.15.25.altinitystable","Nullable",0,""
"22.8.15.25.altinitystable","Enum",1,""
"22.8.15.25.altinitystable","Int32",0,""
"22.8.15.25.altinitystable","UInt8",0,""
"22.8.15.25.altinitystable","Date",1,""
"22.8.15.25.altinitystable","Decimal32",1,""
"22.8.15.25.altinitystable","UInt128",0,""
"22.8.15.25.altinitystable","Float64",0,""
"22.8.15.25.altinitystable","Nested",0,""
"22.8.15.25.altinitystable","UInt16",0,""
"22.8.15.25.altinitystable","IntervalMillisecond",0,""
"22.8.15.25.altinitystable","Int128",0,""
"22.8.15.25.altinitystable","Decimal128",1,""
"22.8.15.25.altinitystable","Int8",0,""
"22.8.15.25.altinitystable","Decimal",1,""
"22.8.15.25.altinitystable","Int256",0,""
"22.8.15.25.altinitystable","DateTime64",1,""
"22.8.15.25.altinitystable","Enum8",0,""
"22.8.15.25.altinitystable","DateTime32",1,""
"22.8.15.25.altinitystable","Date32",1,""
"22.8.15.25.altinitystable","IntervalWeek",0,""
"22.8.15.25.altinitystable","UInt64",0,""
"22.8.15.25.altinitystable","IntervalNanosecond",0,""
"22.8.15.25.altinitystable","Float32",0,""
"22.8.15.25.altinitystable","bool",1,"Bool"
"22.8.15.25.altinitystable","INET6",1,"IPv6"
"22.8.15.25.altinitystable","INET4",1,"IPv4"
"22.8.15.25.altinitystable","ENUM",1,"Enum"
"22.8.15.25.altinitystable","BINARY",1,"FixedString"
"22.8.15.25.altinitystable","GEOMETRY",1,"String"
"22.8.15.25.altinitystable","NATIONAL CHAR VARYING",1,"String"
"22.8.15.25.altinitystable","BINARY VARYING",1,"String"
"22.8.15.25.altinitystable","NCHAR LARGE OBJECT",1,"String"
"22.8.15.25.altinitystable","NATIONAL CHARACTER VARYING",1,"String"
"22.8.15.25.altinitystable","boolean",1,"Bool"
"22.8.15.25.altinitystable","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"22.8.15.25.altinitystable","NATIONAL CHARACTER",1,"String"
"22.8.15.25.altinitystable","NATIONAL CHAR",1,"String"
"22.8.15.25.altinitystable","CHARACTER VARYING",1,"String"
"22.8.15.25.altinitystable","LONGBLOB",1,"String"
"22.8.15.25.altinitystable","TINYBLOB",1,"String"
"22.8.15.25.altinitystable","MEDIUMTEXT",1,"String"
"22.8.15.25.altinitystable","TEXT",1,"String"
"22.8.15.25.altinitystable","VARCHAR2",1,"String"
"22.8.15.25.altinitystable","CHARACTER LARGE OBJECT",1,"String"
"22.8.15.25.altinitystable","DOUBLE PRECISION",1,"Float64"
"22.8.15.25.altinitystable","LONGTEXT",1,"String"
"22.8.15.25.altinitystable","NVARCHAR",1,"String"
"22.8.15.25.altinitystable","INT1 UNSIGNED",1,"UInt8"
"22.8.15.25.altinitystable","VARCHAR",1,"String"
"22.8.15.25.altinitystable","CHAR VARYING",1,"String"
"22.8.15.25.altinitystable","MEDIUMBLOB",1,"String"
"22.8.15.25.altinitystable","NCHAR",1,"String"
"22.8.15.25.altinitystable","VARBINARY",1,"String"
"22.8.15.25.altinitystable","CHAR",1,"String"
"22.8.15.25.altinitystable","SMALLINT UNSIGNED",1,"UInt16"
"22.8.15.25.altinitystable","TIMESTAMP",1,"DateTime"
"22.8.15.25.altinitystable","FIXED",1,"Decimal"
"22.8.15.25.altinitystable","TINYTEXT",1,"String"
"22.8.15.25.altinitystable","NUMERIC",1,"Decimal"
"22.8.15.25.altinitystable","DEC",1,"Decimal"
"22.8.15.25.altinitystable","TIME",1,"Int64"
"22.8.15.25.altinitystable","FLOAT",1,"Float32"
"22.8.15.25.altinitystable","SET",1,"UInt64"
"22.8.15.25.altinitystable","TINYINT UNSIGNED",1,"UInt8"
"22.8.15.25.altinitystable","INTEGER UNSIGNED",1,"UInt32"
"22.8.15.25.altinitystable","INT UNSIGNED",1,"UInt32"
"22.8.15.25.altinitystable","CLOB",1,"String"
"22.8.15.25.altinitystable","MEDIUMINT UNSIGNED",1,"UInt32"
"22.8.15.25.altinitystable","BLOB",1,"String"
"22.8.15.25.altinitystable","REAL",1,"Float32"
"22.8.15.25.altinitystable","SMALLINT",1,"Int16"
"22.8.15.25.altinitystable","INTEGER SIGNED",1,"Int32"
"22.8.15.25.altinitystable","NCHAR VARYING",1,"String"
"22.8.15.25.altinitystable","INT SIGNED",1,"Int32"
"22.8.15.25.altinitystable","TINYINT SIGNED",1,"Int8"
"22.8.15.25.altinitystable","BIGINT SIGNED",1,"Int64"
"22.8.15.25.altinitystable","BINARY LARGE OBJECT",1,"String"
"22.8.15.25.altinitystable","SMALLINT SIGNED",1,"Int16"
"22.8.15.25.altinitystable","YEAR",1,"UInt16"
"22.8.15.25.altinitystable","MEDIUMINT",1,"Int32"
"22.8.15.25.altinitystable","INTEGER",1,"Int32"
"22.8.15.25.altinitystable","INT1 SIGNED",1,"Int8"
"22.8.15.25.altinitystable","BIT",1,"UInt64"
"22.8.15.25.altinitystable","BIGINT UNSIGNED",1,"UInt64"
"22.8.15.25.altinitystable","BYTEA",1,"String"
"22.8.15.25.altinitystable","INT",1,"Int32"
"22.8.15.25.altinitystable","SINGLE",1,"Float32"
"22.8.15.25.altinitystable","MEDIUMINT SIGNED",1,"Int32"
"22.8.15.25.altinitystable","DOUBLE",1,"Float64"
"22.8.15.25.altinitystable","INT1",1,"Int8"
"22.8.15.25.altinitystable","CHAR LARGE OBJECT",1,"String"
"22.8.15.25.altinitystable","TINYINT",1,"Int8"
"22.8.15.25.altinitystable","BIGINT",1,"Int64"
"22.8.15.25.altinitystable","CHARACTER",1,"String"
"22.8.15.25.altinitystable","BYTE",1,"Int8"
