"ch_version","name","is_input","is_output"
"22.8.15.25.altinitystable","SQLInsert",0,1
"22.8.15.25.altinitystable","Prometheus",0,1
"22.8.15.25.altinitystable","CapnProto",1,1
"22.8.15.25.altinitystable","PostgreSQLWire",0,1
"22.8.15.25.altinitystable","MySQLWire",0,1
"22.8.15.25.altinitystable","JSONColumnsWithMetadata",0,1
"22.8.15.25.altinitystable","JSONEachRowWithProgress",0,1
"22.8.15.25.altinitystable","JSONCompact",0,1
"22.8.15.25.altinitystable","Null",0,1
"22.8.15.25.altinitystable","JSONStrings",0,1
"22.8.15.25.altinitystable","ODBCDriver2",0,1
"22.8.15.25.altinitystable","PrettySpaceNoEscapes",0,1
"22.8.15.25.altinitystable","PrettySpace",0,1
"22.8.15.25.altinitystable","PrettyCompactMonoBlock",0,1
"22.8.15.25.altinitystable","PrettyCompactNoEscapes",0,1
"22.8.15.25.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.8.15.25.altinitystable","PrettyNoEscapesMonoBlock",0,1
"22.8.15.25.altinitystable","PrettyMonoBlock",0,1
"22.8.15.25.altinitystable","JSONCompactStrings",0,1
"22.8.15.25.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1
"22.8.15.25.altinitystable","PrettyNoEscapes",0,1
"22.8.15.25.altinitystable","ArrowStream",1,1
"22.8.15.25.altinitystable","Avro",1,1
"22.8.15.25.altinitystable","AvroConfluent",1,0
"22.8.15.25.altinitystable","ORC",1,1
"22.8.15.25.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.8.15.25.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.8.15.25.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","CustomSeparatedWithNames",1,1
"22.8.15.25.altinitystable","RawBLOB",1,1
"22.8.15.25.altinitystable","Template",1,1
"22.8.15.25.altinitystable","MsgPack",1,1
"22.8.15.25.altinitystable","TemplateIgnoreSpaces",1,0
"22.8.15.25.altinitystable","JSON",0,1
"22.8.15.25.altinitystable","ProtobufList",1,1
"22.8.15.25.altinitystable","Markdown",0,1
"22.8.15.25.altinitystable","XML",0,1
"22.8.15.25.altinitystable","ProtobufSingle",1,1
"22.8.15.25.altinitystable","JSONCompactColumns",1,1
"22.8.15.25.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.8.15.25.altinitystable","LineAsStringWithNames",0,1
"22.8.15.25.altinitystable","Native",1,1
"22.8.15.25.altinitystable","LineAsString",1,1
"22.8.15.25.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","Protobuf",1,1
"22.8.15.25.altinitystable","RowBinary",1,1
"22.8.15.25.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","PrettySpaceMonoBlock",0,1
"22.8.15.25.altinitystable","PrettyCompact",0,1
"22.8.15.25.altinitystable","RowBinaryWithNames",1,1
"22.8.15.25.altinitystable","Arrow",1,1
"22.8.15.25.altinitystable","Parquet",1,1
"22.8.15.25.altinitystable","TabSeparatedWithNames",1,1
"22.8.15.25.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.8.15.25.altinitystable","HiveText",1,0
"22.8.15.25.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1
"22.8.15.25.altinitystable","TabSeparatedRawWithNames",1,1
"22.8.15.25.altinitystable","JSONCompactStringsEachRow",1,1
"22.8.15.25.altinitystable","CustomSeparated",1,1
"22.8.15.25.altinitystable","JSONCompactEachRow",1,1
"22.8.15.25.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","JSONAsString",1,0
"22.8.15.25.altinitystable","JSONColumns",1,1
"22.8.15.25.altinitystable","NDJSON",1,1
"22.8.15.25.altinitystable","JSONAsObject",1,0
"22.8.15.25.altinitystable","JSONLines",1,1
"22.8.15.25.altinitystable","MySQLDump",1,0
"22.8.15.25.altinitystable","TSVWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","CSVWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","CSVWithNames",1,1
"22.8.15.25.altinitystable","Regexp",1,0
"22.8.15.25.altinitystable","TSV",1,1
"22.8.15.25.altinitystable","Vertical",0,1
"22.8.15.25.altinitystable","CSV",1,1
"22.8.15.25.altinitystable","TabSeparated",1,1
"22.8.15.25.altinitystable","JSONStringEachRow",0,0
"22.8.15.25.altinitystable","Pretty",0,1
"22.8.15.25.altinitystable","JSONCompactEachRowWithNames",1,1
"22.8.15.25.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","TSKV",1,1
"22.8.15.25.altinitystable","TSVRaw",1,1
"22.8.15.25.altinitystable","Values",1,1
"22.8.15.25.altinitystable","JSONStringsEachRow",1,1
"22.8.15.25.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","TSVRawWithNames",1,1
"22.8.15.25.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.8.15.25.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.8.15.25.altinitystable","TabSeparatedRaw",1,1
"22.8.15.25.altinitystable","TSVWithNames",1,1
"22.8.15.25.altinitystable","JSONEachRow",1,1
