"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.10.95","One",1,0,0,0,1
"25.5.10.95","ParquetMetadata",1,0,1,0,1
"25.5.10.95","MySQLDump",1,0,0,0,1
"25.5.10.95","CapnProto",1,1,0,0,0
"25.5.10.95","PostgreSQLWire",0,1,0,0,0
"25.5.10.95","TSV",1,1,1,1,1
"25.5.10.95","PrettyCompactMonoBlock",0,1,0,0,1
"25.5.10.95","JSONEachRowWithProgress",0,1,0,0,1
"25.5.10.95","JSONCompactStrings",0,1,0,1,1
"25.5.10.95","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.5.10.95","Vertical",0,1,0,1,1
"25.5.10.95","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.5.10.95","Null",0,1,0,0,1
"25.5.10.95","PrettySpaceNoEscapes",0,1,0,0,1
"25.5.10.95","Markdown",0,1,0,1,1
"25.5.10.95","Form",1,0,0,0,1
"25.5.10.95","ODBCDriver2",0,1,0,0,0
"25.5.10.95","PrettySpaceMonoBlock",0,1,0,0,1
"25.5.10.95","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.5.10.95","PrettyCompactNoEscapes",0,1,0,0,1
"25.5.10.95","JSONStringsEachRow",1,1,1,1,1
"25.5.10.95","PrettyCompact",0,1,0,0,1
"25.5.10.95","DWARF",1,0,1,0,1
"25.5.10.95","Values",1,1,0,1,1
"25.5.10.95","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.5.10.95","PrettyNoEscapes",0,1,0,0,1
"25.5.10.95","PrettyMonoBlock",0,1,0,0,1
"25.5.10.95","AvroConfluent",1,0,0,0,1
"25.5.10.95","RawBLOB",1,1,0,0,1
"25.5.10.95","Parquet",1,1,1,0,0
"25.5.10.95","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.5.10.95","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.5.10.95","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.5.10.95","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.5.10.95","PrettySpace",0,1,0,0,1
"25.5.10.95","Arrow",1,1,0,0,0
"25.5.10.95","JSONAsString",1,0,1,0,1
"25.5.10.95","CustomSeparatedWithNames",1,1,0,1,1
"25.5.10.95","CustomSeparated",1,1,0,1,1
"25.5.10.95","BSONEachRow",1,1,1,1,0
"25.5.10.95","Template",1,1,0,0,1
"25.5.10.95","XML",0,1,0,1,1
"25.5.10.95","ProtobufList",1,1,0,0,0
"25.5.10.95","ProtobufSingle",1,1,0,0,0
"25.5.10.95","JSONColumnsWithMetadata",1,1,0,0,1
"25.5.10.95","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","Npy",1,1,0,0,0
"25.5.10.95","TemplateIgnoreSpaces",1,0,0,0,1
"25.5.10.95","JSONCompactColumns",1,1,0,0,1
"25.5.10.95","JSONColumns",1,1,0,0,1
"25.5.10.95","ArrowStream",1,1,0,0,0
"25.5.10.95","JSONObjectEachRow",1,1,0,1,1
"25.5.10.95","NDJSON",1,1,1,1,1
"25.5.10.95","PrettyNDJSON",0,1,0,1,1
"25.5.10.95","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.5.10.95","PrettyJSONLines",0,1,0,1,1
"25.5.10.95","CSVWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","ORC",1,1,1,0,0
"25.5.10.95","Protobuf",1,1,0,0,0
"25.5.10.95","PrettyJSONEachRow",0,1,0,1,1
"25.5.10.95","JSONStrings",0,1,0,1,1
"25.5.10.95","JSON",1,1,0,1,1
"25.5.10.95","RawWithNames",1,1,1,1,1
"25.5.10.95","MsgPack",1,1,0,1,0
"25.5.10.95","LineAsStringWithNames",0,1,0,1,1
"25.5.10.95","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.5.10.95","LineAsString",1,1,1,1,1
"25.5.10.95","RowBinaryWithNames",1,1,0,1,0
"25.5.10.95","RowBinary",1,1,0,1,0
"25.5.10.95","SQLInsert",0,1,0,0,1
"25.5.10.95","Native",1,1,0,0,0
"25.5.10.95","Prometheus",0,1,0,0,1
"25.5.10.95","TSVRaw",1,1,1,1,1
"25.5.10.95","JSONLines",1,1,1,1,1
"25.5.10.95","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.5.10.95","JSONAsObject",1,0,1,0,1
"25.5.10.95","HiveText",1,0,1,0,1
"25.5.10.95","RowBinaryWithDefaults",1,0,0,0,1
"25.5.10.95","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","RawWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","JSONCompactStringsEachRow",1,1,1,1,1
"25.5.10.95","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.5.10.95","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","JSONCompactEachRow",1,1,1,1,1
"25.5.10.95","TSKV",1,1,1,1,1
"25.5.10.95","Avro",1,1,0,0,0
"25.5.10.95","JSONEachRow",1,1,1,1,1
"25.5.10.95","Pretty",0,1,0,0,1
"25.5.10.95","TSVRawWithNames",1,1,1,1,1
"25.5.10.95","TabSeparatedRaw",1,1,1,1,1
"25.5.10.95","Regexp",1,0,1,0,1
"25.5.10.95","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","MySQLWire",0,1,0,0,0
"25.5.10.95","CSVWithNames",1,1,1,1,1
"25.5.10.95","Raw",1,1,1,1,1
"25.5.10.95","TabSeparatedRawWithNames",1,1,1,1,1
"25.5.10.95","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.5.10.95","JSONCompact",1,1,0,1,1
"25.5.10.95","CSV",1,1,1,1,1
"25.5.10.95","JSONCompactEachRowWithNames",1,1,1,1,1
"25.5.10.95","TSVWithNamesAndTypes",1,1,1,1,1
"25.5.10.95","TabSeparatedWithNames",1,1,1,1,1
"25.5.10.95","TabSeparated",1,1,1,1,1
"25.5.10.95","TSVWithNames",1,1,1,1,1
