"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.3.1.896","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.3.1.896","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.3.1.896","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.1.896","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.1.896","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.3.1.896","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.3.1.896","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.1.896","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.3.1.896","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.3.1.896","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.3.1.896","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.1.896","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.3.1.896","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.3.1.896","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.1.896","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"26.3.1.896","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.3.1.896","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.3.1.896","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"26.3.1.896","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"26.3.1.896","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.3.1.896","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"26.3.1.896","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"26.3.1.896","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.1.896","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.3.1.896","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"26.3.1.896","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"26.3.1.896","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"26.3.1.896","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"26.3.1.896","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.3.1.896","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","LineAsStringWithNamesAndTypes",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
"26.3.1.896","PrettyJSONLines",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
