"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.1.2.3","One",1,0,0,0,1
"25.1.2.3","ParquetMetadata",1,0,1,0,1
"25.1.2.3","MySQLDump",1,0,0,0,1
"25.1.2.3","TSV",1,1,1,1,1
"25.1.2.3","PrettyCompactMonoBlock",0,1,0,0,1
"25.1.2.3","JSONEachRowWithProgress",0,1,0,0,1
"25.1.2.3","JSONCompactStrings",0,1,0,1,1
"25.1.2.3","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.1.2.3","Vertical",0,1,0,1,1
"25.1.2.3","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.1.2.3","Null",0,1,0,0,1
"25.1.2.3","PrettySpaceNoEscapes",0,1,0,0,1
"25.1.2.3","Markdown",0,1,0,1,1
"25.1.2.3","Form",1,0,0,0,1
"25.1.2.3","ODBCDriver2",0,1,0,0,0
"25.1.2.3","PrettySpaceMonoBlock",0,1,0,0,1
"25.1.2.3","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.1.2.3","PrettyCompactNoEscapes",0,1,0,0,1
"25.1.2.3","JSONStringsEachRow",1,1,1,1,1
"25.1.2.3","PrettyCompact",0,1,0,0,1
"25.1.2.3","DWARF",1,0,1,0,1
"25.1.2.3","Values",1,1,0,1,1
"25.1.2.3","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.1.2.3","PrettyNoEscapes",0,1,0,0,1
"25.1.2.3","PrettyMonoBlock",0,1,0,0,1
"25.1.2.3","AvroConfluent",1,0,0,0,1
"25.1.2.3","RawBLOB",1,1,0,0,1
"25.1.2.3","Parquet",1,1,1,0,0
"25.1.2.3","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.1.2.3","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.1.2.3","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.1.2.3","PrettySpace",0,1,0,0,1
"25.1.2.3","Arrow",1,1,0,0,0
"25.1.2.3","JSONAsString",1,0,1,0,1
"25.1.2.3","CustomSeparatedWithNames",1,1,0,1,1
"25.1.2.3","CustomSeparated",1,1,0,1,1
"25.1.2.3","BSONEachRow",1,1,1,1,0
"25.1.2.3","Template",1,1,0,0,1
"25.1.2.3","XML",0,1,0,1,1
"25.1.2.3","ProtobufList",1,1,0,0,0
"25.1.2.3","ProtobufSingle",1,1,0,0,0
"25.1.2.3","JSONColumnsWithMetadata",1,1,0,0,1
"25.1.2.3","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.1.2.3","Npy",1,1,0,0,0
"25.1.2.3","TemplateIgnoreSpaces",1,0,0,0,1
