"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.6.9.98","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","RawWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","JSONCompactStringsEachRow",1,1,1,1,1
"25.6.9.98","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.6.9.98","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","JSONCompactEachRow",1,1,1,1,1
"25.6.9.98","TSKV",1,1,1,1,1
"25.6.9.98","Avro",1,1,0,0,0
"25.6.9.98","JSONEachRow",1,1,1,1,1
"25.6.9.98","Pretty",0,1,0,0,1
"25.6.9.98","TSVRawWithNames",1,1,1,1,1
"25.6.9.98","TabSeparatedRaw",1,1,1,1,1
"25.6.9.98","Regexp",1,0,1,0,1
"25.6.9.98","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","MySQLWire",0,1,0,0,0
"25.6.9.98","CSVWithNames",1,1,1,1,1
"25.6.9.98","Raw",1,1,1,1,1
"25.6.9.98","TabSeparatedRawWithNames",1,1,1,1,1
"25.6.9.98","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.6.9.98","JSONCompact",1,1,0,1,1
"25.6.9.98","CSV",1,1,1,1,1
"25.6.9.98","JSONCompactEachRowWithNames",1,1,1,1,1
"25.6.9.98","TSVWithNamesAndTypes",1,1,1,1,1
"25.6.9.98","TabSeparatedWithNames",1,1,1,1,1
"25.6.9.98","TabSeparated",1,1,1,1,1
"25.6.9.98","TSVWithNames",1,1,1,1,1
