"ch_version","name"
"18.14.17","af"
"18.14.17","am"
"18.14.17","ar"
"18.14.17","as"
"18.14.17","az"
"18.14.17","be"
"18.14.17","bg"
"18.14.17","bn"
"18.14.17","bo"
"18.14.17","bs"
"18.14.17","bs_Cyrl"
"18.14.17","ca"
"18.14.17","chr"
"18.14.17","cs"
"18.14.17","cy"
"18.14.17","da"
"18.14.17","de"
"18.14.17","de_AT"
"18.14.17","dsb"
"18.14.17","dz"
"18.14.17","ee"
"18.14.17","el"
"18.14.17","en"
"18.14.17","en_US"
"18.14.17","en_US_POSIX"
"18.14.17","eo"
"18.14.17","es"
"18.14.17","et"
"18.14.17","fa"
"18.14.17","fa_AF"
"18.14.17","fi"
"18.14.17","fil"
"18.14.17","fo"
"18.14.17","fr"
"18.14.17","fr_CA"
"18.14.17","ga"
"18.14.17","gl"
"18.14.17","gu"
"18.14.17","ha"
"18.14.17","haw"
"18.14.17","he"
"18.14.17","hi"
"18.14.17","hr"
"18.14.17","hsb"
"18.14.17","hu"
"18.14.17","hy"
"18.14.17","id"
"18.14.17","ig"
"18.14.17","is"
"18.14.17","it"
"18.14.17","ja"
"18.14.17","ka"
"18.14.17","kk"
"18.14.17","kl"
"18.14.17","km"
"18.14.17","kn"
"18.14.17","ko"
"18.14.17","kok"
"18.14.17","ky"
"18.14.17","lb"
"18.14.17","lkt"
"18.14.17","ln"
"18.14.17","lo"
"18.14.17","lt"
"18.14.17","lv"
"18.14.17","mk"
"18.14.17","ml"
"18.14.17","mn"
"18.14.17","mr"
"18.14.17","ms"
"18.14.17","mt"
"18.14.17","my"
"18.14.17","nb"
"18.14.17","ne"
"18.14.17","nl"
"18.14.17","nn"
"18.14.17","om"
"18.14.17","or"
"18.14.17","pa"
"18.14.17","pl"
"18.14.17","ps"
"18.14.17","pt"
"18.14.17","ro"
"18.14.17","ru"
"18.14.17","se"
"18.14.17","si"
"18.14.17","sk"
"18.14.17","sl"
"18.14.17","smn"
"18.14.17","sq"
"18.14.17","sr"
"18.14.17","sr_Latn"
"18.14.17","sv"
"18.14.17","sw"
"18.14.17","ta"
"18.14.17","te"
"18.14.17","th"
"18.14.17","to"
"18.14.17","tr"
"18.14.17","ug"
"18.14.17","uk"
"18.14.17","ur"
"18.14.17","uz"
"18.14.17","vi"
"18.14.17","wae"
"18.14.17","wo"
"18.14.17","yi"
"18.14.17","yo"
"18.14.17","zh"
"18.14.17","zh_Hant"
"18.14.17","zu"
