"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description"
"22.12.6.22","polygonsEqualsCartesian",0,0,"","","System",""
"22.12.6.22","h3GetPentagonIndexes",0,0,"","","System",""
"22.12.6.22","JSON_VALUE",0,0,"","","System",""
"22.12.6.22","UUIDStringToNum",0,0,"","","System",""
"22.12.6.22","roundDown",0,0,"","","System",""
"22.12.6.22","trunc",0,1,"","","System",""
"22.12.6.22","ceil",0,1,"","","System",""
"22.12.6.22","roundBankers",0,0,"","","System",""
"22.12.6.22","round",0,1,"","","System",""
"22.12.6.22","toIntervalHour",0,0,"","","System",""
"22.12.6.22","toIntervalMinute",0,0,"","","System",""
"22.12.6.22","toIntervalMillisecond",0,0,"","","System",""
"22.12.6.22","parseDateTime64BestEffortUSOrZero",0,0,"","","System",""
"22.12.6.22","parseDateTime64BestEffortOrZero",0,0,"","","System",""
"22.12.6.22","parseDateTime64BestEffort",0,0,"","","System",""
"22.12.6.22","parseDateTime32BestEffort",0,0,"","","System",""
"22.12.6.22","parseDateTimeBestEffortOrNull",0,0,"","","System",""
"22.12.6.22","parseDateTimeBestEffortOrZero",0,0,"","","System",""
"22.12.6.22","toUUIDOrNull",0,0,"","","System",""
"22.12.6.22","parseDateTimeBestEffort",0,0,"","","System",""
"22.12.6.22","toDecimal128OrNull",0,0,"","","System",""
"22.12.6.22","toDecimal64OrNull",0,0,"","","System",""
"22.12.6.22","toDecimal32OrNull",0,0,"","","System",""
"22.12.6.22","toDateTimeOrNull",0,0,"","","System",""
"22.12.6.22","toDate32OrNull",0,0,"","","System",""
"22.12.6.22","toDateOrNull",0,0,"","","System",""
"22.12.6.22","toFloat64OrNull",0,0,"","","System",""
"22.12.6.22","toInt256OrNull",0,0,"","","System",""
"22.12.6.22","toInt128OrNull",0,0,"","","System",""
"22.12.6.22","toInt64OrNull",0,0,"","","System",""
"22.12.6.22","toUInt128OrNull",0,0,"","","System",""
"22.12.6.22","toUInt64OrNull",0,0,"","","System",""
"22.12.6.22","toUInt8OrNull",0,0,"","","System",""
"22.12.6.22","toDecimal256OrZero",0,0,"","","System",""
"22.12.6.22","toDecimal64OrZero",0,0,"","","System",""
"22.12.6.22","toDecimal32OrZero",0,0,"","","System",""
"22.12.6.22","toDate32OrZero",0,0,"","","System",""
"22.12.6.22","toDateOrZero",0,0,"","","System",""
"22.12.6.22","toFloat64OrZero",0,0,"","","System",""
"22.12.6.22","toFloat32OrZero",0,0,"","","System",""
"22.12.6.22","toInt128OrZero",0,0,"","","System",""
"22.12.6.22","toInt64OrZero",0,0,"","","System",""
"22.12.6.22","toInt16OrZero",0,0,"","","System",""
"22.12.6.22","toUInt128OrZero",0,0,"","","System",""
"22.12.6.22","toUInt32OrZero",0,0,"","","System",""
"22.12.6.22","toString",0,0,"","","System",""
"22.12.6.22","toDateTime",0,0,"","","System",""
"22.12.6.22","toDecimal128",0,0,"","","System",""
"22.12.6.22","toDecimal64",0,0,"","","System",""
"22.12.6.22","toFloat64",0,0,"","","System",""
"22.12.6.22","toFloat32",0,0,"","","System",""
"22.12.6.22","toInt128",0,0,"","","System",""
"22.12.6.22","toInt32",0,0,"","","System",""
"22.12.6.22","toInt8",0,0,"","","System",""
"22.12.6.22","toUInt256",0,0,"","","System",""
"22.12.6.22","toUInt64",0,0,"","","System",""
"22.12.6.22","toDecimal32",0,0,"","","System",""
"22.12.6.22","toUInt32",0,0,"","","System",""
"22.12.6.22","toUInt8",0,0,"","","System",""
