"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.1.6.42","SQLInsert",0,1,0,0
"23.1.6.42","Prometheus",0,1,0,0
"23.1.6.42","CapnProto",1,1,0,0
"23.1.6.42","PostgreSQLWire",0,1,0,0
"23.1.6.42","MySQLWire",0,1,0,0
"23.1.6.42","JSONEachRowWithProgress",0,1,0,0
"23.1.6.42","ODBCDriver2",0,1,0,0
"23.1.6.42","PrettySpaceNoEscapes",0,1,0,1
"23.1.6.42","PrettySpace",0,1,0,1
"23.1.6.42","PrettyCompactMonoBlock",0,1,0,0
"23.1.6.42","PrettyCompactNoEscapes",0,1,0,1
"23.1.6.42","JSONStringsEachRowWithProgress",0,1,0,0
"23.1.6.42","PrettyNoEscapesMonoBlock",0,1,0,0
"23.1.6.42","PrettyMonoBlock",0,1,0,0
"23.1.6.42","ArrowStream",1,1,0,0
"23.1.6.42","Avro",1,1,0,0
"23.1.6.42","AvroConfluent",1,0,0,0
"23.1.6.42","ORC",1,1,0,0
"23.1.6.42","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.1.6.42","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.1.6.42","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.1.6.42","CustomSeparatedWithNames",1,1,0,1
"23.1.6.42","RawBLOB",1,1,0,0
"23.1.6.42","TemplateIgnoreSpaces",1,0,0,0
"23.1.6.42","MsgPack",1,1,0,1
"23.1.6.42","Template",1,1,0,0
"23.1.6.42","Protobuf",1,1,0,0
"23.1.6.42","Markdown",0,1,0,1
"23.1.6.42","XML",0,1,0,1
"23.1.6.42","ProtobufSingle",1,1,0,0
"23.1.6.42","JSONColumnsWithMetadata",1,1,0,0
"23.1.6.42","JSONCompactColumns",1,1,0,0
"23.1.6.42","JSONObjectEachRow",1,1,0,1
"23.1.6.42","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.1.6.42","PrettyNoEscapes",0,1,0,1
"23.1.6.42","JSONCompactStrings",0,1,0,1
"23.1.6.42","JSONCompact",1,1,0,1
"23.1.6.42","Null",0,1,0,0
"23.1.6.42","JSONStrings",0,1,0,1
"23.1.6.42","LineAsStringWithNamesAndTypes",0,1,0,1
"23.1.6.42","RowBinaryWithNamesAndTypes",1,1,0,1
"23.1.6.42","RowBinary",1,1,0,1
"23.1.6.42","LineAsString",1,1,1,1
"23.1.6.42","Native",1,1,0,0
"23.1.6.42","LineAsStringWithNames",0,1,0,1
"23.1.6.42","BSONEachRow",1,1,1,1
"23.1.6.42","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.1.6.42","PrettySpaceMonoBlock",0,1,0,0
"23.1.6.42","PrettyCompact",0,1,0,1
"23.1.6.42","RowBinaryWithNames",1,1,0,1
"23.1.6.42","Arrow",1,1,0,0
"23.1.6.42","Parquet",1,1,0,0
"23.1.6.42","TabSeparatedWithNames",1,1,1,1
"23.1.6.42","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.1.6.42","HiveText",1,0,1,0
"23.1.6.42","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.1.6.42","TabSeparatedRawWithNames",1,1,1,1
"23.1.6.42","JSONCompactStringsEachRow",1,1,1,1
"23.1.6.42","CustomSeparated",1,1,0,1
"23.1.6.42","JSONCompactEachRow",1,1,1,1
"23.1.6.42","TSVRawWithNamesAndTypes",1,1,1,1
"23.1.6.42","JSONAsString",1,0,1,0
"23.1.6.42","JSONColumns",1,1,0,0
"23.1.6.42","NDJSON",1,1,1,1
"23.1.6.42","JSONAsObject",1,0,1,0
"23.1.6.42","JSONLines",1,1,1,1
"23.1.6.42","ProtobufList",1,1,0,0
"23.1.6.42","JSON",1,1,0,1
"23.1.6.42","MySQLDump",1,0,0,0
"23.1.6.42","TSVWithNamesAndTypes",1,1,1,1
"23.1.6.42","CSVWithNamesAndTypes",1,1,1,1
"23.1.6.42","CSVWithNames",1,1,1,1
"23.1.6.42","Regexp",1,0,1,0
"23.1.6.42","TSV",1,1,1,1
"23.1.6.42","Vertical",0,1,0,1
"23.1.6.42","CSV",1,1,1,1
"23.1.6.42","Pretty",0,1,0,1
"23.1.6.42","JSONCompactEachRowWithNames",1,1,1,1
"23.1.6.42","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.1.6.42","TSKV",1,1,1,1
"23.1.6.42","TSVRaw",1,1,1,1
"23.1.6.42","Values",1,1,0,1
"23.1.6.42","JSONStringsEachRow",1,1,1,1
"23.1.6.42","TabSeparated",1,1,1,1
"23.1.6.42","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.1.6.42","TSVRawWithNames",1,1,1,1
"23.1.6.42","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.1.6.42","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.1.6.42","TabSeparatedRaw",1,1,1,1
"23.1.6.42","TSVWithNames",1,1,1,1
"23.1.6.42","JSONEachRow",1,1,1,1
