"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.12.9.61","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.12.9.61","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.12.9.61","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.12.9.61","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.12.9.61","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.12.9.61","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.12.9.61","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.12.9.61","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.12.9.61","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.12.9.61","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"25.12.9.61","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.12.9.61","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"25.12.9.61","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"25.12.9.61","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"25.12.9.61","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"25.12.9.61","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"25.12.9.61","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.12.9.61","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.12.9.61","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.12.9.61","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"25.12.9.61","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.12.9.61","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.12.9.61","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"25.12.9.61","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.12.9.61","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
