"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.6.1.3206","One",1,0,0,0,1
"25.6.1.3206","ParquetMetadata",1,0,1,0,1
"25.6.1.3206","MySQLDump",1,0,0,0,1
"25.6.1.3206","CapnProto",1,1,0,0,0
"25.6.1.3206","PostgreSQLWire",0,1,0,0,0
"25.6.1.3206","TSV",1,1,1,1,1
"25.6.1.3206","PrettyCompactMonoBlock",0,1,0,0,1
"25.6.1.3206","JSONEachRowWithProgress",0,1,0,0,1
"25.6.1.3206","JSONCompactStrings",0,1,0,1,1
"25.6.1.3206","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.6.1.3206","Vertical",0,1,0,1,1
"25.6.1.3206","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.6.1.3206","Null",0,1,0,0,1
"25.6.1.3206","PrettySpaceNoEscapes",0,1,0,0,1
"25.6.1.3206","Markdown",0,1,0,1,1
"25.6.1.3206","Form",1,0,0,0,1
"25.6.1.3206","ODBCDriver2",0,1,0,0,0
"25.6.1.3206","PrettySpaceMonoBlock",0,1,0,0,1
"25.6.1.3206","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.6.1.3206","PrettyCompactNoEscapes",0,1,0,0,1
"25.6.1.3206","JSONStringsEachRow",1,1,1,1,1
"25.6.1.3206","PrettyCompact",0,1,0,0,1
"25.6.1.3206","DWARF",1,0,1,0,1
"25.6.1.3206","Values",1,1,0,1,1
"25.6.1.3206","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.6.1.3206","PrettyNoEscapes",0,1,0,0,1
"25.6.1.3206","PrettyMonoBlock",0,1,0,0,1
"25.6.1.3206","AvroConfluent",1,0,0,0,1
"25.6.1.3206","RawBLOB",1,1,0,0,1
"25.6.1.3206","Parquet",1,1,1,0,0
"25.6.1.3206","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.6.1.3206","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.6.1.3206","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.6.1.3206","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.6.1.3206","PrettySpace",0,1,0,0,1
"25.6.1.3206","Arrow",1,1,0,0,0
"25.6.1.3206","JSONAsString",1,0,1,0,1
"25.6.1.3206","CustomSeparatedWithNames",1,1,0,1,1
"25.6.1.3206","CustomSeparated",1,1,0,1,1
"25.6.1.3206","BSONEachRow",1,1,1,1,0
"25.6.1.3206","Template",1,1,0,0,1
"25.6.1.3206","XML",0,1,0,1,1
"25.6.1.3206","ProtobufList",1,1,0,0,0
"25.6.1.3206","ProtobufSingle",1,1,0,0,0
"25.6.1.3206","JSONColumnsWithMetadata",1,1,0,0,1
"25.6.1.3206","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","Npy",1,1,0,0,0
"25.6.1.3206","TemplateIgnoreSpaces",1,0,0,0,1
"25.6.1.3206","JSONCompactColumns",1,1,0,0,1
"25.6.1.3206","JSONColumns",1,1,0,0,1
"25.6.1.3206","ArrowStream",1,1,0,0,0
"25.6.1.3206","JSONObjectEachRow",1,1,0,1,1
"25.6.1.3206","NDJSON",1,1,1,1,1
"25.6.1.3206","PrettyNDJSON",0,1,0,1,1
"25.6.1.3206","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.6.1.3206","PrettyJSONLines",0,1,0,1,1
"25.6.1.3206","CSVWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","ORC",1,1,1,0,0
"25.6.1.3206","Protobuf",1,1,0,0,0
"25.6.1.3206","PrettyJSONEachRow",0,1,0,1,1
"25.6.1.3206","JSONStrings",0,1,0,1,1
"25.6.1.3206","JSON",1,1,0,1,1
"25.6.1.3206","RawWithNames",1,1,1,1,1
"25.6.1.3206","MsgPack",1,1,0,1,0
"25.6.1.3206","LineAsStringWithNames",0,1,0,1,1
"25.6.1.3206","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.6.1.3206","LineAsString",1,1,1,1,1
"25.6.1.3206","RowBinaryWithNames",1,1,0,1,0
"25.6.1.3206","RowBinary",1,1,0,1,0
"25.6.1.3206","SQLInsert",0,1,0,0,1
"25.6.1.3206","Native",1,1,0,0,0
"25.6.1.3206","Prometheus",0,1,0,0,1
"25.6.1.3206","TSVRaw",1,1,1,1,1
"25.6.1.3206","JSONLines",1,1,1,1,1
"25.6.1.3206","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.6.1.3206","JSONAsObject",1,0,1,0,1
"25.6.1.3206","HiveText",1,0,1,0,1
"25.6.1.3206","RowBinaryWithDefaults",1,0,0,0,1
"25.6.1.3206","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","RawWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","JSONCompactStringsEachRow",1,1,1,1,1
"25.6.1.3206","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.6.1.3206","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","JSONCompactEachRow",1,1,1,1,1
"25.6.1.3206","TSKV",1,1,1,1,1
"25.6.1.3206","Avro",1,1,0,0,0
"25.6.1.3206","JSONEachRow",1,1,1,1,1
"25.6.1.3206","Pretty",0,1,0,0,1
"25.6.1.3206","TSVRawWithNames",1,1,1,1,1
"25.6.1.3206","TabSeparatedRaw",1,1,1,1,1
"25.6.1.3206","Regexp",1,0,1,0,1
"25.6.1.3206","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.6.1.3206","MySQLWire",0,1,0,0,0
"25.6.1.3206","CSVWithNames",1,1,1,1,1
"25.6.1.3206","Raw",1,1,1,1,1
"25.6.1.3206","TabSeparatedRawWithNames",1,1,1,1,1
"25.6.1.3206","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.6.1.3206","JSONCompact",1,1,0,1,1
"25.6.1.3206","CSV",1,1,1,1,1
"25.6.1.3206","JSONCompactEachRowWithNames",1,1,1,1,1
