"ch_version","name","is_input","is_output"
"19.9.3.31","MySQLWire",0,1
"19.9.3.31","ODBCDriver2",0,1
"19.9.3.31","XML",0,1
"19.9.3.31","JSONCompact",0,1
"19.9.3.31","JSON",0,1
"19.9.3.31","PrettySpaceNoEscapes",0,1
"19.9.3.31","PrettyCompactMonoBlock",0,1
"19.9.3.31","PrettyNoEscapes",0,1
"19.9.3.31","PrettySpace",0,1
"19.9.3.31","PrettyCompact",0,1
"19.9.3.31","Pretty",0,1
"19.9.3.31","Parquet",1,1
"19.9.3.31","Vertical",0,1
"19.9.3.31","Protobuf",1,1
"19.9.3.31","RowBinaryWithNamesAndTypes",1,1
"19.9.3.31","TabSeparated",1,1
"19.9.3.31","Native",1,1
"19.9.3.31","Null",0,1
"19.9.3.31","CSV",1,1
"19.9.3.31","ODBCDriver",0,1
"19.9.3.31","RowBinary",1,1
"19.9.3.31","TabSeparatedWithNames",1,1
"19.9.3.31","TSVWithNames",1,1
"19.9.3.31","CapnProto",1,0
"19.9.3.31","TSVRaw",0,1
"19.9.3.31","TabSeparatedWithNamesAndTypes",1,1
"19.9.3.31","PrettyCompactNoEscapes",0,1
"19.9.3.31","TSVWithNamesAndTypes",1,1
"19.9.3.31","TSKV",1,1
"19.9.3.31","TSV",1,1
"19.9.3.31","TabSeparatedRaw",0,1
"19.9.3.31","Values",1,1
"19.9.3.31","CSVWithNames",1,1
"19.9.3.31","JSONEachRow",1,1
