"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.11.15","One",1,0,0,0,1
"25.5.11.15","ParquetMetadata",1,0,1,0,1
"25.5.11.15","MySQLDump",1,0,0,0,1
"25.5.11.15","CapnProto",1,1,0,0,0
"25.5.11.15","PostgreSQLWire",0,1,0,0,0
"25.5.11.15","TSV",1,1,1,1,1
"25.5.11.15","PrettyCompactMonoBlock",0,1,0,0,1
"25.5.11.15","JSONEachRowWithProgress",0,1,0,0,1
"25.5.11.15","JSONCompactStrings",0,1,0,1,1
"25.5.11.15","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.5.11.15","Vertical",0,1,0,1,1
"25.5.11.15","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.5.11.15","Null",0,1,0,0,1
"25.5.11.15","PrettySpaceNoEscapes",0,1,0,0,1
"25.5.11.15","Markdown",0,1,0,1,1
"25.5.11.15","Form",1,0,0,0,1
"25.5.11.15","ODBCDriver2",0,1,0,0,0
"25.5.11.15","PrettySpaceMonoBlock",0,1,0,0,1
"25.5.11.15","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.5.11.15","PrettyCompactNoEscapes",0,1,0,0,1
"25.5.11.15","JSONStringsEachRow",1,1,1,1,1
"25.5.11.15","PrettyCompact",0,1,0,0,1
"25.5.11.15","DWARF",1,0,1,0,1
"25.5.11.15","Values",1,1,0,1,1
"25.5.11.15","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.5.11.15","PrettyNoEscapes",0,1,0,0,1
"25.5.11.15","PrettyMonoBlock",0,1,0,0,1
"25.5.11.15","AvroConfluent",1,0,0,0,1
"25.5.11.15","RawBLOB",1,1,0,0,1
"25.5.11.15","Parquet",1,1,1,0,0
"25.5.11.15","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.5.11.15","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.5.11.15","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.5.11.15","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.5.11.15","PrettySpace",0,1,0,0,1
"25.5.11.15","Arrow",1,1,0,0,0
"25.5.11.15","JSONAsString",1,0,1,0,1
"25.5.11.15","CustomSeparatedWithNames",1,1,0,1,1
"25.5.11.15","CustomSeparated",1,1,0,1,1
"25.5.11.15","BSONEachRow",1,1,1,1,0
"25.5.11.15","Template",1,1,0,0,1
"25.5.11.15","XML",0,1,0,1,1
"25.5.11.15","ProtobufList",1,1,0,0,0
"25.5.11.15","ProtobufSingle",1,1,0,0,0
"25.5.11.15","JSONColumnsWithMetadata",1,1,0,0,1
"25.5.11.15","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","Npy",1,1,0,0,0
"25.5.11.15","TemplateIgnoreSpaces",1,0,0,0,1
"25.5.11.15","JSONCompactColumns",1,1,0,0,1
"25.5.11.15","JSONColumns",1,1,0,0,1
"25.5.11.15","ArrowStream",1,1,0,0,0
"25.5.11.15","JSONObjectEachRow",1,1,0,1,1
"25.5.11.15","NDJSON",1,1,1,1,1
"25.5.11.15","PrettyNDJSON",0,1,0,1,1
"25.5.11.15","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.5.11.15","PrettyJSONLines",0,1,0,1,1
"25.5.11.15","CSVWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","ORC",1,1,1,0,0
"25.5.11.15","Protobuf",1,1,0,0,0
"25.5.11.15","PrettyJSONEachRow",0,1,0,1,1
"25.5.11.15","JSONStrings",0,1,0,1,1
"25.5.11.15","JSON",1,1,0,1,1
"25.5.11.15","RawWithNames",1,1,1,1,1
"25.5.11.15","MsgPack",1,1,0,1,0
"25.5.11.15","LineAsStringWithNames",0,1,0,1,1
"25.5.11.15","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.5.11.15","LineAsString",1,1,1,1,1
"25.5.11.15","RowBinaryWithNames",1,1,0,1,0
"25.5.11.15","RowBinary",1,1,0,1,0
"25.5.11.15","SQLInsert",0,1,0,0,1
"25.5.11.15","Native",1,1,0,0,0
"25.5.11.15","Prometheus",0,1,0,0,1
"25.5.11.15","TSVRaw",1,1,1,1,1
"25.5.11.15","JSONLines",1,1,1,1,1
"25.5.11.15","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.5.11.15","JSONAsObject",1,0,1,0,1
"25.5.11.15","HiveText",1,0,1,0,1
"25.5.11.15","RowBinaryWithDefaults",1,0,0,0,1
"25.5.11.15","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","RawWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","JSONCompactStringsEachRow",1,1,1,1,1
"25.5.11.15","TabSeparatedWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","JSONCompactStringsEachRowWithNames",1,1,1,1,1
"25.5.11.15","JSONCompactEachRowWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","JSONCompactEachRow",1,1,1,1,1
"25.5.11.15","TSKV",1,1,1,1,1
"25.5.11.15","Avro",1,1,0,0,0
"25.5.11.15","JSONEachRow",1,1,1,1,1
"25.5.11.15","Pretty",0,1,0,0,1
"25.5.11.15","TSVRawWithNames",1,1,1,1,1
"25.5.11.15","TabSeparatedRaw",1,1,1,1,1
"25.5.11.15","Regexp",1,0,1,0,1
"25.5.11.15","TabSeparatedRawWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","MySQLWire",0,1,0,0,0
"25.5.11.15","CSVWithNames",1,1,1,1,1
"25.5.11.15","Raw",1,1,1,1,1
"25.5.11.15","TabSeparatedRawWithNames",1,1,1,1,1
"25.5.11.15","RowBinaryWithNamesAndTypes",1,1,0,1,0
"25.5.11.15","JSONCompact",1,1,0,1,1
"25.5.11.15","CSV",1,1,1,1,1
"25.5.11.15","JSONCompactEachRowWithNames",1,1,1,1,1
"25.5.11.15","TSVWithNamesAndTypes",1,1,1,1,1
"25.5.11.15","TabSeparatedWithNames",1,1,1,1,1
"25.5.11.15","TabSeparated",1,1,1,1,1
"25.5.11.15","TSVWithNames",1,1,1,1,1
