"ch_version","name","case_insensitive","alias_to"
"18.14.11","LowCardinality",0,""
"18.14.11","IntervalYear",0,""
"18.14.11","IntervalDay",0,""
"18.14.11","IntervalWeek",0,""
"18.14.11","IntervalHour",0,""
"18.14.11","IntervalMinute",0,""
"18.14.11","Nested",0,""
"18.14.11","IntervalMonth",0,""
"18.14.11","Tuple",0,""
"18.14.11","AggregateFunction",0,""
"18.14.11","Nullable",0,""
"18.14.11","FixedString",0,""
"18.14.11","IntervalSecond",0,""
"18.14.11","UInt64",0,""
"18.14.11","Enum8",0,""
"18.14.11","Int32",0,""
"18.14.11","Int16",0,""
"18.14.11","Int8",0,""
"18.14.11","Date",1,""
"18.14.11","UInt32",0,""
"18.14.11","UInt8",0,""
"18.14.11","Enum16",0,""
"18.14.11","DateTime",1,""
"18.14.11","UInt16",0,""
"18.14.11","Nothing",0,""
"18.14.11","Array",0,""
"18.14.11","Int64",0,""
"18.14.11","Float32",0,""
"18.14.11","Float64",0,""
"18.14.11","Decimal32",1,""
"18.14.11","Decimal64",1,""
"18.14.11","Decimal128",1,""
"18.14.11","UUID",0,""
"18.14.11","String",0,""
"18.14.11","Decimal",1,""
"18.14.11","LONGBLOB",1,"String"
"18.14.11","MEDIUMBLOB",1,"String"
"18.14.11","TINYBLOB",1,"String"
"18.14.11","BIGINT",1,"Int64"
"18.14.11","SMALLINT",1,"Int16"
"18.14.11","TIMESTAMP",1,"DateTime"
"18.14.11","INTEGER",1,"Int32"
"18.14.11","INT",1,"Int32"
"18.14.11","DOUBLE",1,"Float64"
"18.14.11","MEDIUMTEXT",1,"String"
"18.14.11","TINYINT",1,"Int8"
"18.14.11","DEC",1,"Decimal"
"18.14.11","BINARY",1,"FixedString"
"18.14.11","FLOAT",1,"Float32"
"18.14.11","CHAR",1,"String"
"18.14.11","VARCHAR",1,"String"
"18.14.11","TEXT",1,"String"
"18.14.11","TINYTEXT",1,"String"
"18.14.11","LONGTEXT",1,"String"
"18.14.11","BLOB",1,"String"
