"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.6.12.10","One",1,0,0,0,1
"25.6.12.10","ParquetMetadata",1,0,1,0,1
"25.6.12.10","MySQLDump",1,0,0,0,1
"25.6.12.10","CapnProto",1,1,0,0,0
"25.6.12.10","PostgreSQLWire",0,1,0,0,0
"25.6.12.10","TSV",1,1,1,1,1
"25.6.12.10","PrettyCompactMonoBlock",0,1,0,0,1
"25.6.12.10","JSONEachRowWithProgress",0,1,0,0,1
"25.6.12.10","JSONCompactStrings",0,1,0,1,1
"25.6.12.10","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.6.12.10","Vertical",0,1,0,1,1
"25.6.12.10","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.6.12.10","Null",0,1,0,0,1
"25.6.12.10","PrettySpaceNoEscapes",0,1,0,0,1
"25.6.12.10","Markdown",0,1,0,1,1
"25.6.12.10","Form",1,0,0,0,1
"25.6.12.10","ODBCDriver2",0,1,0,0,0
"25.6.12.10","PrettySpaceMonoBlock",0,1,0,0,1
"25.6.12.10","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.6.12.10","PrettyCompactNoEscapes",0,1,0,0,1
"25.6.12.10","JSONStringsEachRow",1,1,1,1,1
"25.6.12.10","PrettyCompact",0,1,0,0,1
"25.6.12.10","DWARF",1,0,1,0,1
"25.6.12.10","Values",1,1,0,1,1
"25.6.12.10","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.6.12.10","PrettyNoEscapes",0,1,0,0,1
"25.6.12.10","PrettyMonoBlock",0,1,0,0,1
"25.6.12.10","AvroConfluent",1,0,0,0,1
"25.6.12.10","RawBLOB",1,1,0,0,1
"25.6.12.10","Parquet",1,1,1,0,0
"25.6.12.10","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.6.12.10","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.6.12.10","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.6.12.10","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.6.12.10","PrettySpace",0,1,0,0,1
"25.6.12.10","Arrow",1,1,0,0,0
"25.6.12.10","JSONAsString",1,0,1,0,1
"25.6.12.10","CustomSeparatedWithNames",1,1,0,1,1
"25.6.12.10","CustomSeparated",1,1,0,1,1
"25.6.12.10","BSONEachRow",1,1,1,1,0
