"ch_version","name","case_insensitive","alias_to"
"22.8.15.25.altinityfips","JSON",1,""
"22.8.15.25.altinityfips","Polygon",0,""
"22.8.15.25.altinityfips","Ring",0,""
"22.8.15.25.altinityfips","Point",0,""
"22.8.15.25.altinityfips","SimpleAggregateFunction",0,""
"22.8.15.25.altinityfips","MultiPolygon",0,""
"22.8.15.25.altinityfips","IPv6",0,""
"22.8.15.25.altinityfips","UInt32",0,""
"22.8.15.25.altinityfips","IntervalYear",0,""
"22.8.15.25.altinityfips","IntervalQuarter",0,""
"22.8.15.25.altinityfips","IntervalMonth",0,""
"22.8.15.25.altinityfips","Int64",0,""
"22.8.15.25.altinityfips","IntervalDay",0,""
"22.8.15.25.altinityfips","IntervalHour",0,""
"22.8.15.25.altinityfips","IPv4",0,""
"22.8.15.25.altinityfips","IntervalSecond",0,""
"22.8.15.25.altinityfips","LowCardinality",0,""
"22.8.15.25.altinityfips","Int16",0,""
"22.8.15.25.altinityfips","UInt256",0,""
"22.8.15.25.altinityfips","AggregateFunction",0,""
"22.8.15.25.altinityfips","Nothing",0,""
"22.8.15.25.altinityfips","Decimal256",1,""
"22.8.15.25.altinityfips","Tuple",0,""
"22.8.15.25.altinityfips","Array",0,""
"22.8.15.25.altinityfips","IntervalMicrosecond",0,""
"22.8.15.25.altinityfips","Bool",1,""
"22.8.15.25.altinityfips","Enum16",0,""
"22.8.15.25.altinityfips","IntervalMinute",0,""
"22.8.15.25.altinityfips","FixedString",0,""
"22.8.15.25.altinityfips","String",0,""
"22.8.15.25.altinityfips","DateTime",1,""
"22.8.15.25.altinityfips","Object",0,""
"22.8.15.25.altinityfips","Map",0,""
"22.8.15.25.altinityfips","UUID",0,""
"22.8.15.25.altinityfips","Decimal64",1,""
"22.8.15.25.altinityfips","Nullable",0,""
"22.8.15.25.altinityfips","Enum",1,""
"22.8.15.25.altinityfips","Int32",0,""
"22.8.15.25.altinityfips","UInt8",0,""
"22.8.15.25.altinityfips","Date",1,""
"22.8.15.25.altinityfips","Decimal32",1,""
"22.8.15.25.altinityfips","UInt128",0,""
"22.8.15.25.altinityfips","Float64",0,""
"22.8.15.25.altinityfips","Nested",0,""
"22.8.15.25.altinityfips","UInt16",0,""
"22.8.15.25.altinityfips","IntervalMillisecond",0,""
"22.8.15.25.altinityfips","Int128",0,""
"22.8.15.25.altinityfips","Decimal128",1,""
"22.8.15.25.altinityfips","Int8",0,""
"22.8.15.25.altinityfips","Decimal",1,""
"22.8.15.25.altinityfips","Int256",0,""
"22.8.15.25.altinityfips","DateTime64",1,""
"22.8.15.25.altinityfips","Enum8",0,""
"22.8.15.25.altinityfips","DateTime32",1,""
"22.8.15.25.altinityfips","Date32",1,""
"22.8.15.25.altinityfips","IntervalWeek",0,""
"22.8.15.25.altinityfips","UInt64",0,""
"22.8.15.25.altinityfips","IntervalNanosecond",0,""
"22.8.15.25.altinityfips","Float32",0,""
"22.8.15.25.altinityfips","bool",1,"Bool"
"22.8.15.25.altinityfips","INET6",1,"IPv6"
"22.8.15.25.altinityfips","INET4",1,"IPv4"
"22.8.15.25.altinityfips","ENUM",1,"Enum"
"22.8.15.25.altinityfips","BINARY",1,"FixedString"
"22.8.15.25.altinityfips","GEOMETRY",1,"String"
"22.8.15.25.altinityfips","NATIONAL CHAR VARYING",1,"String"
"22.8.15.25.altinityfips","BINARY VARYING",1,"String"
"22.8.15.25.altinityfips","NCHAR LARGE OBJECT",1,"String"
"22.8.15.25.altinityfips","NATIONAL CHARACTER VARYING",1,"String"
"22.8.15.25.altinityfips","boolean",1,"Bool"
"22.8.15.25.altinityfips","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"22.8.15.25.altinityfips","NATIONAL CHARACTER",1,"String"
"22.8.15.25.altinityfips","NATIONAL CHAR",1,"String"
"22.8.15.25.altinityfips","CHARACTER VARYING",1,"String"
"22.8.15.25.altinityfips","LONGBLOB",1,"String"
"22.8.15.25.altinityfips","TINYBLOB",1,"String"
"22.8.15.25.altinityfips","MEDIUMTEXT",1,"String"
"22.8.15.25.altinityfips","TEXT",1,"String"
"22.8.15.25.altinityfips","VARCHAR2",1,"String"
"22.8.15.25.altinityfips","CHARACTER LARGE OBJECT",1,"String"
"22.8.15.25.altinityfips","DOUBLE PRECISION",1,"Float64"
"22.8.15.25.altinityfips","LONGTEXT",1,"String"
"22.8.15.25.altinityfips","NVARCHAR",1,"String"
"22.8.15.25.altinityfips","INT1 UNSIGNED",1,"UInt8"
"22.8.15.25.altinityfips","VARCHAR",1,"String"
"22.8.15.25.altinityfips","CHAR VARYING",1,"String"
"22.8.15.25.altinityfips","MEDIUMBLOB",1,"String"
"22.8.15.25.altinityfips","NCHAR",1,"String"
"22.8.15.25.altinityfips","VARBINARY",1,"String"
"22.8.15.25.altinityfips","CHAR",1,"String"
"22.8.15.25.altinityfips","SMALLINT UNSIGNED",1,"UInt16"
"22.8.15.25.altinityfips","TIMESTAMP",1,"DateTime"
"22.8.15.25.altinityfips","FIXED",1,"Decimal"
"22.8.15.25.altinityfips","TINYTEXT",1,"String"
"22.8.15.25.altinityfips","NUMERIC",1,"Decimal"
"22.8.15.25.altinityfips","DEC",1,"Decimal"
"22.8.15.25.altinityfips","TIME",1,"Int64"
"22.8.15.25.altinityfips","FLOAT",1,"Float32"
"22.8.15.25.altinityfips","SET",1,"UInt64"
"22.8.15.25.altinityfips","TINYINT UNSIGNED",1,"UInt8"
"22.8.15.25.altinityfips","INTEGER UNSIGNED",1,"UInt32"
"22.8.15.25.altinityfips","INT UNSIGNED",1,"UInt32"
"22.8.15.25.altinityfips","CLOB",1,"String"
"22.8.15.25.altinityfips","MEDIUMINT UNSIGNED",1,"UInt32"
"22.8.15.25.altinityfips","BLOB",1,"String"
"22.8.15.25.altinityfips","REAL",1,"Float32"
"22.8.15.25.altinityfips","SMALLINT",1,"Int16"
