"ch_version","name","case_insensitive","alias_to"
"18.14.12","LowCardinality",0,""
"18.14.12","IntervalYear",0,""
"18.14.12","IntervalDay",0,""
"18.14.12","IntervalWeek",0,""
"18.14.12","IntervalHour",0,""
"18.14.12","IntervalMinute",0,""
"18.14.12","Nested",0,""
"18.14.12","IntervalMonth",0,""
"18.14.12","Tuple",0,""
"18.14.12","AggregateFunction",0,""
"18.14.12","Nullable",0,""
"18.14.12","FixedString",0,""
"18.14.12","IntervalSecond",0,""
"18.14.12","UInt64",0,""
"18.14.12","Enum8",0,""
"18.14.12","Int32",0,""
"18.14.12","Int16",0,""
"18.14.12","Int8",0,""
"18.14.12","Date",1,""
"18.14.12","UInt32",0,""
"18.14.12","UInt8",0,""
"18.14.12","Enum16",0,""
"18.14.12","DateTime",1,""
"18.14.12","UInt16",0,""
"18.14.12","Nothing",0,""
"18.14.12","Array",0,""
"18.14.12","Int64",0,""
"18.14.12","Float32",0,""
"18.14.12","Float64",0,""
"18.14.12","Decimal32",1,""
"18.14.12","Decimal64",1,""
"18.14.12","Decimal128",1,""
"18.14.12","UUID",0,""
"18.14.12","String",0,""
"18.14.12","Decimal",1,""
"18.14.12","LONGBLOB",1,"String"
"18.14.12","MEDIUMBLOB",1,"String"
"18.14.12","TINYBLOB",1,"String"
"18.14.12","BIGINT",1,"Int64"
"18.14.12","SMALLINT",1,"Int16"
"18.14.12","TIMESTAMP",1,"DateTime"
"18.14.12","INTEGER",1,"Int32"
"18.14.12","INT",1,"Int32"
"18.14.12","DOUBLE",1,"Float64"
"18.14.12","MEDIUMTEXT",1,"String"
"18.14.12","TINYINT",1,"Int8"
"18.14.12","DEC",1,"Decimal"
"18.14.12","BINARY",1,"FixedString"
"18.14.12","FLOAT",1,"Float32"
"18.14.12","CHAR",1,"String"
"18.14.12","VARCHAR",1,"String"
"18.14.12","TEXT",1,"String"
"18.14.12","TINYTEXT",1,"String"
"18.14.12","LONGTEXT",1,"String"
"18.14.12","BLOB",1,"String"
