"ch_version","name"
"19.1.5","JDBC"
"19.1.5","ODBC"
"19.1.5","HDFS"
"19.1.5","Kafka"
"19.1.5","MaterializedView"
"19.1.5","Set"
"19.1.5","Dictionary"
"19.1.5","Merge"
"19.1.5","MySQL"
"19.1.5","Buffer"
"19.1.5","MergeTree"
"19.1.5","CollapsingMergeTree"
"19.1.5","Join"
"19.1.5","ReplicatedVersionedCollapsingMergeTree"
"19.1.5","GraphiteMergeTree"
"19.1.5","View"
"19.1.5","Distributed"
"19.1.5","ReplacingMergeTree"
"19.1.5","TinyLog"
"19.1.5","Log"
"19.1.5","ReplicatedGraphiteMergeTree"
"19.1.5","ReplicatedReplacingMergeTree"
"19.1.5","ReplicatedSummingMergeTree"
"19.1.5","URL"
"19.1.5","Memory"
"19.1.5","StripeLog"
"19.1.5","SummingMergeTree"
"19.1.5","File"
"19.1.5","AggregatingMergeTree"
"19.1.5","ReplicatedMergeTree"
"19.1.5","ReplicatedCollapsingMergeTree"
"19.1.5","VersionedCollapsingMergeTree"
"19.1.5","Null"
"19.1.5","ReplicatedAggregatingMergeTree"
