"ch_version","name","is_input","is_output"
"19.1.5","ODBCDriver2",0,1
"19.1.5","XML",0,1
"19.1.5","JSONCompact",0,1
"19.1.5","JSON",0,1
"19.1.5","Vertical",0,1
"19.1.5","PrettySpaceNoEscapes",0,1
"19.1.5","PrettyCompactMonoBlock",0,1
"19.1.5","PrettyNoEscapes",0,1
"19.1.5","PrettySpace",0,1
"19.1.5","PrettyCompact",0,1
"19.1.5","Pretty",0,1
"19.1.5","TSVWithNames",1,1
"19.1.5","TabSeparatedWithNames",1,1
"19.1.5","TSVRaw",0,1
"19.1.5","CapnProto",1,0
"19.1.5","TabSeparated",1,1
"19.1.5","Native",1,1
"19.1.5","Null",0,1
"19.1.5","CSV",1,1
"19.1.5","ODBCDriver",0,1
"19.1.5","RowBinary",1,1
"19.1.5","TabSeparatedWithNamesAndTypes",1,1
"19.1.5","PrettyCompactNoEscapes",0,1
"19.1.5","TSVWithNamesAndTypes",1,1
"19.1.5","TSKV",1,1
"19.1.5","TSV",1,1
"19.1.5","TabSeparatedRaw",0,1
"19.1.5","Values",1,1
"19.1.5","CSVWithNames",1,1
"19.1.5","JSONEachRow",1,1
