"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.3.21.26","SQLInsert",0,1,0,0
"23.3.21.26","Prometheus",0,1,0,0
"23.3.21.26","CapnProto",1,1,0,0
"23.3.21.26","PostgreSQLWire",0,1,0,0
"23.3.21.26","MySQLWire",0,1,0,0
"23.3.21.26","JSONEachRowWithProgress",0,1,0,0
"23.3.21.26","ODBCDriver2",0,1,0,0
"23.3.21.26","PrettySpaceNoEscapes",0,1,0,1
"23.3.21.26","PrettySpace",0,1,0,1
"23.3.21.26","PrettyCompactMonoBlock",0,1,0,0
"23.3.21.26","PrettyCompactNoEscapes",0,1,0,1
"23.3.21.26","JSONStringsEachRowWithProgress",0,1,0,0
"23.3.21.26","PrettyNoEscapesMonoBlock",0,1,0,0
"23.3.21.26","PrettyMonoBlock",0,1,0,0
"23.3.21.26","ArrowStream",1,1,0,0
"23.3.21.26","Avro",1,1,0,0
"23.3.21.26","AvroConfluent",1,0,0,0
"23.3.21.26","ORC",1,1,0,0
"23.3.21.26","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.3.21.26","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.3.21.26","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.3.21.26","CustomSeparatedWithNames",1,1,0,1
"23.3.21.26","RawBLOB",1,1,0,0
"23.3.21.26","TemplateIgnoreSpaces",1,0,0,0
"23.3.21.26","MsgPack",1,1,0,1
"23.3.21.26","Template",1,1,0,0
"23.3.21.26","Protobuf",1,1,0,0
"23.3.21.26","Markdown",0,1,0,1
"23.3.21.26","XML",0,1,0,1
"23.3.21.26","ProtobufSingle",1,1,0,0
"23.3.21.26","JSONColumnsWithMetadata",1,1,0,0
"23.3.21.26","JSONCompactColumns",1,1,0,0
"23.3.21.26","CustomSeparated",1,1,0,1
"23.3.21.26","JSONCompactEachRow",1,1,0,1
"23.3.21.26","JSONCompactStringsEachRowWithNamesAndTypes",1,1,0,1
"23.3.21.26","JSONObjectEachRow",1,1,0,1
"23.3.21.26","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.3.21.26","PrettyNoEscapes",0,1,0,1
"23.3.21.26","JSONCompactStrings",0,1,0,1
"23.3.21.26","JSONCompact",1,1,0,1
"23.3.21.26","Null",0,1,0,0
"23.3.21.26","JSONStrings",0,1,0,1
"23.3.21.26","LineAsStringWithNamesAndTypes",0,1,0,1
"23.3.21.26","RowBinaryWithNamesAndTypes",1,1,0,1
"23.3.21.26","Arrow",1,1,0,0
"23.3.21.26","Parquet",1,1,0,0
"23.3.21.26","TabSeparatedWithNames",1,1,1,1
"23.3.21.26","JSONCompactStringsEachRowWithNames",1,1,0,1
"23.3.21.26","PrettySpaceMonoBlock",0,1,0,0
"23.3.21.26","PrettyCompact",0,1,0,1
"23.3.21.26","RowBinaryWithNames",1,1,0,1
"23.3.21.26","RowBinary",1,1,0,1
"23.3.21.26","LineAsString",1,1,1,1
"23.3.21.26","Native",1,1,0,0
"23.3.21.26","LineAsStringWithNames",0,1,0,1
"23.3.21.26","BSONEachRow",1,1,1,1
"23.3.21.26","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.3.21.26","TabSeparatedRawWithNames",1,1,1,1
"23.3.21.26","JSONCompactStringsEachRow",1,1,0,1
"23.3.21.26","HiveText",1,0,1,0
"23.3.21.26","TSVRawWithNamesAndTypes",1,1,1,1
"23.3.21.26","JSONAsString",1,0,1,0
"23.3.21.26","JSONColumns",1,1,0,0
"23.3.21.26","NDJSON",1,1,1,1
"23.3.21.26","JSONAsObject",1,0,1,0
"23.3.21.26","JSONLines",1,1,1,1
"23.3.21.26","ProtobufList",1,1,0,0
"23.3.21.26","JSON",1,1,0,1
"23.3.21.26","MySQLDump",1,0,0,0
"23.3.21.26","TSVWithNamesAndTypes",1,1,1,1
"23.3.21.26","CSVWithNamesAndTypes",1,1,1,1
"23.3.21.26","CSVWithNames",1,1,1,1
"23.3.21.26","Regexp",1,0,1,0
"23.3.21.26","TSV",1,1,1,1
"23.3.21.26","Vertical",0,1,0,1
"23.3.21.26","CSV",1,1,1,1
"23.3.21.26","Pretty",0,1,0,1
"23.3.21.26","JSONCompactEachRowWithNames",1,1,0,1
"23.3.21.26","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.3.21.26","TSKV",1,1,1,1
"23.3.21.26","TSVRaw",1,1,1,1
"23.3.21.26","Values",1,1,0,1
"23.3.21.26","JSONStringsEachRow",1,1,1,1
"23.3.21.26","TabSeparated",1,1,1,1
"23.3.21.26","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.3.21.26","TSVRawWithNames",1,1,1,1
"23.3.21.26","JSONCompactEachRowWithNamesAndTypes",1,1,0,1
"23.3.21.26","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.3.21.26","TabSeparatedRaw",1,1,1,1
"23.3.21.26","TSVWithNames",1,1,1,1
"23.3.21.26","JSONEachRow",1,1,1,1
