"ch_version","name","is_input","is_output"
"22.3.12.20.altinitystable","HiveText",1,0
"22.3.12.20.altinitystable","JSONAsObject",1,0
"22.3.12.20.altinitystable","CapnProto",1,1
"22.3.12.20.altinitystable","PostgreSQLWire",0,1
"22.3.12.20.altinitystable","MySQLWire",0,1
"22.3.12.20.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.3.12.20.altinitystable","JSONEachRowWithProgress",0,1
"22.3.12.20.altinitystable","JSONCompact",0,1
"22.3.12.20.altinitystable","Null",0,1
"22.3.12.20.altinitystable","JSONStrings",0,1
"22.3.12.20.altinitystable","JSON",0,1
"22.3.12.20.altinitystable","ODBCDriver2",0,1
"22.3.12.20.altinitystable","PrettySpaceNoEscapes",0,1
"22.3.12.20.altinitystable","PrettySpace",0,1
"22.3.12.20.altinitystable","PrettyCompactNoEscapes",0,1
"22.3.12.20.altinitystable","PrettyCompactMonoBlock",0,1
"22.3.12.20.altinitystable","JSONCompactStrings",0,1
"22.3.12.20.altinitystable","PrettyNoEscapes",0,1
"22.3.12.20.altinitystable","ArrowStream",1,1
"22.3.12.20.altinitystable","Avro",1,1
"22.3.12.20.altinitystable","AvroConfluent",1,0
"22.3.12.20.altinitystable","ORC",1,1
"22.3.12.20.altinitystable","TabSeparatedRaw",1,1
"22.3.12.20.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.3.12.20.altinitystable","JSONCompactEachRow",1,1
"22.3.12.20.altinitystable","CustomSeparated",1,1
"22.3.12.20.altinitystable","RawBLOB",1,1
"22.3.12.20.altinitystable","Template",1,1
"22.3.12.20.altinitystable","MsgPack",1,1
"22.3.12.20.altinitystable","TemplateIgnoreSpaces",1,0
"22.3.12.20.altinitystable","Markdown",0,1
"22.3.12.20.altinitystable","XML",0,1
"22.3.12.20.altinitystable","ProtobufSingle",1,1
"22.3.12.20.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.3.12.20.altinitystable","LineAsStringWithNames",0,1
"22.3.12.20.altinitystable","Native",1,1
"22.3.12.20.altinitystable","LineAsString",1,1
"22.3.12.20.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","Protobuf",1,1
"22.3.12.20.altinitystable","RowBinary",1,1
"22.3.12.20.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","PrettyCompact",0,1
"22.3.12.20.altinitystable","RowBinaryWithNames",1,1
"22.3.12.20.altinitystable","Arrow",1,1
"22.3.12.20.altinitystable","Parquet",1,1
"22.3.12.20.altinitystable","TabSeparatedWithNames",1,1
"22.3.12.20.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.3.12.20.altinitystable","TabSeparatedRawWithNames",1,1
"22.3.12.20.altinitystable","JSONCompactStringsEachRow",1,1
"22.3.12.20.altinitystable","TabSeparated",1,1
"22.3.12.20.altinitystable","JSONStringEachRow",0,0
"22.3.12.20.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","TSKV",1,1
"22.3.12.20.altinitystable","Pretty",0,1
"22.3.12.20.altinitystable","JSONCompactEachRowWithNames",1,1
"22.3.12.20.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","JSONAsString",1,0
"22.3.12.20.altinitystable","CustomSeparatedWithNames",1,1
"22.3.12.20.altinitystable","TSVWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","CSVWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.3.12.20.altinitystable","CSVWithNames",1,1
"22.3.12.20.altinitystable","Regexp",1,0
"22.3.12.20.altinitystable","TSV",1,1
"22.3.12.20.altinitystable","Vertical",0,1
"22.3.12.20.altinitystable","CSV",1,1
"22.3.12.20.altinitystable","TSVRaw",1,1
"22.3.12.20.altinitystable","Values",1,1
"22.3.12.20.altinitystable","JSONStringsEachRow",1,1
"22.3.12.20.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.3.12.20.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","TSVRawWithNames",1,1
"22.3.12.20.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.3.12.20.altinitystable","TSVWithNames",1,1
"22.3.12.20.altinitystable","JSONEachRow",1,1
