"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.12.2.59","Npy",1,0,0,0
"23.12.2.59","ParquetMetadata",1,0,1,0
"23.12.2.59","Prometheus",0,1,0,0
"23.12.2.59","CSVWithNamesAndTypes",1,1,1,1
"23.12.2.59","CapnProto",1,1,0,0
"23.12.2.59","PostgreSQLWire",0,1,0,0
"23.12.2.59","RowBinaryWithDefaults",1,0,0,0
"23.12.2.59","PrettyNoEscapesMonoBlock",0,1,0,0
"23.12.2.59","MySQLWire",0,1,0,0
"23.12.2.59","JSONEachRowWithProgress",0,1,0,0
"23.12.2.59","TSKV",1,1,1,1
"23.12.2.59","Markdown",0,1,0,1
"23.12.2.59","ODBCDriver2",0,1,0,0
"23.12.2.59","PrettySpaceNoEscapes",0,1,0,1
"23.12.2.59","PrettySpace",0,1,0,1
"23.12.2.59","Parquet",1,1,1,0
"23.12.2.59","PrettyCompactMonoBlock",0,1,0,0
"23.12.2.59","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.12.2.59","PrettyCompactNoEscapes",0,1,0,1
"23.12.2.59","PrettyNDJSON",0,1,0,1
"23.12.2.59","JSONStringsEachRowWithProgress",0,1,0,0
"23.12.2.59","PrettyMonoBlock",0,1,0,0
"23.12.2.59","LineAsString",1,1,1,1
"23.12.2.59","ArrowStream",1,1,0,0
"23.12.2.59","TSV",1,1,1,1
"23.12.2.59","Avro",1,1,0,0
"23.12.2.59","AvroConfluent",1,0,0,0
"23.12.2.59","ORC",1,1,0,0
"23.12.2.59","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.12.2.59","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.12.2.59","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.12.2.59","CustomSeparatedWithNames",1,1,0,1
"23.12.2.59","RawBLOB",1,1,0,0
"23.12.2.59","TemplateIgnoreSpaces",1,0,0,0
"23.12.2.59","MsgPack",1,1,0,1
"23.12.2.59","Template",1,1,0,0
"23.12.2.59","ProtobufSingle",1,1,0,0
"23.12.2.59","Protobuf",1,1,0,0
"23.12.2.59","XML",0,1,0,1
"23.12.2.59","JSONColumnsWithMetadata",1,1,0,0
"23.12.2.59","JSONCompactColumns",1,1,0,0
"23.12.2.59","JSONColumns",1,1,0,0
"23.12.2.59","JSONObjectEachRow",1,1,0,1
"23.12.2.59","JSONStringsEachRow",1,1,1,1
"23.12.2.59","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.12.2.59","PrettyNoEscapes",0,1,0,1
"23.12.2.59","JSONCompactStrings",0,1,0,1
"23.12.2.59","JSONCompact",1,1,0,1
"23.12.2.59","Null",0,1,0,0
"23.12.2.59","JSONStrings",0,1,0,1
"23.12.2.59","LineAsStringWithNamesAndTypes",0,1,0,1
"23.12.2.59","RowBinaryWithNamesAndTypes",1,1,0,1
"23.12.2.59","RowBinary",1,1,0,1
"23.12.2.59","DWARF",1,0,1,0
"23.12.2.59","Native",1,1,0,0
"23.12.2.59","LineAsStringWithNames",0,1,0,1
"23.12.2.59","TSVWithNames",1,1,1,1
"23.12.2.59","BSONEachRow",1,1,1,1
"23.12.2.59","Vertical",0,1,0,1
"23.12.2.59","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.12.2.59","PrettySpaceMonoBlock",0,1,0,0
"23.12.2.59","PrettyCompact",0,1,0,1
"23.12.2.59","RowBinaryWithNames",1,1,0,1
"23.12.2.59","Arrow",1,1,0,0
"23.12.2.59","TabSeparatedWithNames",1,1,1,1
"23.12.2.59","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.12.2.59","PrettyJSONLines",0,1,0,1
"23.12.2.59","HiveText",1,0,1,0
"23.12.2.59","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.12.2.59","TabSeparatedRawWithNames",1,1,1,1
"23.12.2.59","JSONAsString",1,0,1,0
"23.12.2.59","JSONCompactStringsEachRow",1,1,1,1
"23.12.2.59","CustomSeparated",1,1,0,1
"23.12.2.59","JSONCompactEachRow",1,1,1,1
"23.12.2.59","TSVRawWithNamesAndTypes",1,1,1,1
"23.12.2.59","TSVWithNamesAndTypes",1,1,1,1
"23.12.2.59","NDJSON",1,1,1,1
"23.12.2.59","JSONAsObject",1,0,1,0
"23.12.2.59","SQLInsert",0,1,0,0
"23.12.2.59","PrettyJSONEachRow",0,1,0,1
"23.12.2.59","JSONLines",1,1,1,1
"23.12.2.59","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.12.2.59","ProtobufList",1,1,0,0
"23.12.2.59","JSON",1,1,0,1
"23.12.2.59","One",1,0,0,0
"23.12.2.59","Pretty",0,1,0,1
"23.12.2.59","MySQLDump",1,0,0,0
"23.12.2.59","TSVRawWithNames",1,1,1,1
"23.12.2.59","CSVWithNames",1,1,1,1
"23.12.2.59","Regexp",1,0,1,0
"23.12.2.59","TabSeparated",1,1,1,1
"23.12.2.59","CSV",1,1,1,1
"23.12.2.59","JSONCompactEachRowWithNames",1,1,1,1
"23.12.2.59","TSVRaw",1,1,1,1
"23.12.2.59","Values",1,1,0,1
"23.12.2.59","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.12.2.59","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.12.2.59","TabSeparatedRaw",1,1,1,1
"23.12.2.59","JSONEachRow",1,1,1,1
