"ch_version","name","case_insensitive","alias_to"
"19.16.16.72","SimpleAggregateFunction",0,""
"19.16.16.72","IPv4",0,""
"19.16.16.72","IntervalYear",0,""
"19.16.16.72","IntervalQuarter",0,""
"19.16.16.72","IntervalMinute",0,""
"19.16.16.72","IntervalMonth",0,""
"19.16.16.72","IntervalSecond",0,""
"19.16.16.72","Nested",0,""
"19.16.16.72","IntervalWeek",0,""
"19.16.16.72","AggregateFunction",0,""
"19.16.16.72","IntervalHour",0,""
"19.16.16.72","UUID",0,""
"19.16.16.72","Nothing",0,""
"19.16.16.72","Nullable",0,""
"19.16.16.72","Float32",0,""
"19.16.16.72","Int16",0,""
"19.16.16.72","Float64",0,""
"19.16.16.72","Decimal32",1,""
"19.16.16.72","UInt16",0,""
"19.16.16.72","String",0,""
"19.16.16.72","IntervalDay",0,""
"19.16.16.72","UInt32",0,""
"19.16.16.72","LowCardinality",0,""
"19.16.16.72","UInt64",0,""
"19.16.16.72","Enum8",0,""
"19.16.16.72","Int32",0,""
"19.16.16.72","Enum",0,""
"19.16.16.72","Array",0,""
"19.16.16.72","Int64",0,""
"19.16.16.72","Int8",0,""
"19.16.16.72","UInt8",0,""
"19.16.16.72","Decimal64",1,""
"19.16.16.72","Enum16",0,""
"19.16.16.72","Decimal128",1,""
"19.16.16.72","Decimal",1,""
"19.16.16.72","Date",1,""
"19.16.16.72","DateTime",1,""
"19.16.16.72","FixedString",0,""
"19.16.16.72","IPv6",0,""
"19.16.16.72","Tuple",0,""
"19.16.16.72","BLOB",1,"String"
"19.16.16.72","LONGTEXT",1,"String"
"19.16.16.72","MEDIUMTEXT",1,"String"
"19.16.16.72","BIGINT",1,"Int64"
"19.16.16.72","FLOAT",1,"Float32"
"19.16.16.72","CHAR",1,"String"
"19.16.16.72","LONGBLOB",1,"String"
"19.16.16.72","INTEGER",1,"Int32"
"19.16.16.72","TINYBLOB",1,"String"
"19.16.16.72","TINYTEXT",1,"String"
"19.16.16.72","INT",1,"Int32"
"19.16.16.72","BINARY",1,"FixedString"
"19.16.16.72","TINYINT",1,"Int8"
"19.16.16.72","TEXT",1,"String"
"19.16.16.72","SMALLINT",1,"Int16"
"19.16.16.72","DOUBLE",1,"Float64"
"19.16.16.72","DEC",1,"Decimal"
"19.16.16.72","VARCHAR",1,"String"
"19.16.16.72","MEDIUMBLOB",1,"String"
"19.16.16.72","TIMESTAMP",1,"DateTime"
