"ch_version","name","is_input","is_output"
"19.11.7.40","Null",0,1
"19.11.7.40","ODBCDriver",0,1
"19.11.7.40","XML",0,1
"19.11.7.40","JSON",0,1
"19.11.7.40","Vertical",0,1
"19.11.7.40","PrettySpaceNoEscapes",0,1
"19.11.7.40","PrettySpace",0,1
"19.11.7.40","JSONCompact",0,1
"19.11.7.40","TabSeparatedRaw",0,1
"19.11.7.40","PrettyCompactMonoBlock",0,1
"19.11.7.40","TabSeparatedWithNames",1,1
"19.11.7.40","JSONEachRow",1,1
"19.11.7.40","TSVWithNamesAndTypes",1,1
"19.11.7.40","TSVRaw",0,1
"19.11.7.40","TabSeparated",1,1
"19.11.7.40","RowBinary",1,1
"19.11.7.40","MySQLWire",0,1
"19.11.7.40","PrettyCompactNoEscapes",0,1
"19.11.7.40","Native",1,1
"19.11.7.40","TabSeparatedWithNamesAndTypes",1,1
"19.11.7.40","TSVWithNames",1,1
"19.11.7.40","RowBinaryWithNamesAndTypes",1,1
"19.11.7.40","TSV",1,1
"19.11.7.40","Values",1,1
"19.11.7.40","ODBCDriver2",0,1
"19.11.7.40","TSKV",1,1
"19.11.7.40","CSV",1,1
"19.11.7.40","Protobuf",1,1
"19.11.7.40","CapnProto",1,0
"19.11.7.40","Pretty",0,1
"19.11.7.40","Parquet",1,1
"19.11.7.40","PrettyNoEscapes",0,1
"19.11.7.40","CSVWithNames",1,1
"19.11.7.40","PrettyCompact",0,1
