"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.4.4.103","Template",1,1,0,0
"24.4.4.103","MySQLDump",1,0,0,0
"24.4.4.103","SQLInsert",0,1,0,0
"24.4.4.103","JSONCompactStrings",0,1,0,1
"24.4.4.103","JSONStringsEachRowWithProgress",0,1,0,0
"24.4.4.103","TSV",1,1,1,1
"24.4.4.103","PrettyCompactMonoBlock",0,1,0,0
"24.4.4.103","JSONEachRowWithProgress",0,1,0,0
"24.4.4.103","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.4.4.103","MsgPack",1,1,0,1
"24.4.4.103","ODBCDriver2",0,1,0,0
"24.4.4.103","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.4.4.103","PrettySpaceMonoBlock",0,1,0,0
"24.4.4.103","RawBLOB",1,1,0,0
"24.4.4.103","Markdown",0,1,0,1
"24.4.4.103","PrettySpaceNoEscapes",0,1,0,1
"24.4.4.103","PrettyCompactNoEscapes",0,1,0,1
"24.4.4.103","JSONStringsEachRow",1,1,1,1
"24.4.4.103","PrettyCompact",0,1,0,1
"24.4.4.103","PrettyNoEscapesMonoBlock",0,1,0,0
"24.4.4.103","PrettyNoEscapes",0,1,0,1
"24.4.4.103","Pretty",0,1,0,1
"24.4.4.103","AvroConfluent",1,0,0,0
"24.4.4.103","Vertical",0,1,0,1
"24.4.4.103","Avro",1,1,0,0
"24.4.4.103","LineAsString",1,1,1,1
"24.4.4.103","RowBinaryWithNames",1,1,0,1
"24.4.4.103","Parquet",1,1,1,0
"24.4.4.103","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.4.4.103","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.4.4.103","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.4.4.103","PrettySpace",0,1,0,1
"24.4.4.103","JSONAsString",1,0,1,0
"24.4.4.103","CustomSeparatedWithNames",1,1,0,1
"24.4.4.103","CustomSeparated",1,1,0,1
"24.4.4.103","PrettyMonoBlock",0,1,0,0
"24.4.4.103","TSVRaw",1,1,1,1
"24.4.4.103","XML",0,1,0,1
"24.4.4.103","NDJSON",1,1,1,1
"24.4.4.103","ProtobufList",1,1,0,0
"24.4.4.103","Protobuf",1,1,0,0
"24.4.4.103","ProtobufSingle",1,1,0,0
"24.4.4.103","JSONColumnsWithMetadata",1,1,0,0
"24.4.4.103","TemplateIgnoreSpaces",1,0,0,0
"24.4.4.103","JSONCompactColumns",1,1,0,0
"24.4.4.103","JSONColumns",1,1,0,0
"24.4.4.103","ArrowStream",1,1,0,0
"24.4.4.103","JSONObjectEachRow",1,1,0,1
"24.4.4.103","PrettyNDJSON",0,1,0,1
"24.4.4.103","CSVWithNamesAndTypes",1,1,1,1
"24.4.4.103","ORC",1,1,0,0
"24.4.4.103","PrettyJSONEachRow",0,1,0,1
"24.4.4.103","JSONLines",1,1,1,1
"24.4.4.103","JSONStrings",0,1,0,1
"24.4.4.103","PrettyJSONLines",0,1,0,1
"24.4.4.103","LineAsStringWithNamesAndTypes",0,1,0,1
"24.4.4.103","LineAsStringWithNames",0,1,0,1
"24.4.4.103","JSON",1,1,0,1
"24.4.4.103","Arrow",1,1,0,0
"24.4.4.103","RowBinary",1,1,0,1
"24.4.4.103","HiveText",1,0,1,0
"24.4.4.103","RowBinaryWithDefaults",1,0,0,0
"24.4.4.103","Native",1,1,0,0
"24.4.4.103","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.4.4.103","JSONCompactStringsEachRow",1,1,1,1
"24.4.4.103","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.4.4.103","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.4.4.103","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.4.4.103","JSONCompactEachRow",1,1,1,1
"24.4.4.103","JSONEachRow",1,1,1,1
"24.4.4.103","ParquetMetadata",1,0,1,0
"24.4.4.103","Values",1,1,0,1
"24.4.4.103","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.4.4.103","MySQLWire",0,1,0,0
"24.4.4.103","CSVWithNames",1,1,1,1
"24.4.4.103","TSKV",1,1,1,1
"24.4.4.103","DWARF",1,0,1,0
"24.4.4.103","TabSeparatedRawWithNames",1,1,1,1
"24.4.4.103","RowBinaryWithNamesAndTypes",1,1,0,1
"24.4.4.103","JSONCompact",1,1,0,1
"24.4.4.103","CSV",1,1,1,1
"24.4.4.103","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.4.4.103","JSONAsObject",1,0,1,0
"24.4.4.103","TSVRawWithNames",1,1,1,1
"24.4.4.103","TabSeparatedRaw",1,1,1,1
"24.4.4.103","Npy",1,0,0,0
"24.4.4.103","TSVRawWithNamesAndTypes",1,1,1,1
"24.4.4.103","CapnProto",1,1,0,0
"24.4.4.103","JSONCompactEachRowWithNames",1,1,1,1
"24.4.4.103","Prometheus",0,1,0,0
"24.4.4.103","One",1,0,0,0
"24.4.4.103","Regexp",1,0,1,0
"24.4.4.103","PostgreSQLWire",0,1,0,0
"24.4.4.103","TSVWithNamesAndTypes",1,1,1,1
"24.4.4.103","TabSeparatedWithNames",1,1,1,1
"24.4.4.103","BSONEachRow",1,1,1,1
"24.4.4.103","TabSeparated",1,1,1,1
"24.4.4.103","TSVWithNames",1,1,1,1
"24.4.4.103","Null",0,1,0,0
