"ch_version","name","case_insensitive","alias_to"
"18.14.10","LowCardinality",0,""
"18.14.10","IntervalYear",0,""
"18.14.10","IntervalDay",0,""
"18.14.10","IntervalWeek",0,""
"18.14.10","IntervalHour",0,""
"18.14.10","IntervalMinute",0,""
"18.14.10","Nested",0,""
"18.14.10","IntervalMonth",0,""
"18.14.10","Tuple",0,""
"18.14.10","AggregateFunction",0,""
"18.14.10","Nullable",0,""
"18.14.10","FixedString",0,""
"18.14.10","IntervalSecond",0,""
"18.14.10","UInt64",0,""
"18.14.10","Enum8",0,""
"18.14.10","Int32",0,""
"18.14.10","Int16",0,""
"18.14.10","Int8",0,""
"18.14.10","Date",1,""
"18.14.10","UInt32",0,""
"18.14.10","UInt8",0,""
"18.14.10","Enum16",0,""
"18.14.10","DateTime",1,""
"18.14.10","UInt16",0,""
"18.14.10","Nothing",0,""
"18.14.10","Array",0,""
"18.14.10","Int64",0,""
"18.14.10","Float32",0,""
"18.14.10","Float64",0,""
"18.14.10","Decimal32",1,""
"18.14.10","Decimal64",1,""
"18.14.10","Decimal128",1,""
"18.14.10","UUID",0,""
"18.14.10","String",0,""
"18.14.10","Decimal",1,""
"18.14.10","LONGBLOB",1,"String"
"18.14.10","MEDIUMBLOB",1,"String"
"18.14.10","TINYBLOB",1,"String"
"18.14.10","BIGINT",1,"Int64"
"18.14.10","SMALLINT",1,"Int16"
"18.14.10","TIMESTAMP",1,"DateTime"
"18.14.10","INTEGER",1,"Int32"
"18.14.10","INT",1,"Int32"
"18.14.10","DOUBLE",1,"Float64"
"18.14.10","MEDIUMTEXT",1,"String"
"18.14.10","TINYINT",1,"Int8"
"18.14.10","DEC",1,"Decimal"
"18.14.10","BINARY",1,"FixedString"
"18.14.10","FLOAT",1,"Float32"
"18.14.10","CHAR",1,"String"
"18.14.10","VARCHAR",1,"String"
"18.14.10","TEXT",1,"String"
"18.14.10","TINYTEXT",1,"String"
"18.14.10","LONGTEXT",1,"String"
"18.14.10","BLOB",1,"String"
