"ch_version","name","is_input","is_output"
"18.14.10","ODBCDriver2",0,1
"18.14.10","XML",0,1
"18.14.10","JSONCompact",0,1
"18.14.10","JSON",0,1
"18.14.10","Vertical",0,1
"18.14.10","PrettySpaceNoEscapes",0,1
"18.14.10","PrettyCompactMonoBlock",0,1
"18.14.10","PrettyNoEscapes",0,1
"18.14.10","PrettySpace",0,1
"18.14.10","PrettyCompact",0,1
"18.14.10","Pretty",0,1
"18.14.10","TSVWithNames",1,1
"18.14.10","TabSeparatedWithNames",1,1
"18.14.10","TSVRaw",0,1
"18.14.10","CapnProto",1,0
"18.14.10","TabSeparated",1,1
"18.14.10","Native",1,1
"18.14.10","Null",0,1
"18.14.10","CSV",1,1
"18.14.10","ODBCDriver",0,1
"18.14.10","RowBinary",1,1
"18.14.10","TabSeparatedWithNamesAndTypes",1,1
"18.14.10","PrettyCompactNoEscapes",0,1
"18.14.10","TSVWithNamesAndTypes",1,1
"18.14.10","TSKV",1,1
"18.14.10","TSV",1,1
"18.14.10","TabSeparatedRaw",0,1
"18.14.10","Values",1,1
"18.14.10","CSVWithNames",1,1
"18.14.10","JSONEachRow",1,1
