"ch_version","name","case_insensitive","alias_to"
"20.4.9.110","IPv6",0,""
"20.4.9.110","IPv4",0,""
"20.4.9.110","IntervalYear",0,""
"20.4.9.110","IntervalQuarter",0,""
"20.4.9.110","IntervalMonth",0,""
"20.4.9.110","IntervalDay",0,""
"20.4.9.110","IntervalHour",0,""
"20.4.9.110","IntervalSecond",0,""
"20.4.9.110","AggregateFunction",0,""
"20.4.9.110","Nothing",0,""
"20.4.9.110","Tuple",0,""
"20.4.9.110","Array",0,""
"20.4.9.110","Nullable",0,""
"20.4.9.110","Int32",0,""
"20.4.9.110","Date",1,""
"20.4.9.110","Enum",0,""
"20.4.9.110","Enum8",0,""
"20.4.9.110","IntervalMinute",0,""
"20.4.9.110","FixedString",0,""
"20.4.9.110","LowCardinality",0,""
"20.4.9.110","String",0,""
"20.4.9.110","DateTime",1,""
"20.4.9.110","UUID",0,""
"20.4.9.110","Decimal64",1,""
"20.4.9.110","Decimal32",1,""
"20.4.9.110","Float64",0,""
"20.4.9.110","Int16",0,""
"20.4.9.110","DateTime64",1,""
"20.4.9.110","Decimal128",1,""
"20.4.9.110","Int8",0,""
"20.4.9.110","SimpleAggregateFunction",0,""
"20.4.9.110","Nested",0,""
"20.4.9.110","Int64",0,""
"20.4.9.110","Decimal",1,""
"20.4.9.110","IntervalWeek",0,""
"20.4.9.110","UInt64",0,""
"20.4.9.110","Enum16",0,""
"20.4.9.110","UInt32",0,""
"20.4.9.110","UInt16",0,""
"20.4.9.110","Float32",0,""
"20.4.9.110","UInt8",0,""
"20.4.9.110","BINARY",1,"FixedString"
"20.4.9.110","LONGBLOB",1,"String"
"20.4.9.110","LONGTEXT",1,"String"
"20.4.9.110","TINYTEXT",1,"String"
"20.4.9.110","TEXT",1,"String"
"20.4.9.110","TINYINT",1,"Int8"
"20.4.9.110","DEC",1,"Decimal"
"20.4.9.110","VARCHAR",1,"String"
"20.4.9.110","MEDIUMBLOB",1,"String"
"20.4.9.110","TIMESTAMP",1,"DateTime"
"20.4.9.110","BLOB",1,"String"
"20.4.9.110","FLOAT",1,"Float32"
"20.4.9.110","INTEGER",1,"Int32"
"20.4.9.110","DOUBLE",1,"Float64"
"20.4.9.110","BIGINT",1,"Int64"
"20.4.9.110","TINYBLOB",1,"String"
"20.4.9.110","CHAR",1,"String"
"20.4.9.110","MEDIUMTEXT",1,"String"
"20.4.9.110","INT",1,"Int32"
"20.4.9.110","SMALLINT",1,"Int16"
