"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.10.5.40","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.10.5.40","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.10.5.40","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.10.5.40","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.10.5.40","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.10.5.40","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.10.5.40","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.10.5.40","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.10.5.40","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"25.10.5.40","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.10.5.40","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"25.10.5.40","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"25.10.5.40","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"25.10.5.40","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"25.10.5.40","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"25.10.5.40","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.10.5.40","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.10.5.40","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"25.10.5.40","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.10.5.40","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.10.5.40","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"25.10.5.40","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.10.5.40","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.10.5.40","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.10.5.40","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.10.5.40","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"25.10.5.40","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"25.10.5.40","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"25.10.5.40","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.10.5.40","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","LineAsStringWithNamesAndTypes",0,1,0,1,1,"text/tab-separated-values; charset=UTF-8",0,0,0,0,0,0
"25.10.5.40","PrettyJSONLines",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
